trade_id,rule_id,split,trade_date,ts_code,industry,original_exit_date,exit_suspend_flag_5d,exit_limit_down_close_flag_5d,resolved,unresolved,delay_days,delayed_exit_date,original_return,delayed_return,return_delta
73223,low_stock_ret_60d,research_holdout,20250328,000736.SZ,全国地产,20250407,False,True,True,False,1.0,20250408,-0.10966542750929364,-0.1412639405204461,-0.03159851301115246
73224,low_stock_ret_60d,research_holdout,20250328,300563.SZ,通信设备,20250407,False,True,True,False,1.0,20250408,-0.2090654443595622,-0.21237585943468307,-0.003310415075120865
73227,low_stock_ret_60d,research_holdout,20250328,003001.SZ,建筑工程,20250407,False,True,True,False,1.0,20250408,0.11200514966205333,0.047312520115867285,-0.06469262954618604
73228,low_stock_ret_60d,research_holdout,20250328,002055.SZ,元器件,20250407,False,True,True,False,1.0,20250408,-0.10676156583629903,-0.15658362989323837,-0.04982206405693934
73229,low_stock_ret_60d,research_holdout,20250328,600889.SH,机械基件,20250407,False,True,True,False,1.0,20250408,-0.08641975308641969,-0.14320987654320994,-0.05679012345679024
73230,low_stock_ret_60d,research_holdout,20250328,001330.SZ,影视音像,20250407,False,True,True,False,1.0,20250408,-0.11279826464208254,-0.12364425162689807,-0.010845986984815537
73231,low_stock_ret_60d,research_holdout,20250328,600579.SH,化工机械,20250407,False,True,True,False,1.0,20250408,-0.1908212560386472,-0.23309178743961356,-0.04227053140096637
73232,low_stock_ret_60d,research_holdout,20250328,600130.SH,元器件,20250407,False,True,True,False,1.0,20250408,-0.107936507936508,-0.1523809523809524,-0.0444444444444444
73233,low_stock_ret_60d,research_holdout,20250328,002305.SZ,区域地产,20250407,False,True,True,False,1.0,20250408,-0.10714285714285698,-0.10714285714285698,0.0
73235,low_stock_ret_60d,research_holdout,20250328,603863.SH,造纸,20250407,False,True,True,False,1.0,20250408,-0.12812960235640647,-0.19734904270986742,-0.06921944035346095
73236,low_stock_ret_60d,research_holdout,20250328,301110.SZ,互联网,20250407,False,True,True,False,1.0,20250408,-0.22007801272839245,-0.19030999794703352,0.02976801478135893
73237,low_stock_ret_60d,research_holdout,20250328,000004.SZ,软件服务,20250407,False,True,True,False,1.0,20250408,-0.10526315789473695,-0.12348178137651822,-0.01821862348178127
73238,low_stock_ret_60d,research_holdout,20250328,600725.SH,商贸代理,20250407,False,True,True,False,1.0,20250408,-0.12537313432835806,-0.13731343283582076,-0.011940298507462699
73239,low_stock_ret_60d,research_holdout,20250328,601908.SH,电气设备,20250407,False,True,True,False,1.0,20250408,-0.08429118773946354,-0.07662835249042144,0.007662835249042099
73369,low_stock_ret_60d,research_holdout,20250409,000736.SZ,全国地产,20250416,True,True,True,False,4.0,20250422,0.01030927835051565,-0.12989690721649483,-0.14020618556701048
73417,low_stock_ret_60d,research_holdout,20250411,000736.SZ,全国地产,20250418,False,True,True,False,2.0,20250422,-0.14971209213051828,-0.1900191938579655,-0.040307101727447225
73459,low_stock_ret_60d,research_holdout,20250415,000668.SZ,房产服务,20250422,False,True,True,False,1.0,20250423,0.016393442622950838,0.05737704918032782,0.040983606557376984
73480,low_stock_ret_60d,research_holdout,20250417,300561.SZ,软件服务,20250424,True,True,True,False,1.0,20250425,-0.30926216640502346,-0.38147566718995274,-0.07221350078492927
73481,low_stock_ret_60d,research_holdout,20250417,603398.SH,电气设备,20250424,False,True,True,False,1.0,20250425,-0.16276894293732458,-0.176800748362956,-0.014031805425631427
73482,low_stock_ret_60d,research_holdout,20250417,600200.SH,UNKNOWN,20250424,False,True,False,True,5.0,20250506,-0.06196581196581208,-0.3504273504273505,-0.28846153846153844
73504,low_stock_ret_60d,research_holdout,20250418,600200.SH,UNKNOWN,20250425,False,True,False,True,5.0,20250507,-0.1523605150214592,-0.3798283261802574,-0.22746781115879822
73522,low_stock_ret_60d,research_holdout,20250421,300379.SZ,UNKNOWN,20250428,False,True,True,False,1.0,20250429,-0.30053908355795145,-0.4393530997304582,-0.13881401617250677
73523,low_stock_ret_60d,research_holdout,20250421,600200.SH,UNKNOWN,20250428,False,True,False,True,5.0,20250508,-0.17592592592592604,-0.36342592592592604,-0.1875
73540,low_stock_ret_60d,research_holdout,20250422,603398.SH,电气设备,20250429,False,True,False,True,5.0,20250509,-0.2474849094567404,-0.38732394366197176,-0.13983903420523136
73541,low_stock_ret_60d,research_holdout,20250422,600200.SH,UNKNOWN,20250429,False,True,True,False,5.0,20250509,-0.28251121076233177,-0.3923766816143497,-0.10986547085201792
73546,low_stock_ret_60d,research_holdout,20250422,002253.SZ,软件服务,20250429,True,True,True,False,2.0,20250506,-0.10824742268041221,-0.170103092783505,-0.061855670103092786
73556,low_stock_ret_60d,research_holdout,20250422,603261.SH,航空,20250429,True,True,True,False,2.0,20250506,-0.10762070971495075,-0.10994764397905765,-0.0023269342641069057
73564,low_stock_ret_60d,research_holdout,20250423,000820.SZ,综合类,20250430,True,True,True,False,1.0,20250506,-0.125,-0.0892857142857143,0.0357142857142857
73567,low_stock_ret_60d,research_holdout,20250423,300093.SZ,电气设备,20250430,True,False,True,False,1.0,20250506,-0.2102272727272727,-0.05227272727272736,0.15795454545454535
73571,low_stock_ret_60d,research_holdout,20250423,603261.SH,航空,20250430,False,True,True,False,1.0,20250506,-0.14142604596346486,-0.09840895698291086,0.04301708898055401
73573,low_stock_ret_60d,research_holdout,20250423,002253.SZ,软件服务,20250430,False,True,True,False,1.0,20250506,-0.15257731958762866,-0.170103092783505,-0.017525773195876337
73580,low_stock_ret_60d,research_holdout,20250424,300379.SZ,UNKNOWN,20250506,True,False,True,False,1.0,20250507,-0.33383685800604224,-0.2749244712990937,0.05891238670694854
73581,low_stock_ret_60d,research_holdout,20250424,300472.SZ,专用机械,20250506,True,False,True,False,1.0,20250507,-0.24154589371980673,-0.27294685990338163,-0.03140096618357491
73601,low_stock_ret_60d,research_holdout,20250425,603398.SH,电气设备,20250507,False,True,False,True,5.0,20250514,-0.2259174311926606,-0.40022935779816504,-0.17431192660550443
73620,low_stock_ret_60d,research_holdout,20250428,603398.SH,电气设备,20250508,False,True,True,False,5.0,20250515,-0.1430481283422459,-0.3048128342245989,-0.16176470588235303
74280,low_stock_ret_60d,research_holdout,20250618,600804.SH,UNKNOWN,20250625,False,True,True,False,1.0,20250626,-0.16666666666666674,-0.16666666666666674,0.0
74341,low_stock_ret_60d,research_holdout,20250623,600804.SH,UNKNOWN,20250630,False,True,False,False,,,-0.2222222222222222,,
74560,low_stock_ret_60d,research_holdout,20250708,000622.SZ,UNKNOWN,20250715,False,True,False,False,,,0.0,,
74845,low_stock_ret_60d,research_holdout,20250728,600828.SH,百货,20250804,False,True,True,False,1.0,20250805,0.141089108910891,0.1311881188118813,-0.009900990099009688
75523,low_stock_ret_60d,research_holdout,20250912,600735.SH,服饰,20250919,False,True,True,False,1.0,20250922,0.10000000000000031,0.010714285714285898,-0.08928571428571441
75692,low_stock_ret_60d,research_holdout,20250924,600735.SH,服饰,20251009,False,True,True,False,3.0,20251014,-0.16528925619834722,-0.28099173553719015,-0.11570247933884292
75707,low_stock_ret_60d,research_holdout,20250925,600735.SH,服饰,20251010,False,True,True,False,2.0,20251014,-0.13043478260869568,-0.2119565217391305,-0.08152173913043481
76820,low_stock_ret_60d,research_holdout,20251222,920680.BJ,UNKNOWN,20251229,False,True,True,False,2.0,20251231,0.3333333333333335,-0.2649572649572649,-0.5982905982905984
76840,low_stock_ret_60d,research_holdout,20251223,920680.BJ,UNKNOWN,20251230,False,True,True,False,1.0,20251231,0.11111111111111116,-0.13131313131313138,-0.24242424242424254
77181,low_stock_ret_60d,research_holdout,20260119,603815.SH,建筑工程,20260126,False,True,True,False,1.0,20260127,-0.07808564231738047,-0.09445843828715361,-0.016372795969773146
78275,low_stock_ret_60d,research_holdout,20260414,002542.SZ,建筑工程,20260421,True,False,True,False,2.0,20260423,-0.10091743119266072,-0.13761467889908274,-0.03669724770642202
78290,low_stock_ret_60d,research_holdout,20260415,002542.SZ,建筑工程,20260422,False,True,True,False,1.0,20260423,-0.08823529411764697,-0.07843137254901966,0.009803921568627305
78368,low_stock_ret_60d,research_holdout,20260421,603008.SH,家居用品,20260428,True,True,False,True,5.0,20260508,-0.12009237875288681,-0.31947652040030794,-0.19938414164742113
78377,low_stock_ret_60d,research_holdout,20260421,600053.SH,多元金融,20260428,False,True,True,False,5.0,20260508,-0.2181942544459643,-0.3618331053351572,-0.14363885088919293
78386,low_stock_ret_60d,research_holdout,20260422,603008.SH,家居用品,20260429,False,True,False,True,5.0,20260511,-0.15354637568199536,-0.34528448947778645,-0.1917381137957911
78401,low_stock_ret_60d,research_holdout,20260423,300212.SZ,软件服务,20260430,True,True,True,False,1.0,20260506,-0.16240409207161122,-0.227621483375959,-0.06521739130434778
78402,low_stock_ret_60d,research_holdout,20260423,600734.SH,软件服务,20260430,True,True,True,False,2.0,20260507,-0.08979591836734702,-0.17551020408163276,-0.08571428571428574
78403,low_stock_ret_60d,research_holdout,20260423,002175.SZ,电器仪表,20260430,True,True,True,False,3.0,20260508,0.15062761506276146,0.05439330543933041,-0.09623430962343105
78405,low_stock_ret_60d,research_holdout,20260423,603008.SH,家居用品,20260430,False,True,False,True,5.0,20260512,-0.15409836065573768,-0.3459016393442622,-0.19180327868852454
78408,low_stock_ret_60d,research_holdout,20260423,600053.SH,多元金融,20260430,True,True,True,False,3.0,20260508,-0.2421493370551292,-0.34891835310537334,-0.10676901605024414
78414,low_stock_ret_60d,research_holdout,20260423,000639.SZ,食品,20260430,True,True,True,False,3.0,20260508,0.0,-0.11330049261083741,-0.11330049261083741
78415,low_stock_ret_60d,research_holdout,20260423,000016.SZ,家用电器,20260430,True,True,True,False,2.0,20260507,0.012499999999999956,-0.08125000000000016,-0.09375000000000011
78418,low_stock_ret_60d,research_holdout,20260423,920023.BJ,食品,20260430,True,False,True,False,1.0,20260506,-0.14239482200647258,-0.18770226537216828,-0.0453074433656957
78421,low_stock_ret_60d,research_holdout,20260424,688066.SH,软件服务,20260506,True,True,True,False,1.0,20260507,-0.2873367404883588,-0.3185689948892674,-0.0312322544009086
78423,low_stock_ret_60d,research_holdout,20260424,600734.SH,软件服务,20260506,False,True,True,False,1.0,20260507,-0.11297071129707104,-0.15481171548117156,-0.04184100418410053
78425,low_stock_ret_60d,research_holdout,20260424,002175.SZ,电器仪表,20260506,False,True,True,False,2.0,20260508,0.10126582278481,0.06329113924050622,-0.03797468354430378
78427,low_stock_ret_60d,research_holdout,20260424,603189.SH,软件服务,20260506,True,True,True,False,1.0,20260507,-0.0474243663123467,-0.04333605887162728,0.004088307440719419
78431,low_stock_ret_60d,research_holdout,20260424,300076.SZ,IT设备,20260506,True,False,True,False,1.0,20260507,-0.06720977596741351,-0.06109979633401219,0.006109979633401319
78433,low_stock_ret_60d,research_holdout,20260424,600053.SH,多元金融,20260506,False,True,True,False,2.0,20260508,-0.18740157480314945,-0.2653543307086613,-0.07795275590551187
78436,low_stock_ret_60d,research_holdout,20260424,603718.SH,农业综合,20260506,True,True,True,False,1.0,20260507,-0.031331592689295196,-0.07832898172323777,-0.04699738903394257
78437,low_stock_ret_60d,research_holdout,20260424,000016.SZ,家用电器,20260506,False,True,True,False,1.0,20260507,-0.03144654088050314,-0.07547169811320764,-0.044025157232704504
78451,low_stock_ret_60d,research_holdout,20260427,600491.SH,建筑工程,20260507,False,True,True,False,3.0,20260512,-0.04761904761904745,-0.1693121693121692,-0.12169312169312174
78455,low_stock_ret_60d,research_holdout,20260427,000639.SZ,食品,20260507,False,True,True,False,1.0,20260508,-0.11165048543689315,-0.12621359223300976,-0.01456310679611661
78456,low_stock_ret_60d,research_holdout,20260427,002501.SZ,铝,20260507,False,True,True,False,2.0,20260511,-0.1518987341772151,-0.15822784810126567,-0.006329113924050556
