ts_code,trade_date,open,high,low,close,vol,amount,pre_close,change,pct_chg,next_trade_date,name,industry,market,list_date,delist_date
600095.SH,20250320,6.89,6.89,6.89,6.89,0.0,0.0,6.89,0.0,0.0,20250321,湘财股份,证券,主板,19970708,
600095.SH,20250321,6.89,6.89,6.89,6.89,0.0,0.0,6.89,0.0,0.0,20250324,湘财股份,证券,主板,19970708,
600095.SH,20250324,6.89,6.89,6.89,6.89,0.0,0.0,6.89,0.0,0.0,20250325,湘财股份,证券,主板,19970708,
600095.SH,20250325,6.89,6.89,6.89,6.89,0.0,0.0,6.89,0.0,0.0,20250326,湘财股份,证券,主板,19970708,
600095.SH,20250326,6.89,6.89,6.89,6.89,0.0,0.0,6.89,0.0,0.0,20250327,湘财股份,证券,主板,19970708,
600095.SH,20250327,6.89,6.89,6.89,6.89,0.0,0.0,6.89,0.0,0.0,20250328,湘财股份,证券,主板,19970708,
600095.SH,20250328,6.89,6.89,6.89,6.89,0.0,0.0,6.89,0.0,0.0,20250331,湘财股份,证券,主板,19970708,
600114.SH,20250225,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250226,东睦股份,机械基件,主板,20040511,
600114.SH,20250226,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250227,东睦股份,机械基件,主板,20040511,
600114.SH,20250227,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250228,东睦股份,机械基件,主板,20040511,
600114.SH,20250228,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250303,东睦股份,机械基件,主板,20040511,
600114.SH,20250303,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250304,东睦股份,机械基件,主板,20040511,
600114.SH,20250304,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250305,东睦股份,机械基件,主板,20040511,
600114.SH,20250305,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250306,东睦股份,机械基件,主板,20040511,
600114.SH,20250306,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250307,东睦股份,机械基件,主板,20040511,
600114.SH,20250307,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250310,东睦股份,机械基件,主板,20040511,
600114.SH,20250310,24.72,24.72,24.72,24.72,0.0,0.0,24.72,0.0,0.0,20250311,东睦股份,机械基件,主板,20040511,
600150.SH,20240903,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240904,中国船舶,船舶,主板,19980520,
600150.SH,20240904,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240905,中国船舶,船舶,主板,19980520,
600150.SH,20240905,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240906,中国船舶,船舶,主板,19980520,
600150.SH,20240906,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240909,中国船舶,船舶,主板,19980520,
600150.SH,20240909,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240910,中国船舶,船舶,主板,19980520,
600150.SH,20240910,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240911,中国船舶,船舶,主板,19980520,
600150.SH,20240911,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240912,中国船舶,船舶,主板,19980520,
600150.SH,20240912,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240913,中国船舶,船舶,主板,19980520,
600150.SH,20240913,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240918,中国船舶,船舶,主板,19980520,
600150.SH,20240918,34.9,34.9,34.9,34.9,0.0,0.0,34.9,0.0,0.0,20240919,中国船舶,船舶,主板,19980520,
600150.SH,20250813,38.5,38.5,38.5,38.5,0.0,0.0,38.5,0.0,0.0,20250814,中国船舶,船舶,主板,19980520,
600150.SH,20250814,38.5,38.5,38.5,38.5,0.0,0.0,38.5,0.0,0.0,20250815,中国船舶,船舶,主板,19980520,
600150.SH,20250815,38.5,38.5,38.5,38.5,0.0,0.0,38.5,0.0,0.0,20250818,中国船舶,船舶,主板,19980520,
600150.SH,20250818,38.5,38.5,38.5,38.5,0.0,0.0,38.5,0.0,0.0,20250819,中国船舶,船舶,主板,19980520,
600157.SH,20240725,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240726,永泰能源,火力发电,主板,19980513,
600157.SH,20240726,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240729,永泰能源,火力发电,主板,19980513,
600157.SH,20240729,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240730,永泰能源,火力发电,主板,19980513,
600157.SH,20240730,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240731,永泰能源,火力发电,主板,19980513,
600157.SH,20240731,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240801,永泰能源,火力发电,主板,19980513,
600157.SH,20240801,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240802,永泰能源,火力发电,主板,19980513,
600157.SH,20240802,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240805,永泰能源,火力发电,主板,19980513,
600157.SH,20240805,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240806,永泰能源,火力发电,主板,19980513,
600157.SH,20240806,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240807,永泰能源,火力发电,主板,19980513,
600157.SH,20240807,1.1,1.1,1.1,1.1,0.0,0.0,1.1,0.0,0.0,20240808,永泰能源,火力发电,主板,19980513,
600179.SH,20240529,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240530,安通控股,水运,主板,19981104,
600179.SH,20240530,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240531,安通控股,水运,主板,19981104,
600179.SH,20240531,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240603,安通控股,水运,主板,19981104,
600179.SH,20240603,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240604,安通控股,水运,主板,19981104,
600179.SH,20240604,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240605,安通控股,水运,主板,19981104,
600179.SH,20240605,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240606,安通控股,水运,主板,19981104,
600179.SH,20240606,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240607,安通控股,水运,主板,19981104,
600179.SH,20240607,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240611,安通控股,水运,主板,19981104,
600179.SH,20240611,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240612,安通控股,水运,主板,19981104,
600179.SH,20240612,2.11,2.11,2.11,2.11,0.0,0.0,2.11,0.0,0.0,20240613,安通控股,水运,主板,19981104,
600191.SH,20250415,7.46,7.46,7.46,7.46,0.0,0.0,7.46,0.0,0.0,20250416,华资实业,食品,主板,19981210,
600208.SH,20250730,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250731,衢州发展,全国地产,主板,19990623,
600208.SH,20250731,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250801,衢州发展,全国地产,主板,19990623,
600208.SH,20250801,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250804,衢州发展,全国地产,主板,19990623,
600208.SH,20250804,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250805,衢州发展,全国地产,主板,19990623,
600208.SH,20250805,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250806,衢州发展,全国地产,主板,19990623,
600208.SH,20250806,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250807,衢州发展,全国地产,主板,19990623,
600208.SH,20250807,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250808,衢州发展,全国地产,主板,19990623,
600208.SH,20250808,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250811,衢州发展,全国地产,主板,19990623,
600208.SH,20250811,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250812,衢州发展,全国地产,主板,19990623,
600208.SH,20250812,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0,20250813,衢州发展,全国地产,主板,19990623,
600222.SH,20251202,8.58,8.58,8.58,8.58,0.0,0.0,8.58,0.0,0.0,20251203,太龙药业,中成药,主板,19991105,
600222.SH,20251203,8.58,8.58,8.58,8.58,0.0,0.0,8.58,0.0,0.0,20251204,太龙药业,中成药,主板,19991105,
600222.SH,20251204,8.58,8.58,8.58,8.58,0.0,0.0,8.58,0.0,0.0,20251205,太龙药业,中成药,主板,19991105,
600222.SH,20251205,8.58,8.58,8.58,8.58,0.0,0.0,8.58,0.0,0.0,20251208,太龙药业,中成药,主板,19991105,
600222.SH,20251208,8.58,8.58,8.58,8.58,0.0,0.0,8.58,0.0,0.0,20251209,太龙药业,中成药,主板,19991105,
600250.SH,20240527,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240528,南京商旅,商贸代理,主板,20010306,
600250.SH,20240528,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240529,南京商旅,商贸代理,主板,20010306,
600250.SH,20240529,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240530,南京商旅,商贸代理,主板,20010306,
600250.SH,20240530,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240531,南京商旅,商贸代理,主板,20010306,
600250.SH,20240531,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240603,南京商旅,商贸代理,主板,20010306,
600250.SH,20240603,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240604,南京商旅,商贸代理,主板,20010306,
600250.SH,20240604,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240605,南京商旅,商贸代理,主板,20010306,
600250.SH,20240605,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240606,南京商旅,商贸代理,主板,20010306,
600250.SH,20240606,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240607,南京商旅,商贸代理,主板,20010306,
600250.SH,20240607,8.15,8.15,8.15,8.15,0.0,0.0,8.15,0.0,0.0,20240611,南京商旅,商贸代理,主板,20010306,
600250.SH,20241118,9.56,9.56,9.56,9.56,0.0,0.0,9.56,0.0,0.0,20241119,南京商旅,商贸代理,主板,20010306,
600250.SH,20241119,9.56,9.56,9.56,9.56,0.0,0.0,9.56,0.0,0.0,20241120,南京商旅,商贸代理,主板,20010306,
600250.SH,20241120,9.56,9.56,9.56,9.56,0.0,0.0,9.56,0.0,0.0,20241121,南京商旅,商贸代理,主板,20010306,
600250.SH,20241121,9.56,9.56,9.56,9.56,0.0,0.0,9.56,0.0,0.0,20241122,南京商旅,商贸代理,主板,20010306,
600250.SH,20241122,9.56,9.56,9.56,9.56,0.0,0.0,9.56,0.0,0.0,20241125,南京商旅,商贸代理,主板,20010306,
600292.SH,20240930,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241008,电投水电,水力发电,主板,20001101,
600292.SH,20241008,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241009,电投水电,水力发电,主板,20001101,
600292.SH,20241009,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241010,电投水电,水力发电,主板,20001101,
600292.SH,20241010,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241011,电投水电,水力发电,主板,20001101,
600292.SH,20241011,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241014,电投水电,水力发电,主板,20001101,
600292.SH,20241014,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241015,电投水电,水力发电,主板,20001101,
600292.SH,20241015,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241016,电投水电,水力发电,主板,20001101,
600292.SH,20241016,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241017,电投水电,水力发电,主板,20001101,
600292.SH,20241017,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241018,电投水电,水力发电,主板,20001101,
600292.SH,20241018,5.42,5.42,5.42,5.42,0.0,0.0,5.42,0.0,0.0,20241021,电投水电,水力发电,主板,20001101,
600331.SH,20241204,8.52,8.52,8.52,8.52,0.0,0.0,8.52,0.0,0.0,20241205,宏达股份,农药化肥,主板,20011220,
600375.SH,20241225,6.14,6.14,6.14,6.14,0.0,0.0,6.14,0.0,0.0,20241226,汉马科技,汽车整车,主板,20030401,
600375.SH,20250417,6.43,6.43,6.43,6.43,0.0,0.0,6.43,0.0,0.0,20250418,汉马科技,汽车整车,主板,20030401,
600399.SH,20250911,5.65,5.65,5.65,5.65,0.0,0.0,5.65,0.0,0.0,20250912,抚顺特钢,特种钢,主板,20001229,
600438.SH,20260225,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260226,通威股份,电气设备,主板,20040302,
600438.SH,20260226,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260227,通威股份,电气设备,主板,20040302,
600438.SH,20260227,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260302,通威股份,电气设备,主板,20040302,
600438.SH,20260302,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260303,通威股份,电气设备,主板,20040302,
600438.SH,20260303,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260304,通威股份,电气设备,主板,20040302,
600438.SH,20260304,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260305,通威股份,电气设备,主板,20040302,
600438.SH,20260305,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260306,通威股份,电气设备,主板,20040302,
600438.SH,20260306,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260309,通威股份,电气设备,主板,20040302,
600438.SH,20260309,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260310,通威股份,电气设备,主板,20040302,
600438.SH,20260310,18.16,18.16,18.16,18.16,0.0,0.0,18.16,0.0,0.0,20260311,通威股份,电气设备,主板,20040302,
600446.SH,20250116,17.55,17.55,17.55,17.55,0.0,0.0,17.55,0.0,0.0,20250117,金证股份,软件服务,主板,20031224,
600446.SH,20250117,17.55,17.55,17.55,17.55,0.0,0.0,17.55,0.0,0.0,20250120,金证股份,软件服务,主板,20031224,
600446.SH,20250120,17.55,17.55,17.55,17.55,0.0,0.0,17.55,0.0,0.0,20250121,金证股份,软件服务,主板,20031224,
600446.SH,20250121,17.55,17.55,17.55,17.55,0.0,0.0,17.55,0.0,0.0,20250122,金证股份,软件服务,主板,20031224,
600446.SH,20250122,17.55,17.55,17.55,17.55,0.0,0.0,17.55,0.0,0.0,20250123,金证股份,软件服务,主板,20031224,
600482.SH,20241028,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241029,中国动力,船舶,主板,20040714,
600482.SH,20241029,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241030,中国动力,船舶,主板,20040714,
600482.SH,20241030,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241031,中国动力,船舶,主板,20040714,
600482.SH,20241031,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241101,中国动力,船舶,主板,20040714,
600482.SH,20241101,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241104,中国动力,船舶,主板,20040714,
600482.SH,20241104,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241105,中国动力,船舶,主板,20040714,
600482.SH,20241105,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241106,中国动力,船舶,主板,20040714,
600482.SH,20241106,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241107,中国动力,船舶,主板,20040714,
600482.SH,20241107,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241108,中国动力,船舶,主板,20040714,
600482.SH,20241108,23.56,23.56,23.56,23.56,0.0,0.0,23.56,0.0,0.0,20241111,中国动力,船舶,主板,20040714,
600499.SH,20260115,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260116,科达制造,专用机械,主板,20021010,
600499.SH,20260116,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260119,科达制造,专用机械,主板,20021010,
600499.SH,20260119,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260120,科达制造,专用机械,主板,20021010,
600499.SH,20260120,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260121,科达制造,专用机械,主板,20021010,
600499.SH,20260121,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260122,科达制造,专用机械,主板,20021010,
600499.SH,20260122,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260123,科达制造,专用机械,主板,20021010,
600499.SH,20260123,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260126,科达制造,专用机械,主板,20021010,
600499.SH,20260126,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260127,科达制造,专用机械,主板,20021010,
600499.SH,20260127,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260128,科达制造,专用机械,主板,20021010,
600499.SH,20260128,14.78,14.78,14.78,14.78,0.0,0.0,14.78,0.0,0.0,20260129,科达制造,专用机械,主板,20021010,
600518.SH,20240703,1.93,1.93,1.93,1.93,0.0,0.0,1.93,0.0,0.0,20240704,康美药业,中成药,主板,20010319,
600566.SH,20250718,27.6,27.6,27.6,27.6,0.0,0.0,27.6,0.0,0.0,20250721,济川药业,中成药,主板,20010822,
600575.SH,20241217,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241218,淮河能源,火力发电,主板,20030328,
600575.SH,20241218,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241219,淮河能源,火力发电,主板,20030328,
600575.SH,20241219,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241220,淮河能源,火力发电,主板,20030328,
600575.SH,20241220,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241223,淮河能源,火力发电,主板,20030328,
600575.SH,20241223,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241224,淮河能源,火力发电,主板,20030328,
600575.SH,20241224,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241225,淮河能源,火力发电,主板,20030328,
600575.SH,20241225,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241226,淮河能源,火力发电,主板,20030328,
600575.SH,20241226,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241227,淮河能源,火力发电,主板,20030328,
600575.SH,20241227,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241230,淮河能源,火力发电,主板,20030328,
600575.SH,20241230,4.33,4.33,4.33,4.33,0.0,0.0,4.33,0.0,0.0,20241231,淮河能源,火力发电,主板,20030328,
600589.SH,20240613,4.04,4.04,4.04,4.04,0.0,0.0,4.04,0.0,0.0,20240614,大位科技,软件服务,主板,20010612,
600590.SH,20250324,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250325,泰豪科技,通信设备,主板,20020703,
600590.SH,20250325,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250326,泰豪科技,通信设备,主板,20020703,
600590.SH,20250326,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250327,泰豪科技,通信设备,主板,20020703,
600590.SH,20250327,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250328,泰豪科技,通信设备,主板,20020703,
600590.SH,20250328,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250331,泰豪科技,通信设备,主板,20020703,
600590.SH,20250331,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250401,泰豪科技,通信设备,主板,20020703,
600590.SH,20250401,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250402,泰豪科技,通信设备,主板,20020703,
600590.SH,20250402,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250403,泰豪科技,通信设备,主板,20020703,
600590.SH,20250403,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250407,泰豪科技,通信设备,主板,20020703,
600590.SH,20250407,9.55,9.55,9.55,9.55,0.0,0.0,9.55,0.0,0.0,20250408,泰豪科技,通信设备,主板,20020703,
600593.SH,20250722,34.3,34.3,34.3,34.3,0.0,0.0,34.3,0.0,0.0,20250723,大连圣亚,旅游景点,主板,20020711,
600593.SH,20250723,34.3,34.3,34.3,34.3,0.0,0.0,34.3,0.0,0.0,20250724,大连圣亚,旅游景点,主板,20020711,
600593.SH,20250724,34.3,34.3,34.3,34.3,0.0,0.0,34.3,0.0,0.0,20250725,大连圣亚,旅游景点,主板,20020711,
600593.SH,20250725,34.3,34.3,34.3,34.3,0.0,0.0,34.3,0.0,0.0,20250728,大连圣亚,旅游景点,主板,20020711,
600593.SH,20250728,34.3,34.3,34.3,34.3,0.0,0.0,34.3,0.0,0.0,20250729,大连圣亚,旅游景点,主板,20020711,
600641.SH,20241128,20.65,20.65,20.65,20.65,0.0,0.0,20.65,0.0,0.0,20241129,先导基电,半导体,主板,19930407,
600654.SH,20240625,2.34,2.34,2.34,2.34,0.0,0.0,2.34,0.0,0.0,20240626,中安科,仓储物流,主板,19901219,
600666.SH,20240819,1.62,1.62,1.62,1.62,0.0,0.0,1.62,0.0,0.0,20240820,奥瑞德,元器件,主板,19930712,
600673.SH,20260224,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260225,东阳光,综合类,主板,19930917,
600673.SH,20260225,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260226,东阳光,综合类,主板,19930917,
600673.SH,20260226,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260227,东阳光,综合类,主板,19930917,
600673.SH,20260227,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260302,东阳光,综合类,主板,19930917,
600673.SH,20260302,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260303,东阳光,综合类,主板,19930917,
600673.SH,20260303,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260304,东阳光,综合类,主板,19930917,
600673.SH,20260304,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260305,东阳光,综合类,主板,19930917,
600673.SH,20260305,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260306,东阳光,综合类,主板,19930917,
600673.SH,20260306,37.8,37.8,37.8,37.8,0.0,0.0,37.8,0.0,0.0,20260309,东阳光,综合类,主板,19930917,
600711.SH,20240731,4.76,4.76,4.76,4.76,0.0,0.0,4.76,0.0,0.0,20240801,盛屯矿业,小金属,主板,19960531,
600711.SH,20250813,7.91,7.91,7.91,7.91,0.0,0.0,7.91,0.0,0.0,20250814,盛屯矿业,小金属,主板,19960531,
600718.SH,20241217,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241218,东软集团,软件服务,主板,19960618,
600718.SH,20241218,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241219,东软集团,软件服务,主板,19960618,
600718.SH,20241219,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241220,东软集团,软件服务,主板,19960618,
600718.SH,20241220,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241223,东软集团,软件服务,主板,19960618,
600718.SH,20241223,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241224,东软集团,软件服务,主板,19960618,
600718.SH,20241224,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241225,东软集团,软件服务,主板,19960618,
600718.SH,20241225,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241226,东软集团,软件服务,主板,19960618,
600718.SH,20241226,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241227,东软集团,软件服务,主板,19960618,
600718.SH,20241227,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241230,东软集团,软件服务,主板,19960618,
600718.SH,20241230,10.49,10.49,10.49,10.49,0.0,0.0,10.49,0.0,0.0,20241231,东软集团,软件服务,主板,19960618,
600721.SH,20251229,12.24,12.24,12.24,12.24,0.0,0.0,12.24,0.0,0.0,20251230,百花医药,生物制药,主板,19960626,
600721.SH,20251230,12.24,12.24,12.24,12.24,0.0,0.0,12.24,0.0,0.0,20251231,百花医药,生物制药,主板,19960626,
600721.SH,20251231,12.24,12.24,12.24,12.24,0.0,0.0,12.24,0.0,0.0,20260105,百花医药,生物制药,主板,19960626,
600721.SH,20260105,12.24,12.24,12.24,12.24,0.0,0.0,12.24,0.0,0.0,20260106,百花医药,生物制药,主板,19960626,
600721.SH,20260106,12.24,12.24,12.24,12.24,0.0,0.0,12.24,0.0,0.0,20260107,百花医药,生物制药,主板,19960626,
600721.SH,20260331,10.18,10.18,10.18,10.18,0.0,0.0,10.18,0.0,0.0,20260401,百花医药,生物制药,主板,19960626,
600721.SH,20260401,10.18,10.18,10.18,10.18,0.0,0.0,10.18,0.0,0.0,20260402,百花医药,生物制药,主板,19960626,
600721.SH,20260402,10.18,10.18,10.18,10.18,0.0,0.0,10.18,0.0,0.0,20260403,百花医药,生物制药,主板,19960626,
600721.SH,20260403,10.18,10.18,10.18,10.18,0.0,0.0,10.18,0.0,0.0,20260407,百花医药,生物制药,主板,19960626,
600721.SH,20260407,10.18,10.18,10.18,10.18,0.0,0.0,10.18,0.0,0.0,20260408,百花医药,生物制药,主板,19960626,
600725.SH,20241209,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241210,云维股份,商贸代理,主板,19960702,
600725.SH,20241210,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241211,云维股份,商贸代理,主板,19960702,
600725.SH,20241211,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241212,云维股份,商贸代理,主板,19960702,
600725.SH,20241212,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241213,云维股份,商贸代理,主板,19960702,
600725.SH,20241213,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241216,云维股份,商贸代理,主板,19960702,
600725.SH,20241216,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241217,云维股份,商贸代理,主板,19960702,
600725.SH,20241217,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241218,云维股份,商贸代理,主板,19960702,
600725.SH,20241218,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241219,云维股份,商贸代理,主板,19960702,
600725.SH,20241219,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241220,云维股份,商贸代理,主板,19960702,
600725.SH,20241220,3.74,3.74,3.74,3.74,0.0,0.0,3.74,0.0,0.0,20241223,云维股份,商贸代理,主板,19960702,
