run,avg_daily_return,cumulative_return,daily_win_rate,max_drawdown
48,-0.0008385283357179712,-0.051148782037346185,0.43103448275862066,-0.07781186439034538
49,-0.001155947606487495,-0.0689220384181447,0.46551724137931033,-0.09619674879183804
50,-0.002780888022237873,-0.15147938328050914,0.3620689655172414,-0.1601415735642726
51,-0.0001926654460386935,-0.015205512552279199,0.5,-0.0645041369822108
52,-0.0027518544076426017,-0.15100838395381766,0.39655172413793105,-0.17229972277759953
53,-0.0016854804421059957,-0.09694029474627597,0.4482758620689655,-0.11407779235414683
54,-0.0014591729538175745,-0.08364301043250288,0.43103448275862066,-0.11584167953084457
55,-0.0013731664309737277,-0.07967744930987752,0.5,-0.10233605133500534
56,0.0009939963403027526,0.0543795742454265,0.5862068965517241,-0.05798933028897779
57,-0.0011035316199012606,-0.06533040920950273,0.43103448275862066,-0.0836889988661913
58,-0.0008401003488757705,-0.05093399854986169,0.4482758620689655,-0.08894760430273829
59,-0.0014587474188556705,-0.08504114589282041,0.41379310344827586,-0.09904697578894262
60,-0.002173338535219623,-0.1222533795846108,0.43103448275862066,-0.13702096367611194
61,-0.0017906098123459601,-0.10216336190375364,0.4482758620689655,-0.11326485877521464
62,-0.00020096740016015854,-0.015058140068702985,0.4482758620689655,-0.08410629730316299
63,0.000500111660670009,0.025141349551114356,0.4827586206896552,-0.05858042541675035
64,-0.0022152812350965793,-0.12475782565212601,0.46551724137931033,-0.13715078411258563
65,-0.00021291368053390295,-0.01635969945456317,0.46551724137931033,-0.11904897959785932
66,-0.001592285938202816,-0.09175153755331256,0.41379310344827586,-0.11825247224127144
67,-0.0021001776801079603,-0.11795299449464192,0.43103448275862066,-0.15200266100022475
68,0.00018481456788642758,0.006008544952934125,0.43103448275862066,-0.0736019024353084
69,-0.0019749476540311564,-0.11180784498071661,0.41379310344827586,-0.12585674657044754
70,-0.0017458119937162565,-0.09909380220305719,0.4482758620689655,-0.09953462588021766
71,-0.001277981349789173,-0.07459163050540318,0.5689655172413793,-0.09639153943760426
72,-0.0016457895272039313,-0.09439010435366901,0.39655172413793105,-0.110498277378415
73,-0.002437309720425325,-0.13459798131891632,0.4482758620689655,-0.15111802655126094
74,-0.0013474576007372007,-0.07909668116397883,0.46551724137931033,-0.09201369134648851
75,0.0006477375251683387,0.03367744938118333,0.43103448275862066,-0.055639080679675046
76,-0.0027625188351105144,-0.1515644460566835,0.4482758620689655,-0.1647875192771845
77,-0.0014385301311879489,-0.08421158516446381,0.4482758620689655,-0.10355927551048116
78,-0.0014604634888665741,-0.08460080309585027,0.41379310344827586,-0.11312993085180434
79,-0.0018578287383671848,-0.10661013418181242,0.43103448275862066,-0.12779958089135524
80,-0.0024937734834651875,-0.13836184719009526,0.39655172413793105,-0.15228737348603227
81,-0.00013442576783575928,-0.01096865197516872,0.46551724137931033,-0.07019758270455623
82,-0.002637989431278336,-0.1452552388193986,0.4827586206896552,-0.14693745804212366
83,-0.0006414011720995106,-0.040441597910807814,0.43103448275862066,-0.09700937355475525
84,-0.0014059280560433445,-0.08195276228163628,0.3620689655172414,-0.11070230692974892
85,-0.0027815185564902412,-0.15344771149027203,0.4482758620689655,-0.16706861637204395
86,-0.001139962244380621,-0.06775396645612752,0.4482758620689655,-0.08670878951686545
87,-0.0017324029887745575,-0.09930438262839725,0.4482758620689655,-0.11959754187569782
88,-0.002049882577938039,-0.11549505183040476,0.3793103448275862,-0.14131640233097575
89,-0.0006492657764374668,-0.03958950420053253,0.39655172413793105,-0.06663402555030706
90,-0.0015470053398312946,-0.08892211521429716,0.46551724137931033,-0.10937337020478832
91,-0.0014541470764252676,-0.08443735399233154,0.46551724137931033,-0.11474519332080257
92,-0.0024422779793235416,-0.1351983903316364,0.3620689655172414,-0.13658889476220926
93,-0.001126120920335411,-0.06767062663310075,0.41379310344827586,-0.09728533319685706
94,-0.0005385013853621908,-0.03477225653668248,0.5,-0.08868291795235361
95,-0.001745914306308328,-0.10002685595379368,0.4482758620689655,-0.1336408056741134
96,-0.0012354164222620064,-0.07352239105328351,0.43103448275862066,-0.11854556452156939
97,-0.00132277779783883,-0.07755128571063297,0.4482758620689655,-0.08397334882927121
98,-0.0012460430035367144,-0.07290604280269641,0.4482758620689655,-0.08025299454641877
99,-0.0023246657418983536,-0.12927333602275115,0.3448275862068966,-0.1548924134574009
100,-0.0022256638825935903,-0.12389746096855558,0.3448275862068966,-0.12449438960941739
101,-0.0019369061747522053,-0.10968995758637701,0.4482758620689655,-0.11428127578039027
102,-0.0008268673934480904,-0.05041024489388546,0.4827586206896552,-0.09145194731515671
103,-0.0007078746402685465,-0.04300029641289216,0.5,-0.07377431698911385
104,-9.416978174512759e-05,-0.008715383587219572,0.5344827586206896,-0.07915504756106129
105,-0.0015694925654242667,-0.09070703352660414,0.39655172413793105,-0.13192447009169106
106,-0.0011160830850517147,-0.06710781987049397,0.5,-0.10968604258266579
107,-0.00036246392686505,-0.023843391216690546,0.5,-0.07973078223469743
108,-0.0024498195871574804,-0.1357161887591949,0.39655172413793105,-0.15356831187022402
109,-0.0014156389922070662,-0.08257428092935493,0.46551724137931033,-0.10609381574102916
110,-0.00236859636078873,-0.13263554832969437,0.43103448275862066,-0.14483687737070294
111,-0.0025365907536223,-0.1399065699832691,0.3275862068965517,-0.1539178753177468
112,-0.001988585981049706,-0.11278920176600449,0.39655172413793105,-0.10982932725945094
113,-0.0016676991531795707,-0.09672513614435685,0.46551724137931033,-0.14312343397237737
114,-0.0002545765560350325,-0.01736733320899253,0.4482758620689655,-0.06024762786038318
115,-0.0011611137981805911,-0.0686326921932423,0.4482758620689655,-0.0894040392484472
116,0.0005721382244663469,0.029446058710409062,0.4482758620689655,-0.08262436947144602
117,-0.00213772977691029,-0.12093424078075243,0.39655172413793105,-0.13355593888079065
118,-0.0009760331117275173,-0.05879976292867117,0.46551724137931033,-0.0859196926099004
119,-0.003293783235281641,-0.1771578019272283,0.3620689655172414,-0.18915447831127075
120,0.0005526714179602025,0.029655189050020292,0.5,-0.10153682536369013
121,-0.0016739500892835773,-0.09578522117702826,0.4482758620689655,-0.11590557553153458
122,-0.0005644560261542418,-0.03623472263603578,0.4482758620689655,-0.08505119693617835
123,-0.0012525374550147062,-0.07375948368404928,0.43103448275862066,-0.11107502930694446
124,-0.0032627725435279914,-0.17538672364019936,0.4482758620689655,-0.18620339458900892
125,-0.0012109355442554651,-0.07242510167745186,0.39655172413793105,-0.12119637636876945
126,-0.0023592501590977265,-0.13184367177907497,0.39655172413793105,-0.14720963480367177
127,-0.0007086163815786197,-0.044232195381462835,0.41379310344827586,-0.08701937119779068
128,3.8793916820769754e-05,-0.001154066761040018,0.41379310344827586,-0.07122871010420939
129,-0.0019051417561048232,-0.1069368068713672,0.4482758620689655,-0.14293079967338573
130,-0.0014010465759148809,-0.08097468917956185,0.3793103448275862,-0.06943096449129738
131,-0.0021051467214387638,-0.11779000453169997,0.3620689655172414,-0.11962961767557279
132,-0.0022728853241520937,-0.1264000289870929,0.41379310344827586,-0.13112899919533638
133,-0.0004175154392596539,-0.028208721747203902,0.4827586206896552,-0.08726377588625145
134,-0.0020620778058892775,-0.11570013500932463,0.3793103448275862,-0.12094497984737707
135,-0.0005565258058630258,-0.03665464018095499,0.4827586206896552,-0.07725025502556981
136,-0.002471588252916245,-0.13689322336542042,0.39655172413793105,-0.15603829373309486
137,-0.0013353093304055209,-0.07924275098470446,0.3793103448275862,-0.08928168813427007
138,-0.001649068434866595,-0.09396892801497925,0.3620689655172414,-0.11142612644914718
139,-0.0006963289479065783,-0.043211665470464844,0.5,-0.11610285888514127
140,-0.000283462010099999,-0.02062093602878734,0.46551724137931033,-0.1081007910924986
141,-0.0015392056087767604,-0.08999434870523293,0.39655172413793105,-0.14307829183783272
142,-0.0020605325375370074,-0.11548884904275492,0.39655172413793105,-0.14484995836393622
143,-0.003379220604577038,-0.18152902335922338,0.39655172413793105,-0.18998641946411254
144,-0.0018230815234092505,-0.10340947560224434,0.3793103448275862,-0.11362031497847402
145,-0.002750103388615464,-0.15040423973624917,0.39655172413793105,-0.15199135310311263
146,-0.0020776594254668023,-0.11649539723846092,0.39655172413793105,-0.12674383894565444
147,-0.002876701876314242,-0.1568881622298206,0.3620689655172414,-0.16782967693002626
148,-0.000727837017063253,-0.04511390694841677,0.43103448275862066,-0.10042075111445725
149,-0.0002514541729454672,-0.018453590295546496,0.46551724137931033,-0.08872853719957907
150,0.00017228025359683109,0.005526444832720578,0.5862068965517241,-0.07766521194006659
151,-0.0017587165822899437,-0.10011382634245813,0.3793103448275862,-0.1210225879185336
152,-0.0022176404758764917,-0.1232363616421932,0.3620689655172414,-0.13076875383149067
153,-0.0013955524283140119,-0.08059819735107576,0.39655172413793105,-0.11837305373041695
154,-0.0018980908534419734,-0.1075175714477512,0.39655172413793105,-0.13038813496050483
155,-0.001895066158878631,-0.1072706263528782,0.46551724137931033,-0.13378005863535092
156,-0.0010061185585533974,-0.06048504011556777,0.5,-0.08103288446882284
157,-0.000977339749535183,-0.05924399997595442,0.5,-0.09081124141603347
158,-0.0022577815146176605,-0.126225474248162,0.3448275862068966,-0.15250135416225585
159,-0.0005646190959459003,-0.03644114869075077,0.46551724137931033,-0.0884660709431333
160,-0.0018585227643364314,-0.10565356204567022,0.39655172413793105,-0.12576144468712125
161,0.00021581932973631105,0.008939539684136744,0.4482758620689655,-0.06172265979453939
162,-0.000454971884672471,-0.02979166071653938,0.5172413793103449,-0.06908946722754461
163,-0.0028775389513020634,-0.1574190270730932,0.43103448275862066,-0.16401068805309194
164,-0.0015578637164388508,-0.09024815329087066,0.43103448275862066,-0.12316304286993751
165,-0.0017634530728450476,-0.10067058164118403,0.41379310344827586,-0.10985687087899809
166,-0.0007760682228102395,-0.04782058327155425,0.43103448275862066,-0.07625319714775225
167,-0.003005980108060173,-0.16381498765784197,0.39655172413793105,-0.1705937694712092
168,-0.0014011780496417396,-0.08051459116074056,0.41379310344827586,-0.09985438998953611
169,-0.0023048702385822612,-0.12913657932611,0.4827586206896552,-0.15379271614822365
170,-0.001555503554449278,-0.08999390626392823,0.43103448275862066,-0.11126921349011665
171,-0.0006624236079487991,-0.040942586601008135,0.4482758620689655,-0.06787573929648538
172,-0.0017098608275880442,-0.0985129573294713,0.41379310344827586,-0.1402447932337707
173,-0.0023039597449779816,-0.12845037780800128,0.39655172413793105,-0.14457047951436575
174,-0.00019249511806817966,-0.014222736377962453,0.41379310344827586,-0.09998012756449792
175,-0.0018234916715578217,-0.1036223166347493,0.46551724137931033,-0.127707263489933
176,-0.0029028371564176546,-0.15906932717612665,0.29310344827586204,-0.19363017559962437
177,-0.0025910324646401246,-0.1429205347091812,0.3620689655172414,-0.1500086293992785
178,-0.00012194110473740518,-0.011022059357626124,0.4827586206896552,-0.09002369568126523
179,-0.002052775588635419,-0.1163372146550481,0.3620689655172414,-0.12312491021160366
180,-0.002553393300669382,-0.1412214460794562,0.39655172413793105,-0.16101912259105577
181,-0.0026167043608420755,-0.14377493324976687,0.4482758620689655,-0.15048658968225637
182,-0.0008619904858455792,-0.05226082407454524,0.4827586206896552,-0.08575978581642396
183,-0.0013613137516724778,-0.07951831316155888,0.39655172413793105,-0.12088117891244543
184,-0.0016419633122761244,-0.09393734449885627,0.39655172413793105,-0.12445019681344394
185,-0.0016575273715589633,-0.09551997264622192,0.46551724137931033,-0.12096224965795432
186,-0.0027538003857281415,-0.15127596500203788,0.3793103448275862,-0.16405434741853098
187,-0.003005104889317336,-0.1627697250455714,0.39655172413793105,-0.181329134269138
188,-0.0018762503169652562,-0.10636752720666287,0.3620689655172414,-0.1257938751869333
189,-0.0017810534831426362,-0.10146974489992111,0.43103448275862066,-0.10934677895371891
190,0.0007449206728976575,0.040447020776389175,0.5862068965517241,-0.08487117994063109
191,-0.002399588802029177,-0.1334946025807161,0.3448275862068966,-0.14642183639006356
192,-0.00027870799619136687,-0.020301076164763954,0.4482758620689655,-0.075368373651168
193,-0.0006552885946868911,-0.040769481308715494,0.41379310344827586,-0.09592210934850598
194,-0.001905041013323339,-0.10834480809679203,0.4482758620689655,-0.11313281542274833
195,-0.0024293991167525634,-0.13480883069342353,0.39655172413793105,-0.14182933833990852
196,-0.0012714652112672138,-0.07457624215076619,0.46551724137931033,-0.11180538931085504
197,-0.000707969939569446,-0.04335788621639314,0.46551724137931033,-0.06636055885364656
198,-0.0033480108891206727,-0.17962789393362544,0.3103448275862069,-0.18455794941451342
199,-0.0022006541999929465,-0.12392627334465078,0.4482758620689655,-0.14359106312590564
200,0.0009357992743418739,0.05205725546617335,0.5689655172413793,-0.061693228060045624
201,-0.0007931918682861746,-0.04934557722248323,0.5344827586206896,-0.08160617810195814
202,-0.0019284095035941079,-0.10903672831865507,0.3793103448275862,-0.12145959054290101
203,-0.002835308650873395,-0.1549702428890457,0.29310344827586204,-0.18022652305062248
204,-0.0012646318842144083,-0.0748544768102859,0.4482758620689655,-0.10089071548804596
205,-0.0016274105867802747,-0.09404953478909028,0.39655172413793105,-0.11060211461153624
206,-0.002359649590571323,-0.13032924500711052,0.43103448275862066,-0.13392424449459073
207,-0.003188255888532581,-0.17235069476960319,0.43103448275862066,-0.19736498409003578
208,-0.002232596195772715,-0.12405698955531452,0.3275862068965517,-0.13335480592075843
209,-0.0020718710059380975,-0.1172815953658013,0.43103448275862066,-0.1308562557670524
210,-0.0013954254805898774,-0.08083643628377613,0.41379310344827586,-0.11346785666413506
211,-0.0006697841367595147,-0.04269738687772218,0.4482758620689655,-0.08681502668529717
212,-0.0029266252422717846,-0.15901071184220383,0.3620689655172414,-0.16706744063613843
213,0.0003308770296180329,0.01517557734293451,0.46551724137931033,-0.07164828604563911
214,0.0005725380983644655,0.029368596439991457,0.5517241379310345,-0.0648046499512146
215,-0.002959880362556144,-0.16084382407472197,0.43103448275862066,-0.17342527081910697
216,-0.0007185791570786558,-0.044566157450922406,0.43103448275862066,-0.07549138364752717
217,-0.0024145116903673924,-0.13354302381618788,0.3448275862068966,-0.13707334816375505
218,-0.000765810357335273,-0.046009132035797595,0.39655172413793105,-0.09137892029098849
219,-0.00037828555052096737,-0.024848876166389422,0.41379310344827586,-0.07015705497102509
220,-0.0005142089223462982,-0.033006640698433176,0.46551724137931033,-0.07209973833793559
221,-0.0022680888146026862,-0.12682862613875023,0.3793103448275862,-0.13403811692042045
222,0.00025840263719670986,0.011004095361744959,0.4482758620689655,-0.09761340895427528
223,-0.00026150892860933453,-0.018328726581479216,0.4482758620689655,-0.07672988435717953
224,-0.0018128246144993802,-0.10355045135429586,0.3793103448275862,-0.12727393516924645
225,-0.0029846854608843454,-0.16262584766789068,0.3103448275862069,-0.1711071947727124
226,-0.0003151948804860777,-0.02211224490168917,0.46551724137931033,-0.08377183846029723
227,0.00031626545362648016,0.013642899441519862,0.5,-0.06463405613462281
228,-0.0013232559382453375,-0.07689883206295611,0.46551724137931033,-0.08441545210605172
229,-0.003127554873420421,-0.16919742953759287,0.3620689655172414,-0.18565106215286575
230,-0.0006478722653110847,-0.040864157016180624,0.46551724137931033,-0.08381083715078519
231,-0.0013344911757375013,-0.07761315412215286,0.41379310344827586,-0.0966904939345169
232,-0.001996609586128248,-0.11253079715704184,0.41379310344827586,-0.11747500169657488
233,-0.0013187719164948052,-0.07820083348333007,0.46551724137931033,-0.13163043040352485
234,-0.0020622525575613128,-0.11567629790339107,0.39655172413793105,-0.1344102630330608
235,-0.001845838853778909,-0.1054003039791499,0.39655172413793105,-0.13842168745992378
236,-0.0006419382431166097,-0.03986641743120245,0.43103448275862066,-0.08134560004316094
237,3.4290755833422094e-05,-0.00268110132412247,0.4482758620689655,-0.0708148227724622
238,-0.0023075069965383184,-0.12890447079467493,0.39655172413793105,-0.14391952616544768
239,-0.001662959687975474,-0.09577545380585772,0.5172413793103449,-0.10594424509013978
240,-0.0009686109533251118,-0.05771194093342347,0.4827586206896552,-0.08477185935139941
241,-0.001034739356945536,-0.06206214348400141,0.3793103448275862,-0.10315813733681667
242,-0.0027833608619776233,-0.15280799129914857,0.3620689655172414,-0.16402012075269168
243,-0.0017584694905805355,-0.10031918669104967,0.41379310344827586,-0.10037816694176616
244,-0.0008753548781380402,-0.05286495593413876,0.3793103448275862,-0.08597775407253994
245,-0.00018206420096852422,-0.014768019979875424,0.5172413793103449,-0.10295166549175905
246,-0.0015381932708979835,-0.08985003011722192,0.43103448275862066,-0.11321275991892554
247,-0.0014672096902678259,-0.08498108665269077,0.43103448275862066,-0.10869567929823232
248,0.00044861718543351284,0.021916346574051726,0.5172413793103449,-0.0827691704200022
249,-0.001041066148166985,-0.06285746086789656,0.41379310344827586,-0.08810988443871759
250,-0.0024906663837952294,-0.13710345950810465,0.3103448275862069,-0.15342246908525126
251,-0.0017842069175964738,-0.10235198540192392,0.3448275862068966,-0.13427747619558827
252,-0.00404574635453552,-0.21257674596124332,0.27586206896551724,-0.23033087466608038
253,-0.000764828329397787,-0.0468156279066565,0.46551724137931033,-0.0628903626833004
254,-0.0024249929943438112,-0.13507846633231124,0.46551724137931033,-0.1622152063556721
255,-0.0026048006030840263,-0.14379028718955977,0.3793103448275862,-0.16638566397657628
256,-0.000700919326424375,-0.043955636888710625,0.5172413793103449,-0.09313239488621661
257,-0.0023088998425981667,-0.12881444183308322,0.39655172413793105,-0.15826172458526477
258,-0.0018354010011558146,-0.10356928435551316,0.3793103448275862,-0.1151498011680071
259,-0.0011036103266475383,-0.06552275301509525,0.43103448275862066,-0.10134947895762203
260,-0.0013803962750027357,-0.0805746313917417,0.41379310344827586,-0.08535045289518506
261,-0.0020329822558418425,-0.1145534150515376,0.3620689655172414,-0.13545172671372174
262,-0.001357326617866274,-0.07853915758629781,0.4482758620689655,-0.09122932843760412
263,-0.002199124769744771,-0.12339519228035556,0.41379310344827586,-0.14564674246668985
264,-0.001135009461353526,-0.06704642526971838,0.4482758620689655,-0.10247810601806207
265,-0.0023915361422349258,-0.13354365635166388,0.41379310344827586,-0.16958528413080942
266,-0.002610122140109447,-0.14426506998283595,0.3620689655172414,-0.15462223171131873
267,-0.0015630587008687296,-0.09002866919337515,0.3793103448275862,-0.13396124643340035
268,-0.00124439929221071,-0.0729558806708327,0.46551724137931033,-0.09237093888144066
269,-0.002958744052333876,-0.1606897445417549,0.3620689655172414,-0.18304789885489925
270,-0.0011241440570535551,-0.06665159248530772,0.3448275862068966,-0.07788937400019813
271,-0.0029105306595720378,-0.1581170897332208,0.3620689655172414,-0.1632519510572007
272,-0.00165622914253615,-0.09574982321351433,0.4827586206896552,-0.12178412059951871
273,-0.0008665082189467206,-0.0533704918606851,0.5172413793103449,-0.11932846133783837
274,-0.0017106113750142422,-0.09819994415145739,0.3793103448275862,-0.11393785256997502
275,-0.002394986327774945,-0.13285051068065012,0.3793103448275862,-0.1393166164431846
276,-0.0013464336784899398,-0.07797154776714765,0.41379310344827586,-0.08610402677703488
277,-0.0036002187179002515,-0.19292330214735232,0.3620689655172414,-0.20320085681022582
278,-0.0029804053349491858,-0.1619241828726633,0.39655172413793105,-0.19494602441120668
279,-0.001867492875637802,-0.10613517568780673,0.41379310344827586,-0.1203530778999029
280,-0.0013058024892003898,-0.07637893110233906,0.43103448275862066,-0.09923676739748888
281,-0.0010531676368359297,-0.06344019043763449,0.43103448275862066,-0.11693759558296157
282,-0.0029424426477735847,-0.16004143760420197,0.3620689655172414,-0.1840266817909797
283,-0.0003149959117880602,-0.022040836669258934,0.5,-0.06457544733832377
284,-0.0010392166788799945,-0.061461388314750454,0.4482758620689655,-0.10540220308684423
285,-0.0024794781526128536,-0.13762021088382048,0.41379310344827586,-0.14149766321966906
286,-0.003073657188982546,-0.16569152317726565,0.3793103448275862,-0.17305477084663512
287,-0.001469391051726894,-0.08453654605237282,0.43103448275862066,-0.09850614611373154
288,-0.00109700946223291,-0.06500703001104458,0.4482758620689655,-0.07797213129627012
289,-6.702151328954096e-05,-0.008290074185022367,0.5344827586206896,-0.10318264457878423
290,0.0003962803186025846,0.0191319220264623,0.5344827586206896,-0.0799754195800213
291,-0.002600645085159546,-0.14392928257173276,0.3448275862068966,-0.14213552628847348
292,-0.000288674476855249,-0.020301713916993647,0.46551724137931033,-0.055545308059740006
293,-0.0028626435362437835,-0.15628842262557663,0.3620689655172414,-0.1843834407878021
294,-0.0021777250714996223,-0.12256529971614705,0.43103448275862066,-0.16062419148452778
295,3.9610404247699085e-05,-0.0013748194054821194,0.5172413793103449,-0.05797120146056445
296,-0.0010755032236604402,-0.06290639137923693,0.4482758620689655,-0.09819894248616323
297,-0.0020826949299128667,-0.11628567234790455,0.39655172413793105,-0.119745782961162
298,-0.0008247433279509369,-0.050068661139431536,0.46551724137931033,-0.10770488590561633
299,-0.0011730929762795177,-0.07000557383454054,0.4827586206896552,-0.10324725474260188
300,-8.55626160256019e-05,-0.008545912039177983,0.4827586206896552,-0.07074645704697735
301,-0.0018386600771782933,-0.10488819464272825,0.39655172413793105,-0.1112269560764998
302,-0.0008445000083032944,-0.05074198406551711,0.4827586206896552,-0.07094147332440393
303,-0.0021748835015376563,-0.12099808716530125,0.4482758620689655,-0.12992890343623342
304,-0.0006431029956030755,-0.03975916517464617,0.5172413793103449,-0.08161098183367288
305,-0.0006741560076154204,-0.04110362325300643,0.4482758620689655,-0.08348686058655441
306,-0.00041956807863320985,-0.027352213025098826,0.4827586206896552,-0.06425352256229466
307,-0.002707099644496999,-0.14914347512384452,0.43103448275862066,-0.1542236939107352
308,-0.001501443152102517,-0.08683442792293183,0.4482758620689655,-0.09560577157042838
309,-0.0010268238072300854,-0.06163138653919753,0.5,-0.09402498132849224
310,-0.0011539266859739842,-0.06756983965546615,0.43103448275862066,-0.08506664568139288
311,-0.0026969097420259055,-0.148238084082721,0.41379310344827586,-0.16849272181031538
312,-0.0019118799157473525,-0.10916518930538577,0.43103448275862066,-0.1339151649772795
313,-0.0021607084174760562,-0.12081353690594654,0.3793103448275862,-0.13362133107167584
314,-0.0005324832731534422,-0.03394956348575817,0.5517241379310345,-0.08601900787237748
315,-0.001628315661159021,-0.09437500913683428,0.46551724137931033,-0.1039390510967858
316,-0.0016846682275925122,-0.09673711204925628,0.46551724137931033,-0.13915824881342242
317,-0.0010455518209637254,-0.06325332845330967,0.5,-0.093006617329631
318,-0.0020816071112561845,-0.1166836580012347,0.41379310344827586,-0.12673270631504152
319,-0.002252160918452095,-0.12595211075400148,0.4482758620689655,-0.14245985522646343
320,-0.0012060074876060747,-0.0704563237026129,0.46551724137931033,-0.08626997433962436
321,-0.002940028320358497,-0.16012459935294576,0.39655172413793105,-0.17788695925668474
322,-3.1082144620407736e-05,-0.006615320822953907,0.5,-0.08068795750173452
323,-0.0018037992455939825,-0.10326259741044352,0.4482758620689655,-0.1307942370774252
324,-0.001995764683987896,-0.11288361332907526,0.4827586206896552,-0.13115288814685344
325,-0.0005860060627085645,-0.03742444844928261,0.5344827586206896,-0.07682416469655717
326,-0.001709241378115326,-0.09817856176397688,0.43103448275862066,-0.10365234816361879
327,-0.0015445723872243957,-0.08950219690654981,0.3793103448275862,-0.09878657532473045
328,-0.0005832894078018368,-0.03776247177391312,0.4827586206896552,-0.12910374764556498
329,-2.0706606696844948e-05,-0.005110041080916172,0.4482758620689655,-0.06261331974382789
330,-0.0021092612994565267,-0.11941136001668295,0.41379310344827586,-0.13193140682221471
331,-0.00289535668877038,-0.1582932060577038,0.3620689655172414,-0.16036236291579875
332,-0.0023422746195718206,-0.13007442520755674,0.4827586206896552,-0.13138476052014458
333,-0.0014712136352193234,-0.08588169856577221,0.43103448275862066,-0.11394981110161673
334,-0.0012455535611683164,-0.07299853524228839,0.43103448275862066,-0.09155988512073521
335,-0.0010814505751273059,-0.06401622151396857,0.4827586206896552,-0.10106213216195403
336,0.0003633467558593049,0.016469475573061,0.5172413793103449,-0.07321054227800028
337,-0.001904989528778971,-0.1082322992145035,0.41379310344827586,-0.11101499273651327
338,-0.0004768946200280523,-0.031649640967520765,0.5,-0.10285814629968981
339,-0.0013890226667252182,-0.08120042080518441,0.43103448275862066,-0.12908765854843263
340,-0.0018558589260891313,-0.10506803490501726,0.39655172413793105,-0.1504607260197206
341,-0.0008804279200186431,-0.05297659288160528,0.41379310344827586,-0.07978117962399944
342,-0.0021208938393753314,-0.11873211073312828,0.4482758620689655,-0.12048517181648988
343,-0.002092306817749628,-0.11697541683564416,0.46551724137931033,-0.134063904829536
344,-0.0030006012206835915,-0.1625891584662248,0.3620689655172414,-0.1792699935874863
345,-0.0011075238575576725,-0.06591452961284594,0.43103448275862066,-0.11430109474976924
346,-0.0013827240022798418,-0.07990847605616935,0.3620689655172414,-0.0973186279202699
347,-0.00101368198203444,-0.06095556967959348,0.39655172413793105,-0.09560574710786307
348,-0.0013993145935470269,-0.08105522645273089,0.41379310344827586,-0.13239936243681671
349,-0.0010147541604576887,-0.06016220461588895,0.5172413793103449,-0.09947312130518082
350,-0.0017517350519161154,-0.09967199660404114,0.43103448275862066,-0.10495674512622866
351,-0.00045286901071131243,-0.029762003241741275,0.46551724137931033,-0.08737739399222266
352,-0.0019004817913284059,-0.10782106915917344,0.4482758620689655,-0.13732243057215454
353,-0.0028141851897421598,-0.15430059709637145,0.39655172413793105,-0.16277955314944503
354,-0.00267403106834753,-0.1468575685503234,0.39655172413793105,-0.1548130631102258
355,-0.0013976487084060788,-0.0812737852849873,0.46551724137931033,-0.09729717054007225
356,-0.0011897703891763792,-0.07090215416834345,0.4827586206896552,-0.09538751262906475
357,-0.00021192728176459253,-0.014960523890966249,0.5,-0.07663160687433879
358,-0.0007169709011275107,-0.04462566185769157,0.46551724137931033,-0.08984063485812688
359,-0.0011758847386316885,-0.06935893417509675,0.39655172413793105,-0.08727464384251826
360,-9.720191345225483e-05,-0.009443019251275109,0.5,-0.09481684709421034
361,-0.0025386792312583313,-0.14070563915422873,0.41379310344827586,-0.15441313824219272
362,-0.0020645919273835065,-0.11637527112479384,0.3793103448275862,-0.12679481257543868
363,-0.0016281800014317416,-0.09286310689256794,0.43103448275862066,-0.10095772903401035
364,-0.0023358264680884452,-0.1301480673462081,0.43103448275862066,-0.13251179843118854
365,-0.0008080922429731013,-0.04984141818897436,0.5,-0.09607621661280963
366,-0.0009281132763759865,-0.05585269753206712,0.43103448275862066,-0.0706166078840117
367,-0.00045282646112585926,-0.029370205679315364,0.5172413793103449,-0.06965502871791929
368,-0.0023589066084671872,-0.130779989771044,0.3793103448275862,-0.13895052582938328
369,-0.001780700575792514,-0.10104007593452924,0.41379310344827586,-0.12599332458760526
370,-0.0018151225270237735,-0.1036098283910114,0.46551724137931033,-0.1150967223311612
371,-0.0005772274939241339,-0.0361096349014719,0.41379310344827586,-0.11444696740398308
372,-0.002170034475481805,-0.12097472422611366,0.3620689655172414,-0.12113568899216476
373,-0.0012950734669526758,-0.076498832652794,0.41379310344827586,-0.1026662899211006
374,-0.0017622860227267405,-0.10108359477330964,0.4482758620689655,-0.13162154397586745
375,-0.0013241830257719807,-0.07740378111539559,0.4482758620689655,-0.08185245804904084
376,-0.0006472495298582376,-0.03987434411142532,0.43103448275862066,-0.0683392556166218
377,-0.002641880685305626,-0.1456410004657187,0.3448275862068966,-0.1840152424932754
378,-0.0029581090793117226,-0.16098300877462923,0.3448275862068966,-0.1620548205615342
379,-0.0015054303576258787,-0.0868173524850071,0.46551724137931033,-0.12100556789432082
380,-0.0014945467861624175,-0.08580007972306258,0.4482758620689655,-0.11247433830025233
381,-0.0002486816471256988,-0.017877076880277176,0.46551724137931033,-0.07092892847927756
382,-0.0015653360660000532,-0.08919296594822557,0.41379310344827586,-0.1022113838111135
383,-0.003151952460974243,-0.17006277182320917,0.3793103448275862,-0.17130809898769717
384,-0.00029176374555878697,-0.021076926347636693,0.4482758620689655,-0.09604559503602006
