ts_code,name,industry,market,list_date,avg_amount,days,liquidity_rank,rank_start,rank_end
605398.SH,新炬网络,软件服务,主板,20210121,190659.3136,60,2486,20251120,20260213
002809.SZ,红墙股份,化工原料,主板,20160823,190486.02541666667,60,2487,20251120,20260213
601298.SH,青岛港,港口,主板,20190121,190450.22938333332,60,2488,20251120,20260213
300538.SZ,同益股份,塑料,创业板,20160826,189982.17223333335,60,2489,20251120,20260213
300479.SZ,神思电子,软件服务,创业板,20150612,189945.5445,60,2490,20251120,20260213
600382.SH,广东明珠,普钢,主板,20010118,189928.91886666665,60,2491,20251120,20260213
002787.SZ,华源控股,广告包装,主板,20151231,189694.50746666666,60,2492,20251120,20260213
603393.SH,新天然气,供气供热,主板,20160912,189619.44013333332,60,2493,20251120,20260213
601068.SH,中铝国际,建筑工程,主板,20180831,189615.9900833333,60,2494,20251120,20260213
300271.SZ,华宇软件,软件服务,创业板,20111026,189497.42385,60,2495,20251120,20260213
603383.SH,顶点软件,软件服务,主板,20170522,189314.40010000003,60,2496,20251120,20260213
600901.SH,江苏金租,多元金融,主板,20180301,189190.32781666666,60,2497,20251120,20260213
300683.SZ,海特生物,生物制药,创业板,20170808,189053.08578333334,60,2498,20251120,20260213
300481.SZ,濮阳惠成,化工原料,创业板,20150630,189046.82831666665,60,2499,20251120,20260213
600272.SH,开开实业,医药商业,主板,20010228,188976.06991666666,60,2500,20251120,20260213
002100.SZ,天康生物,饲料,主板,20061226,188944.51961666666,60,2501,20251120,20260213
688307.SH,中润光学,元器件,科创板,20230216,188873.67391666668,60,2502,20251120,20260213
600955.SH,维远股份,化工原料,主板,20210915,188487.03305,60,2503,20251120,20260213
688379.SH,华光新材,机械基件,科创板,20200819,188126.19078333335,60,2504,20251120,20260213
600573.SH,惠泉啤酒,啤酒,主板,20030226,187947.86323333334,60,2505,20251120,20260213
002059.SZ,云南旅游,旅游景点,主板,20060810,187882.55615,60,2506,20251120,20260213
300909.SZ,汇创达,元器件,创业板,20201118,187773.31265,60,2507,20251120,20260213
002476.SZ,宝莫股份,化工原料,主板,20100915,187716.01715,60,2508,20251120,20260213
301158.SZ,德石股份,专用机械,创业板,20220117,187627.87513333332,60,2509,20251120,20260213
301082.SZ,久盛电气,电气设备,创业板,20211027,187620.07063333332,60,2510,20251120,20260213
600642.SH,申能股份,火力发电,主板,19930416,187564.24635,60,2511,20251120,20260213
002084.SZ,海鸥住工,家居用品,主板,20061124,187511.4676,60,2512,20251120,20260213
002232.SZ,启明信息,软件服务,主板,20080509,187396.56178333334,60,2513,20251120,20260213
600567.SH,山鹰国际,造纸,主板,20011218,187144.60785,60,2514,20251120,20260213
300132.SZ,青松股份,化工原料,创业板,20101026,187024.48718333335,60,2515,20251120,20260213
688011.SH,新光光电,元器件,科创板,20190722,186995.99268333334,60,2516,20251120,20260213
002362.SZ,汉王科技,软件服务,主板,20100303,186991.0766,60,2517,20251120,20260213
300292.SZ,吴通控股,互联网,创业板,20120229,186703.97035000002,60,2518,20251120,20260213
301301.SZ,川宁生物,化学制药,创业板,20221227,186582.30741666668,60,2519,20251120,20260213
002718.SZ,友邦吊顶,其他建材,主板,20140128,186429.3094181818,55,2520,20251120,20260213
301221.SZ,光庭信息,软件服务,创业板,20211222,186339.17955,60,2521,20251120,20260213
301607.SZ,富特科技,汽车配件,创业板,20240904,186326.11604999998,60,2522,20251120,20260213
600630.SH,龙头股份,服饰,主板,19930209,186036.9612,60,2523,20251120,20260213
603833.SH,欧派家居,家居用品,主板,20170328,185993.41651666668,60,2524,20251120,20260213
002161.SZ,远望谷,通信设备,主板,20070821,185704.86428333336,60,2525,20251120,20260213
002831.SZ,裕同科技,广告包装,主板,20161216,185544.9517,60,2526,20251120,20260213
300745.SZ,欣锐科技,汽车配件,创业板,20180523,185310.17433333333,60,2527,20251120,20260213
300137.SZ,先河环保,环境保护,创业板,20101105,185125.8282542373,59,2528,20251120,20260213
002552.SZ,宝鼎科技,元器件,主板,20110225,185094.25443333335,60,2529,20251120,20260213
002559.SZ,亚威股份,机床制造,主板,20110303,184768.74031666666,60,2530,20251120,20260213
002238.SZ,天威视讯,影视音像,主板,20080526,184753.24763333335,60,2531,20251120,20260213
688306.SH,均普智能,专用机械,科创板,20220322,184644.10663333334,60,2532,20251120,20260213
300818.SZ,耐普矿机,专用机械,创业板,20200212,184535.57291666666,60,2533,20251120,20260213
301355.SZ,南王科技,广告包装,创业板,20230612,184370.60791666666,60,2534,20251120,20260213
300767.SZ,震安科技,橡胶,创业板,20190329,184032.64788333332,60,2535,20251120,20260213
002723.SZ,小崧股份,家用电器,主板,20140129,183959.65651666667,60,2536,20251120,20260213
002166.SZ,莱茵生物,中成药,主板,20070913,183897.9093,50,2537,20251120,20260213
300667.SZ,必创科技,电器仪表,创业板,20170619,183897.04883333333,60,2538,20251120,20260213
301589.SZ,诺瓦星云,IT设备,创业板,20240208,183838.83021666665,60,2539,20251120,20260213
603628.SH,清源股份,电气设备,主板,20170112,183812.55200000003,60,2540,20251120,20260213
688515.SH,裕太微-U,半导体,科创板,20230210,183722.5326666667,60,2541,20251120,20260213
301275.SZ,汉朔科技,元器件,创业板,20250311,183717.1807,60,2542,20251120,20260213
003039.SZ,顺控发展,水务,主板,20210308,183695.51231666666,60,2543,20251120,20260213
300586.SZ,美联新材,化工原料,创业板,20170104,183689.80058333333,60,2544,20251120,20260213
601113.SH,华鼎股份,化纤,主板,20110509,183686.6315333333,60,2545,20251120,20260213
000967.SZ,盈峰环境,环境保护,主板,20000330,183510.45298333332,60,2546,20251120,20260213
603130.SH,云中马,纺织,主板,20221118,183409.72931666666,60,2547,20251120,20260213
000710.SZ,贝瑞基因,医疗保健,主板,19970422,183275.10098333334,60,2548,20251120,20260213
603883.SH,老百姓,医药商业,主板,20150423,183229.44261666667,60,2549,20251120,20260213
600623.SH,华谊集团,化工原料,主板,19921204,183098.98743333333,60,2550,20251120,20260213
601218.SH,吉鑫科技,电气设备,主板,20110506,183096.37153333332,60,2551,20251120,20260213
300084.SZ,海默科技,专用机械,创业板,20100520,183094.02468333335,60,2552,20251120,20260213
002571.SZ,德力股份,家居用品,主板,20110412,183015.7214,60,2553,20251120,20260213
002653.SZ,海思科,化学制药,主板,20120117,182989.63228333334,60,2554,20251120,20260213
603901.SH,永创智能,专用机械,主板,20150529,182874.2112833333,60,2555,20251120,20260213
300585.SZ,奥联电子,汽车配件,创业板,20161229,182616.61814545453,55,2556,20251120,20260213
600681.SH,百川能源,供气供热,主板,19931018,182004.93073333334,60,2557,20251120,20260213
300171.SZ,东富龙,医疗保健,创业板,20110201,181571.68543333333,60,2558,20251120,20260213
600210.SH,紫江企业,广告包装,主板,19990824,181370.1525,60,2559,20251120,20260213
600576.SH,祥源文旅,旅游景点,主板,20030220,181318.68568333334,60,2560,20251120,20260213
301387.SZ,光大同创,元器件,创业板,20230418,181304.71051666667,60,2561,20251120,20260213
600820.SH,隧道股份,建筑工程,主板,19940128,181266.92768333334,60,2562,20251120,20260213
002269.SZ,美邦服饰,服饰,主板,20080828,181261.03671666665,60,2563,20251120,20260213
300162.SZ,雷曼光电,元器件,创业板,20110113,181245.36626666665,60,2564,20251120,20260213
603960.SH,克来机电,汽车配件,主板,20170314,181133.87301666665,60,2565,20251120,20260213
603112.SH,华翔股份,机械基件,主板,20200917,181024.02948333332,60,2566,20251120,20260213
603239.SH,浙江仙通,汽车配件,主板,20161230,180986.15898333336,60,2567,20251120,20260213
603158.SH,腾龙股份,汽车配件,主板,20150320,180931.21805,60,2568,20251120,20260213
002658.SZ,雪迪龙,环境保护,主板,20120309,180850.46393333332,60,2569,20251120,20260213
600480.SH,凌云股份,汽车配件,主板,20030815,180616.42553333333,60,2570,20251120,20260213
300595.SZ,欧普康视,医疗保健,创业板,20170117,180553.07571666667,60,2571,20251120,20260213
000690.SZ,宝新能源,火力发电,主板,19970128,180519.00876666667,60,2572,20251120,20260213
002380.SZ,科远智慧,软件服务,主板,20100331,180279.26446666667,60,2573,20251120,20260213
600284.SH,浦东建设,建筑工程,主板,20040316,180257.12955,60,2574,20251120,20260213
300272.SZ,开能健康,家用电器,创业板,20111102,180172.9538833333,60,2575,20251120,20260213
601965.SH,中国汽研,汽车服务,主板,20120611,180031.77105,60,2576,20251120,20260213
603392.SH,万泰生物,生物制药,主板,20200429,179992.52675000002,60,2577,20251120,20260213
600056.SH,中国医药,医药商业,主板,19970515,179506.95393333334,60,2578,20251120,20260213
002568.SZ,百润股份,红黄酒,主板,20110325,179441.87706666667,60,2579,20251120,20260213
300955.SZ,嘉亨家化,日用化工,创业板,20210324,179431.13858181817,55,2580,20251120,20260213
300968.SZ,格林精密,元器件,创业板,20210415,179376.14088333334,60,2581,20251120,20260213
688531.SH,日联科技,专用机械,科创板,20230331,179372.5844,60,2582,20251120,20260213
002295.SZ,精艺股份,铜,主板,20090929,179323.0237,60,2583,20251120,20260213
003033.SZ,征和工业,汽车配件,主板,20210111,179271.59395,60,2584,20251120,20260213
000902.SZ,新洋丰,农药化肥,主板,19990408,178976.2835,60,2585,20251120,20260213
300882.SZ,万胜智能,电器仪表,创业板,20200910,178920.34335,60,2586,20251120,20260213
601311.SH,骆驼股份,电气设备,主板,20110602,178885.40451666666,60,2587,20251120,20260213
301152.SZ,天力锂能,小金属,创业板,20220829,178698.8727,60,2588,20251120,20260213
000525.SZ,红太阳,农药化肥,主板,19931028,178584.23788333332,60,2589,20251120,20260213
300580.SZ,贝斯特,汽车配件,创业板,20170111,178547.20613333335,60,2590,20251120,20260213
301182.SZ,凯旺科技,元器件,创业板,20211223,178433.35321666667,60,2591,20251120,20260213
600750.SH,华润江中,中成药,主板,19960923,178149.2599166667,60,2592,20251120,20260213
603867.SH,新化股份,化工原料,主板,20190627,177971.97533333334,60,2593,20251120,20260213
301043.SZ,绿岛风,机械基件,创业板,20210811,177961.13535,60,2594,20251120,20260213
002011.SZ,盾安环境,家用电器,主板,20040705,177725.43728333333,60,2595,20251120,20260213
301333.SZ,诺思格,医疗保健,创业板,20220802,177669.48296666666,60,2596,20251120,20260213
002870.SZ,香山股份,汽车配件,主板,20170515,177482.27926666665,60,2597,20251120,20260213
688680.SH,海优新材,塑料,科创板,20210122,177436.34448333332,60,2598,20251120,20260213
002971.SZ,和远气体,化工原料,主板,20200113,177426.87976666668,60,2599,20251120,20260213
300565.SZ,科信技术,通信设备,创业板,20161122,177216.91165000002,60,2600,20251120,20260213
688428.SH,诺诚健华,生物制药,科创板,20220921,177049.70836666666,60,2601,20251120,20260213
603969.SH,银龙股份,其他建材,主板,20150227,176997.90476666667,60,2602,20251120,20260213
300600.SZ,国瑞科技,船舶,创业板,20170125,176939.18065,60,2603,20251120,20260213
002891.SZ,中宠股份,饲料,主板,20170821,176933.65513333335,60,2604,20251120,20260213
603767.SH,中马传动,汽车配件,主板,20170613,176840.41513333333,60,2605,20251120,20260213
601997.SH,贵阳银行,银行,主板,20160816,176745.3566,60,2606,20251120,20260213
300380.SZ,安硕信息,软件服务,创业板,20140128,176694.37971666668,60,2607,20251120,20260213
600882.SH,妙可蓝多,乳制品,主板,19951206,176678.93343333332,60,2608,20251120,20260213
002051.SZ,中工国际,建筑工程,主板,20060619,176673.6421,60,2609,20251120,20260213
002830.SZ,名雕股份,装修装饰,主板,20161213,176660.1618,60,2610,20251120,20260213
002755.SZ,奥赛康,化学制药,主板,20150515,176646.7156833333,60,2611,20251120,20260213
688480.SH,赛恩斯,环境保护,科创板,20221125,176617.19283333333,60,2612,20251120,20260213
603132.SH,金徽股份,铅锌,主板,20220222,176483.74188333334,60,2613,20251120,20260213
301321.SZ,翰博高新,元器件,创业板,20220818,176227.70665,60,2614,20251120,20260213
603316.SH,诚邦股份,建筑工程,主板,20170619,176224.14835,60,2615,20251120,20260213
300521.SZ,爱司凯,专用机械,创业板,20160705,176190.38501666667,60,2616,20251120,20260213
605399.SH,晨光新材,化工原料,主板,20200804,175980.84725000002,60,2617,20251120,20260213
600714.SH,金瑞矿业,化工原料,主板,19960606,175795.73249999998,60,2618,20251120,20260213
000159.SZ,国际实业,石油贸易,主板,20000926,175785.49965,60,2619,20251120,20260213
603280.SH,南方路机,工程机械,主板,20221108,175708.95981666667,60,2620,20251120,20260213
688286.SH,敏芯股份,半导体,科创板,20200810,175702.37216666667,60,2621,20251120,20260213
688663.SH,新风光,电气设备,科创板,20210413,175676.41998333333,60,2622,20251120,20260213
300061.SZ,旗天科技,互联网,创业板,20100319,175494.67518333334,60,2623,20251120,20260213
600300.SH,维维股份,软饮料,主板,20000630,175472.43676666668,60,2624,20251120,20260213
300293.SZ,蓝英装备,专用机械,创业板,20120308,175368.45576666668,60,2625,20251120,20260213
300810.SZ,中科海讯,船舶,创业板,20191206,175366.52070000002,60,2626,20251120,20260213
003002.SZ,壶化股份,化工原料,主板,20200922,175351.49555,60,2627,20251120,20260213
600622.SH,光大嘉宝,区域地产,主板,19921203,175293.09579999998,60,2628,20251120,20260213
300662.SZ,科锐国际,文教休闲,创业板,20170608,175223.3462666667,60,2629,20251120,20260213
002791.SZ,坚朗五金,其他建材,主板,20160329,174953.7434,60,2630,20251120,20260213
600173.SH,卧龙新能,全国地产,主板,19990415,174953.07433333332,60,2631,20251120,20260213
605599.SH,菜百股份,服饰,主板,20210909,174831.4213,60,2632,20251120,20260213
600307.SH,酒钢宏兴,普钢,主板,20001220,174777.04895000003,60,2633,20251120,20260213
301595.SZ,太力科技,橡胶,创业板,20250519,174771.07623333336,60,2634,20251120,20260213
600161.SH,天坛生物,生物制药,主板,19980616,174678.50696666667,60,2635,20251120,20260213
603181.SH,皇马科技,化工原料,主板,20170824,174668.31730000002,60,2636,20251120,20260213
603823.SH,百合花,染料涂料,主板,20161220,174488.62698333335,60,2637,20251120,20260213
002936.SZ,郑州银行,银行,主板,20180919,174474.09695,60,2638,20251120,20260213
603607.SH,京华激光,造纸,主板,20171025,174450.71666666667,60,2639,20251120,20260213
601880.SH,辽港股份,港口,主板,20101206,174391.324,60,2640,20251120,20260213
300257.SZ,开山股份,机械基件,创业板,20110819,174339.73745,60,2641,20251120,20260213
300452.SZ,山河药辅,化学制药,创业板,20150515,174244.10864999998,60,2642,20251120,20260213
688081.SH,兴图新科,软件服务,科创板,20200106,174205.87606666665,60,2643,20251120,20260213
002372.SZ,伟星新材,其他建材,主板,20100318,174172.1856,60,2644,20251120,20260213
000812.SZ,陕西金叶,广告包装,主板,19980623,174113.15818333335,60,2645,20251120,20260213
603269.SH,海鸥股份,机械基件,主板,20170517,174038.57003333332,60,2646,20251120,20260213
603950.SH,长源东谷,汽车配件,主板,20200526,173927.24323333334,60,2647,20251120,20260213
300345.SZ,华民股份,电气设备,创业板,20120801,173916.12268333332,60,2648,20251120,20260213
603919.SH,金徽酒,白酒,主板,20160310,173760.0166,60,2649,20251120,20260213
301548.SZ,崇德科技,机械基件,创业板,20230920,173720.26613333335,60,2650,20251120,20260213
300712.SZ,永福股份,建筑工程,创业板,20171031,173705.4859,60,2651,20251120,20260213
600558.SH,大西洋,钢加工,主板,20010227,173684.46641666666,60,2652,20251120,20260213
601990.SH,南京证券,证券,主板,20180613,173625.86911666667,60,2653,20251120,20260213
300279.SZ,和晶科技,元器件,创业板,20111229,173595.7653,60,2654,20251120,20260213
600483.SH,福能股份,新型电力,主板,20040531,173469.1115,60,2655,20251120,20260213
300149.SZ,睿智医药,生物制药,创业板,20101222,173315.29528333334,60,2656,20251120,20260213
301007.SZ,德迈仕,汽车配件,创业板,20210616,173222.71611666668,60,2657,20251120,20260213
300478.SZ,杭州高新,塑料,创业板,20150610,173188.40281666667,60,2658,20251120,20260213
300546.SZ,雄帝科技,IT设备,创业板,20160928,172918.96375,60,2659,20251120,20260213
000957.SZ,中通客车,汽车整车,主板,20000113,172752.90815,60,2660,20251120,20260213
688246.SH,嘉和美康,软件服务,科创板,20211214,172709.06805,60,2661,20251120,20260213
002679.SZ,福建金森,林业,主板,20120605,172580.86491666667,60,2662,20251120,20260213
603980.SH,吉华集团,染料涂料,主板,20170615,172310.83550909092,55,2663,20251120,20260213
601375.SH,中原证券,证券,主板,20170103,172285.87415000002,60,2664,20251120,20260213
300910.SZ,瑞丰新材,化工原料,创业板,20201127,172243.31568333332,60,2665,20251120,20260213
002838.SZ,道恩股份,塑料,主板,20170106,172147.7017,60,2666,20251120,20260213
002780.SZ,三夫户外,服饰,主板,20151209,171913.21416666667,60,2667,20251120,20260213
300172.SZ,中电环保,环境保护,创业板,20110201,171878.11141666668,60,2668,20251120,20260213
600582.SH,天地科技,专用机械,主板,20020515,171839.8583,60,2669,20251120,20260213
300080.SZ,易成新能,电气设备,创业板,20100625,171783.99548333333,60,2670,20251120,20260213
000965.SZ,天保基建,区域地产,主板,20000406,171780.8938333333,60,2671,20251120,20260213
603997.SH,继峰股份,汽车配件,主板,20150302,171777.53301666668,60,2672,20251120,20260213
000839.SZ,国安股份,综合类,主板,19971031,171683.18373333334,60,2673,20251120,20260213
002727.SZ,一心堂,医药商业,主板,20140702,171658.89463333332,60,2674,20251120,20260213
601098.SH,中南传媒,出版业,主板,20101028,171564.75501666666,60,2675,20251120,20260213
300933.SZ,中辰股份,电气设备,创业板,20210122,171513.49773333332,60,2676,20251120,20260213
600688.SH,上海石化,石油加工,主板,19931108,171460.51556666667,60,2677,20251120,20260213
002807.SZ,江阴银行,银行,主板,20160902,171447.95496666667,60,2678,20251120,20260213
600004.SH,白云机场,机场,主板,20030428,171344.42725,60,2679,20251120,20260213
600458.SH,时代新材,塑料,主板,20021219,171200.52215,60,2680,20251120,20260213
603985.SH,恒润股份,电气设备,主板,20170505,171199.35436666667,60,2681,20251120,20260213
600064.SH,南京高科,园区开发,主板,19970506,171107.1894,60,2682,20251120,20260213
601500.SH,通用股份,汽车配件,主板,20160919,171088.16093333333,60,2683,20251120,20260213
300196.SZ,长海股份,玻璃,创业板,20110329,170976.08894999998,60,2684,20251120,20260213
603680.SH,今创集团,运输设备,主板,20180227,170964.4216666667,60,2685,20251120,20260213
603381.SH,永臻股份,电气设备,主板,20240626,170962.46301666665,60,2686,20251120,20260213
002470.SZ,金正大,农药化肥,主板,20100908,170955.36593333335,60,2687,20251120,20260213
603966.SH,法兰泰克,专用机械,主板,20170125,170814.5949,60,2688,20251120,20260213
601086.SH,国芳集团,百货,主板,20170929,170654.35831666665,60,2689,20251120,20260213
301126.SZ,达嘉维康,医药商业,创业板,20211207,170624.50526666667,60,2690,20251120,20260213
001325.SZ,元创股份,橡胶,主板,20251218,170550.666225,40,2691,20251120,20260213
603610.SH,麒盛科技,家居用品,主板,20191029,170282.5582,60,2692,20251120,20260213
600792.SH,云煤能源,焦炭加工,主板,19970123,170270.77686666665,60,2693,20251120,20260213
301636.SZ,泽润新能,电气设备,创业板,20250516,170079.11645,60,2694,20251120,20260213
603058.SH,永吉股份,广告包装,主板,20161223,169929.56638333335,60,2695,20251120,20260213
301252.SZ,同星科技,机械基件,创业板,20230525,169729.08003333336,60,2696,20251120,20260213
600252.SH,中恒集团,中成药,主板,20001130,169697.74851666667,60,2697,20251120,20260213
002387.SZ,维信诺,元器件,主板,20100413,169588.94501666666,60,2698,20251120,20260213
688399.SH,硕世生物,医疗保健,科创板,20191205,169585.40985,60,2699,20251120,20260213
603012.SH,创力集团,专用机械,主板,20150320,169565.24521666666,60,2700,20251120,20260213
600710.SH,苏美达,商贸代理,主板,19960701,169520.20311666667,60,2701,20251120,20260213
603529.SH,爱玛科技,摩托车,主板,20210615,169473.64116666667,60,2702,20251120,20260213
000739.SZ,普洛药业,化学制药,主板,19970509,169450.41841666668,60,2703,20251120,20260213
002508.SZ,老板电器,家用电器,主板,20101123,169286.71639999998,60,2704,20251120,20260213
002328.SZ,新朋股份,汽车配件,主板,20091230,169266.53173333334,60,2705,20251120,20260213
002903.SZ,宇环数控,机床制造,主板,20171013,169225.36728333335,60,2706,20251120,20260213
002677.SZ,浙江美大,家用电器,主板,20120525,169080.90443333334,60,2707,20251120,20260213
600606.SH,绿地控股,全国地产,主板,19920327,169057.30868333334,60,2708,20251120,20260213
300932.SZ,三友联众,电气设备,创业板,20210122,168936.76846666666,60,2709,20251120,20260213
603759.SH,海天股份,水务,主板,20210326,168812.15523333332,60,2710,20251120,20260213
601577.SH,长沙银行,银行,主板,20180926,168798.23636666668,60,2711,20251120,20260213
688170.SH,德龙激光,专用机械,科创板,20220429,168610.60945,60,2712,20251120,20260213
002421.SZ,达实智能,软件服务,主板,20100603,168525.58126666668,60,2713,20251120,20260213
601156.SH,东航物流,仓储物流,主板,20210609,168398.3843666667,60,2714,20251120,20260213
301379.SZ,天山电子,元器件,创业板,20221101,168345.24788333333,60,2715,20251120,20260213
002841.SZ,视源股份,元器件,主板,20170119,168319.33936666665,60,2716,20251120,20260213
001255.SZ,博菲电气,电气设备,主板,20220930,168196.8629,60,2717,20251120,20260213
300982.SZ,苏文电能,建筑工程,创业板,20210427,167932.3424,60,2718,20251120,20260213
001266.SZ,宏英智能,电器仪表,主板,20220228,167881.24223333332,60,2719,20251120,20260213
002541.SZ,鸿路钢构,钢加工,主板,20110118,167769.85055,60,2720,20251120,20260213
300026.SZ,红日药业,中成药,创业板,20091030,167635.27888333332,60,2721,20251120,20260213
301161.SZ,唯万密封,工程机械,创业板,20220914,167627.5803666667,60,2722,20251120,20260213
603568.SH,伟明环保,环境保护,主板,20150528,167567.37491666665,60,2723,20251120,20260213
002127.SZ,南极电商,互联网,主板,20070418,167548.94028333333,60,2724,20251120,20260213
001288.SZ,运机集团,专用机械,主板,20211101,167358.88121666666,60,2725,20251120,20260213
603088.SH,宁波精达,机床制造,主板,20141111,167216.48706666665,60,2726,20251120,20260213
688191.SH,智洋创新,软件服务,科创板,20210408,167035.42284615384,52,2727,20251120,20260213
002813.SZ,路畅科技,汽车配件,主板,20161012,166778.11598333335,60,2728,20251120,20260213
300926.SZ,博俊科技,汽车配件,创业板,20210107,166706.108,60,2729,20251120,20260213
300523.SZ,辰安科技,软件服务,创业板,20160726,166704.652,57,2730,20251120,20260213
300807.SZ,天迈科技,软件服务,创业板,20191219,166617.22268333333,60,2731,20251120,20260213
002574.SZ,明牌珠宝,服饰,主板,20110422,166608.04106666666,60,2732,20251120,20260213
300283.SZ,温州宏丰,电气设备,创业板,20120110,166564.79106666666,60,2733,20251120,20260213
002993.SZ,奥海科技,元器件,主板,20200817,166512.32268333333,60,2734,20251120,20260213
002120.SZ,韵达股份,仓储物流,主板,20070306,166419.31943333332,60,2735,20251120,20260213
688359.SH,三孚新科,化工原料,科创板,20210521,166380.49053333333,60,2736,20251120,20260213
688125.SH,安达智能,专用机械,科创板,20220415,166142.11475,60,2737,20251120,20260213
001965.SZ,招商公路,路桥,主板,20171225,166011.83245000002,60,2738,20251120,20260213
601121.SH,宝地矿业,普钢,主板,20230310,166002.10901666665,60,2739,20251120,20260213
002526.SZ,山东矿机,工程机械,主板,20101217,165980.40791666665,60,2740,20251120,20260213
603355.SH,莱克电气,家用电器,主板,20150513,165726.48931666664,60,2741,20251120,20260213
603926.SH,铁流股份,汽车配件,主板,20170510,165725.31166666665,60,2742,20251120,20260213
601089.SH,福元医药,化学制药,主板,20220630,165547.50095,60,2743,20251120,20260213
600816.SH,建元信托,多元金融,主板,19940128,165271.41781666668,60,2744,20251120,20260213
688192.SH,迪哲医药-U,生物制药,科创板,20211210,165123.47828333333,60,2745,20251120,20260213
600748.SH,上实发展,全国地产,主板,19960925,165091.09139999998,60,2746,20251120,20260213
301369.SZ,联动科技,半导体,创业板,20220922,165061.70781666666,60,2747,20251120,20260213
601928.SH,凤凰传媒,出版业,主板,20111130,165055.36838333335,60,2748,20251120,20260213
300298.SZ,三诺生物,医疗保健,创业板,20120319,164949.79333333333,60,2749,20251120,20260213
603110.SH,东方材料,染料涂料,主板,20171013,164827.58696666668,60,2750,20251120,20260213
603999.SH,读者传媒,出版业,主板,20151210,164796.15515,60,2751,20251120,20260213
605288.SH,凯迪股份,电气设备,主板,20200601,164744.57916666666,60,2752,20251120,20260213
600167.SH,联美控股,供气供热,主板,19990128,164704.22311666666,60,2753,20251120,20260213
600966.SH,博汇纸业,造纸,主板,20040608,164703.11095,60,2754,20251120,20260213
300121.SZ,阳谷华泰,化工原料,创业板,20100917,164542.77895,60,2755,20251120,20260213
002609.SZ,捷顺科技,软件服务,主板,20110815,164518.0108833333,60,2756,20251120,20260213
300967.SZ,晓鸣股份,农业综合,创业板,20210413,164416.36245,60,2757,20251120,20260213
600566.SH,济川药业,中成药,主板,20010822,164230.7029166667,60,2758,20251120,20260213
603687.SH,大胜达,广告包装,主板,20190726,164181.55078333334,60,2759,20251120,20260213
603666.SH,亿嘉和,专用机械,主板,20180612,163921.96993333334,60,2760,20251120,20260213
600872.SH,中炬高新,食品,主板,19950124,163598.85433333332,60,2761,20251120,20260213
002263.SZ,大东南,塑料,主板,20080728,163514.86279999997,60,2762,20251120,20260213
301067.SZ,显盈科技,元器件,创业板,20210922,163507.90223333333,60,2763,20251120,20260213
600293.SH,三峡新材,玻璃,主板,20000919,163441.2648666667,60,2764,20251120,20260213
300647.SZ,超频三,化工原料,创业板,20170503,163435.7374,60,2765,20251120,20260213
688299.SH,长阳科技,元器件,科创板,20191106,163319.28629999998,60,2766,20251120,20260213
688280.SH,精进电动-W,汽车配件,科创板,20211027,163271.69196666667,60,2767,20251120,20260213
000803.SZ,山高环能,环境保护,主板,19980303,163245.93781666664,60,2768,20251120,20260213
002086.SZ,东方海洋,渔业,主板,20061128,163218.60693333333,60,2769,20251120,20260213
605366.SH,宏柏新材,化工原料,主板,20200812,163214.63918333332,60,2770,20251120,20260213
301366.SZ,一博科技,元器件,创业板,20220926,163063.12468333336,60,2771,20251120,20260213
600826.SH,兰生股份,文教休闲,主板,19940204,162964.06431666666,60,2772,20251120,20260213
300847.SZ,中船汉光,化工原料,创业板,20200709,162888.96751666666,60,2773,20251120,20260213
301101.SZ,明月镜片,文教休闲,创业板,20211216,162841.7216833333,60,2774,20251120,20260213
002057.SZ,中钢天源,矿物制品,主板,20060802,162719.79546666666,60,2775,20251120,20260213
605222.SH,起帆电缆,电气设备,主板,20200731,162685.22946666664,60,2776,20251120,20260213
688750.SH,金天钛业,小金属,科创板,20241120,162561.8651,60,2777,20251120,20260213
300032.SZ,金龙机电,元器件,创业板,20091225,162548.96283333332,60,2778,20251120,20260213
002206.SZ,海利得,化纤,主板,20080123,162475.23835000003,60,2779,20251120,20260213
600866.SH,星湖科技,饲料,主板,19940818,162441.5365,60,2780,20251120,20260213
002767.SZ,先锋电子,电器仪表,主板,20150612,162311.12268333332,60,2781,20251120,20260213
301109.SZ,军信股份,环境保护,创业板,20220413,162263.23485,60,2782,20251120,20260213
603915.SH,国茂股份,机械基件,主板,20190614,162239.86025,60,2783,20251120,20260213
301259.SZ,艾布鲁,环境保护,创业板,20220426,162164.57603333335,60,2784,20251120,20260213
300841.SZ,康华生物,生物制药,创业板,20200616,162069.53513333335,60,2785,20251120,20260213
000014.SZ,沙河股份,全国地产,主板,19920602,162001.37948333332,60,2786,20251120,20260213
603726.SH,朗迪集团,家用电器,主板,20160421,161990.85261666667,60,2787,20251120,20260213
000715.SZ,中兴商业,百货,主板,19970508,161936.06978333334,60,2788,20251120,20260213
001286.SZ,陕西能源,火力发电,主板,20230410,161831.86156666666,60,2789,20251120,20260213
688181.SH,八亿时空,元器件,科创板,20200106,161779.84631666666,60,2790,20251120,20260213
600507.SH,方大特钢,特种钢,主板,20030930,161767.4673333333,60,2791,20251120,20260213
603337.SH,杰克科技,纺织机械,主板,20170119,161612.31431666666,60,2792,20251120,20260213
002768.SZ,国恩股份,塑料,主板,20150630,161513.9713,60,2793,20251120,20260213
300946.SZ,恒而达,机械基件,创业板,20210208,161413.02753333334,60,2794,20251120,20260213
