universe,horizon,factor,year,ic_days,mean_ic,median_ic,std_ic,icir,positive_ic_rate,mean_group_n
screened,10d,stock_rel_industry_ret_20d,2018,223,-0.06585905821466553,-0.03885921754234613,0.12474138586767576,-8.381181036505533,0.31390134529147984,3172.035874439462
screened,10d,industry_ret_20d,2018,223,-0.01911091566229602,-0.010740467035258815,0.12307992264775118,-2.4648730230618985,0.4663677130044843,3186.1434977578474
screened,10d,industry_breadth_60d,2018,214,-0.013687613865924087,-0.011748518110543142,0.08503054394994469,-2.555365682649246,0.4205607476635514,3199.4906542056074
screened,10d,industry_amount_share_roll60d,2018,214,-0.014309266972625077,0.004092357476250824,0.10092323512781312,-2.250746033175625,0.5186915887850467,3199.4906542056074
screened,10d,stock_ret_60d,2018,183,-0.03371720715249554,-0.009041092228272561,0.11857572033014732,-4.513943231250399,0.45901639344262296,3159.273224043716
screened,10d,stock_rel_industry_ret_60d,2018,183,-0.026892815146507622,0.002228100641854964,0.10244117883615321,-4.167369122873444,0.5191256830601093,3159.273224043716
screened,10d,industry_ret_60d,2018,183,-0.00998718515355169,-0.0125701361721567,0.07450414376451704,-2.127957470180758,0.453551912568306,3226.75956284153
screened,10d,industry_crowding_score,2018,183,-0.016756286525065684,-0.01268558145301729,0.07544542243856714,-3.525698361225196,0.41530054644808745,3226.75956284153
screened,10d,stock_ret_1d,2019,244,-0.004646582648433122,-0.0024400299585242433,0.097352925708365,-0.7576784392216113,0.48770491803278687,3387.717213114754
screened,10d,stock_ret_5d,2019,244,-0.035221985045856746,-0.022537427961203914,0.11154456631797313,-5.012630351588402,0.4016393442622951,3387.7049180327867
screened,10d,stock_ret_20d,2019,244,-0.07975440085206656,-0.08071816507426757,0.11164402979784574,-11.340166294584844,0.2459016393442623,3387.6311475409834
screened,10d,stock_ret_60d,2019,244,-0.05605450498411685,-0.07045659164519824,0.1178380924124014,-7.551358496220661,0.3073770491803279,3386.967213114754
screened,10d,stock_rel_industry_ret_1d,2019,244,-0.00630243112764285,-0.002782656291915893,0.06985979901122297,-1.4321253987154967,0.48360655737704916,3387.717213114754
screened,10d,stock_rel_industry_ret_5d,2019,244,-0.03431547916847967,-0.028784952974268054,0.08675448635037501,-6.279114394140306,0.3401639344262295,3387.7049180327867
screened,10d,stock_rel_industry_ret_20d,2019,244,-0.07414706377709641,-0.08095722173365744,0.0919285709902176,-12.803942610228425,0.19672131147540983,3387.6311475409834
screened,10d,stock_rel_industry_ret_60d,2019,244,-0.05179337079558278,-0.06751780204171275,0.105310797317281,-7.807312194628001,0.2827868852459016,3386.967213114754
screened,10d,industry_ret_5d,2019,244,-0.0015276506865479704,0.0100119425154267,0.10290170057843209,-0.2356686303956085,0.5409836065573771,3387.717213114754
screened,10d,industry_ret_20d,2019,244,-0.020500423403723923,-0.005119398876743032,0.10246093897084163,-3.1761775351219734,0.45901639344262296,3387.717213114754
screened,10d,industry_ret_60d,2019,244,-0.01256846426298935,-0.003244985295831169,0.10612498335818844,-1.8800303048136182,0.4918032786885246,3387.717213114754
screened,10d,industry_breadth_20d,2019,244,-0.002619669935998594,0.001312508460134486,0.1041199008335929,-0.39940463516972036,0.5163934426229508,3387.717213114754
screened,10d,industry_breadth_60d,2019,244,0.011789203156617517,0.005357278062334637,0.10531932082853925,1.7769559922708187,0.5245901639344263,3387.717213114754
screened,10d,industry_amount_share,2019,244,0.00887144840986799,0.006334262731442927,0.12566639788342557,1.120664552662212,0.5122950819672131,3387.717213114754
screened,10d,industry_amount_share_roll20d,2019,244,0.009537714311533451,-0.00040367606508543417,0.12577723615846123,1.2037672753044468,0.5,3387.717213114754
screened,10d,industry_amount_share_roll60d,2019,244,0.012662270857530442,0.005750104148438025,0.12426772548415134,1.6175343803152855,0.5081967213114754,3387.717213114754
screened,10d,industry_crowding_score,2019,244,-0.020800978497596073,-0.01177680092841942,0.10014723753334405,-3.2971982545070713,0.46311475409836067,3387.717213114754
screened,10d,stock_amount_share_in_industry,2019,244,-0.05068792862984572,-0.05263525896471388,0.07200807510347369,-11.174384547970785,0.25,3387.717213114754
screened,10d,turnover_rate,2019,244,-0.06810748619116762,-0.08550761933601847,0.17129448320553084,-6.311778435994966,0.3442622950819672,3387.717213114754
screened,10d,log_amount,2019,244,-0.06071879943307395,-0.0759861192936721,0.12072561811550439,-7.984063981480265,0.3360655737704918,3387.717213114754
screened,10d,log_total_mv,2019,244,0.00037654462842266507,-0.01402244921714672,0.12802278027862693,0.046690601882979826,0.430327868852459,3387.717213114754
screened,10d,stock_ret_1d,2020,243,0.0018393417200388857,-0.0024160069873978953,0.09652981288909919,0.30248317830345034,0.49382716049382713,3509.567901234568
screened,10d,stock_ret_5d,2020,243,-0.0017273650398645698,-0.003476823760401356,0.11818928127786635,-0.23200978647958131,0.48559670781893005,3509.559670781893
screened,10d,stock_ret_20d,2020,243,-0.01169786471936021,-0.012735965240306454,0.12095710328895272,-1.5352372077215675,0.4609053497942387,3509.4979423868313
screened,10d,stock_ret_60d,2020,243,-0.01823238503066737,-0.02384020465650876,0.1476000880718996,-1.9609076347660934,0.448559670781893,3509.329218106996
screened,10d,stock_rel_industry_ret_1d,2020,243,-0.0017462688344628517,0.0046311792173844195,0.06826476879620406,-0.40608294495607244,0.51440329218107,3509.567901234568
screened,10d,stock_rel_industry_ret_5d,2020,243,-0.007952252948953324,-0.008275525724293086,0.08870486596598019,-1.4231248829357064,0.45267489711934156,3509.559670781893
screened,10d,stock_rel_industry_ret_20d,2020,243,-0.01897989844900777,-0.029033848588060397,0.09198499094203927,-3.275496840803744,0.411522633744856,3509.4979423868313
screened,10d,stock_rel_industry_ret_60d,2020,243,-0.026544091995942203,-0.0400769514735191,0.10463456994135316,-4.027104975266551,0.3950617283950617,3509.329218106996
screened,10d,industry_ret_5d,2020,243,0.014234310301403052,0.012505100376539992,0.10791829875060349,2.093830920874857,0.5596707818930041,3509.567901234568
screened,10d,industry_ret_20d,2020,243,0.01619837422596555,0.010330958886665924,0.10573538725291884,2.4319315013969547,0.5555555555555556,3509.567901234568
screened,10d,industry_ret_60d,2020,243,0.012603699066669428,0.011174767741690662,0.1210582801200692,1.6527371756891174,0.5349794238683128,3509.567901234568
screened,10d,industry_breadth_20d,2020,243,0.006678575458501657,-0.0006044012864164634,0.10983348120120848,0.9652712223336215,0.49794238683127573,3509.567901234568
screened,10d,industry_breadth_60d,2020,243,0.0024664523531099844,0.011121947353400326,0.1414803400749142,0.27674316629987267,0.5349794238683128,3509.567901234568
screened,10d,industry_amount_share,2020,243,-0.011136296900733549,-0.0034098331308536414,0.1353987616406467,-1.3056488154766965,0.4897119341563786,3509.567901234568
screened,10d,industry_amount_share_roll20d,2020,243,-0.008169167212764453,0.002657555206671533,0.13903734915554203,-0.9327098795287656,0.51440329218107,3509.567901234568
screened,10d,industry_amount_share_roll60d,2020,243,-0.008083347208858132,0.0002171732747774301,0.14128102865035846,-0.90825470397249,0.5020576131687243,3509.567901234568
screened,10d,industry_crowding_score,2020,243,0.006919151478248335,-0.0027760181127141764,0.09981040669472396,1.100467658709443,0.48148148148148145,3509.567901234568
screened,10d,stock_amount_share_in_industry,2020,243,-0.017006025596532196,-0.02647763561592057,0.10208385169009353,-2.6445150985063792,0.3786008230452675,3509.567901234568
screened,10d,turnover_rate,2020,243,-0.07527588563273323,-0.08266135685702146,0.14651712860230914,-8.155822121450445,0.2880658436213992,3505.880658436214
screened,10d,log_amount,2020,243,-0.040236618078604895,-0.026485426448915432,0.17925008013573396,-3.5633820064234993,0.4444444444444444,3509.567901234568
screened,10d,log_total_mv,2020,243,0.01737584232855416,0.002728868510823965,0.1819054858349645,1.5163530910771694,0.5102880658436214,3505.880658436214
screened,10d,stock_ret_1d,2021,243,-0.009698111930348693,-0.00209655638912912,0.09979047034767707,-1.5427600811083955,0.49794238683127573,3978.1522633744858
screened,10d,stock_ret_5d,2021,243,-0.01560146813773314,-0.0065322787848867934,0.11185213692252549,-2.214223487309726,0.4691358024691358,3978.1522633744858
screened,10d,stock_ret_20d,2021,243,-0.026653092828714847,-0.012201671148535062,0.1405402807839917,-3.010558463472098,0.4609053497942387,3978.1522633744858
screened,10d,stock_ret_60d,2021,243,-0.07088388941426718,-0.08577155410798991,0.15647940963476015,-7.191021890569353,0.3045267489711934,3978.0699588477364
screened,10d,stock_rel_industry_ret_1d,2021,243,-0.01667836542374752,-0.014550110957283565,0.060720417836683895,-4.360326436321265,0.4156378600823045,3978.1522633744858
screened,10d,stock_rel_industry_ret_5d,2021,243,-0.030753916999187864,-0.026393618592539223,0.07457330509195394,-6.54662277236941,0.3168724279835391,3978.1522633744858
screened,10d,stock_rel_industry_ret_20d,2021,243,-0.047260247397990694,-0.03263431978816532,0.09269167328671644,-8.093857220229296,0.29218106995884774,3978.1522633744858
screened,10d,stock_rel_industry_ret_60d,2021,243,-0.06435765027673204,-0.06155295034244188,0.10486297440431612,-9.742676396352065,0.24691358024691357,3978.0699588477364
screened,10d,industry_ret_5d,2021,243,0.02973501834825478,0.03721652523179214,0.12325343850096228,3.8297412909325304,0.6090534979423868,3978.1522633744858
screened,10d,industry_ret_20d,2021,243,0.029109236358429953,0.016515324881359116,0.15515157643536723,2.9783442242298404,0.5432098765432098,3978.1522633744858
screened,10d,industry_ret_60d,2021,243,-0.022594682223461008,-0.03625116623613595,0.14183770802967993,-2.528801865719685,0.411522633744856,3978.1522633744858
screened,10d,industry_breadth_20d,2021,243,0.0407095999930707,0.04637737423251888,0.14490133704018063,4.459895805849533,0.6090534979423868,3978.1522633744858
screened,10d,industry_breadth_60d,2021,243,-0.024530721230572882,-0.024513988477734453,0.14464049775706062,-2.692282819691002,0.4279835390946502,3978.1522633744858
screened,10d,industry_amount_share,2021,243,-0.013914388280572001,-0.02420147343896193,0.14925852519167293,-1.4798757118379589,0.4444444444444444,3978.1522633744858
screened,10d,industry_amount_share_roll20d,2021,243,-0.015872668819106643,-0.02190093321710832,0.15064526198922384,-1.67261022817629,0.4609053497942387,3978.1522633744858
screened,10d,industry_amount_share_roll60d,2021,243,-0.011178112681125467,-0.010546743094319341,0.15171273087356332,-1.169625229643886,0.4732510288065844,3978.1522633744858
screened,10d,industry_crowding_score,2021,243,0.005220724505911984,-0.007126048885017453,0.13241768925894082,0.625871306931496,0.49382716049382713,3978.1522633744858
screened,10d,stock_amount_share_in_industry,2021,243,-0.06764323825555496,-0.06733600481020481,0.11358458188153495,-9.453775327673224,0.3045267489711934,3978.1522633744858
screened,10d,turnover_rate,2021,243,-0.0665854365300737,-0.0704530835025592,0.14085832181695376,-7.5040723355848,0.3497942386831276,3940.8106995884773
screened,10d,log_amount,2021,243,-0.0963924726592228,-0.08544699390714493,0.14878964791275084,-10.284203820326711,0.2839506172839506,3978.1522633744858
screened,10d,log_total_mv,2021,243,-0.07006144853314213,-0.061006771007624125,0.16209082524326246,-6.861529726933762,0.3292181069958848,3940.8106995884773
screened,10d,stock_ret_1d,2022,242,-0.0026553319112402347,0.004054363162770705,0.13106462103235808,-0.32161301029090217,0.5041322314049587,4461.909090909091
screened,10d,stock_ret_5d,2022,242,-0.012450625027192392,-0.012104163998527928,0.1334979215373003,-1.4805290049432198,0.47520661157024796,4461.909090909091
screened,10d,stock_ret_20d,2022,242,-0.04785867441216208,-0.021844438373013017,0.13443878013730048,-5.651143982821344,0.384297520661157,4461.909090909091
screened,10d,stock_ret_60d,2022,242,-0.042656530840947754,-0.03738071776954456,0.1555938255065734,-4.352045668796929,0.3884297520661157,4461.909090909091
screened,10d,stock_rel_industry_ret_1d,2022,242,-0.007863007741135094,-0.00389795335860381,0.06628661356831879,-1.8830555902733985,0.4669421487603306,4461.909090909091
screened,10d,stock_rel_industry_ret_5d,2022,242,-0.01942417712512723,-0.013680374079761411,0.07102092603123561,-4.341667587315358,0.41735537190082644,4461.909090909091
screened,10d,stock_rel_industry_ret_20d,2022,242,-0.046374117021643936,-0.040730079355773156,0.08116502177847612,-9.069994306982181,0.26859504132231404,4461.909090909091
screened,10d,stock_rel_industry_ret_60d,2022,242,-0.034624312714122495,-0.03460753130977198,0.08762779486069412,-6.272483809759149,0.32644628099173556,4461.909090909091
screened,10d,industry_ret_5d,2022,242,0.005714064440544668,0.009133651581428972,0.14896441971201593,0.6089236683889481,0.5082644628099173,4461.909090909091
screened,10d,industry_ret_20d,2022,242,-0.006506999496944003,0.012951207200695513,0.15393333536843729,-0.6710399307179387,0.5495867768595041,4461.909090909091
screened,10d,industry_ret_60d,2022,242,-0.018066300278983715,-0.016446877252930175,0.17186220358304477,-1.6687417007117926,0.47107438016528924,4461.909090909091
screened,10d,industry_breadth_20d,2022,242,0.005907487100509859,0.02777440906244278,0.1514453771088778,0.6192229319763725,0.5578512396694215,4461.909090909091
screened,10d,industry_breadth_60d,2022,242,-0.017230083614046925,-0.013835743116711305,0.1673740617815231,-1.634178527774114,0.4628099173553719,4461.909090909091
screened,10d,industry_amount_share,2022,242,-0.05197595734155549,-0.040132764752367794,0.18235430478465908,-4.524668307972725,0.43388429752066116,4461.909090909091
screened,10d,industry_amount_share_roll20d,2022,242,-0.05261993285742871,-0.04444125158600372,0.18186713950095182,-4.5929987152498475,0.45041322314049587,4461.909090909091
screened,10d,industry_amount_share_roll60d,2022,242,-0.04766933603425885,-0.03872301124236995,0.17803818900675125,-4.250364790177787,0.43388429752066116,4461.909090909091
screened,10d,industry_crowding_score,2022,242,-0.049582384032134864,-0.0412625652142342,0.13425799469005337,-5.86256294956181,0.3760330578512397,4461.909090909091
screened,10d,stock_amount_share_in_industry,2022,242,-0.018851056136432134,0.009336145935970229,0.1410161622902369,-2.122105963368877,0.5247933884297521,4461.909090909091
screened,10d,turnover_rate,2022,242,-0.08853809806446035,-0.07630344930478353,0.14371091485710227,-9.780041659304816,0.32231404958677684,4461.909090909091
screened,10d,log_amount,2022,242,-0.08128324238778997,-0.08500385707032174,0.0933287404430308,-13.825660397485962,0.19008264462809918,4461.909090909091
screened,10d,log_total_mv,2022,242,-0.030053052469983275,-0.027875282450023776,0.1304595871267036,-3.6568981119062176,0.39669421487603307,4461.909090909091
screened,10d,stock_ret_1d,2023,242,-0.009008621590057948,0.0012110991311272286,0.13439973861432739,-1.0640454793372536,0.5082644628099173,4907.078512396694
screened,10d,stock_ret_5d,2023,242,-0.03597856658792435,-0.030082588057239734,0.13278666949896747,-4.301200116520689,0.4132231404958678,4907.078512396694
screened,10d,stock_ret_20d,2023,242,-0.039329580997863656,-0.03166791142087452,0.13190412383041397,-4.733269323216983,0.384297520661157,4907.078512396694
screened,10d,stock_ret_60d,2023,242,-0.03531958950944486,-0.04162542212321931,0.13597203833528346,-4.1235029522961115,0.40082644628099173,4907.078512396694
screened,10d,stock_rel_industry_ret_1d,2023,242,-0.004090732881997888,-0.00353778327952832,0.06483363328660818,-1.0016154891010731,0.4834710743801653,4907.078512396694
screened,10d,stock_rel_industry_ret_5d,2023,242,-0.020926436226232494,-0.01649815951918235,0.07449962203800307,-4.459041098481382,0.41735537190082644,4907.078512396694
screened,10d,stock_rel_industry_ret_20d,2023,242,-0.021894523680788758,-0.020940250698667555,0.09016225076275888,-3.8548814549453283,0.359504132231405,4907.078512396694
screened,10d,stock_rel_industry_ret_60d,2023,242,-0.010799951016834824,0.0005145794891557034,0.09133017638936852,-1.8771879585825682,0.5,4907.078512396694
screened,10d,industry_ret_5d,2023,242,-0.030662489690255777,-0.029688190696425885,0.1622758325638274,-2.999534349019838,0.45041322314049587,4907.078512396694
screened,10d,industry_ret_20d,2023,242,-0.035549804841847464,-0.0395408619143757,0.1522359353081792,-3.706980585549892,0.3925619834710744,4907.078512396694
screened,10d,industry_ret_60d,2023,242,-0.045155787551614826,-0.05149361610556266,0.1462948606370621,-4.899870723957851,0.3347107438016529,4907.078512396694
screened,10d,industry_breadth_20d,2023,242,-0.039558981562360554,-0.041965455288940176,0.15719103025267486,-3.9950076221813315,0.4090909090909091,4907.078512396694
screened,10d,industry_breadth_60d,2023,242,-0.057595363409194286,-0.06320870751172177,0.1576556500995918,-5.799335760749061,0.2975206611570248,4907.078512396694
screened,10d,industry_amount_share,2023,242,-0.030064476604406726,-0.052714149448875175,0.1998670920979668,-2.3878806928433516,0.4380165289256198,4907.078512396694
screened,10d,industry_amount_share_roll20d,2023,242,-0.025780417096249238,-0.049127970244719,0.199826490131059,-2.0480339404687897,0.45454545454545453,4907.078512396694
screened,10d,industry_amount_share_roll60d,2023,242,-0.02439111394662136,-0.05140734638206924,0.19777383092381443,-1.9577763569981614,0.4462809917355372,4907.078512396694
screened,10d,industry_crowding_score,2023,242,-0.025121070851684513,-0.03477029453190855,0.15531362238925112,-2.5676088852509023,0.4214876033057851,4907.078512396694
screened,10d,stock_amount_share_in_industry,2023,242,-0.07207404747822034,-0.06586636917689481,0.14256519490086358,-8.025381191047405,0.34297520661157027,4907.078512396694
screened,10d,turnover_rate,2023,242,-0.05920698903942172,-0.06637342071565616,0.16636066747545702,-5.6496636345251545,0.36363636363636365,4907.078512396694
screened,10d,log_amount,2023,242,-0.1339971288627134,-0.16079545633890202,0.16136571803184221,-13.18209655773813,0.23140495867768596,4907.078512396694
screened,10d,log_total_mv,2023,242,-0.10274384745715555,-0.11199181523891684,0.16153595672064638,-10.096872843624134,0.256198347107438,4907.078512396694
screened,10d,stock_ret_1d,2024,242,-0.00785876210225127,-0.000644230986898651,0.17822100236656038,-0.6999959553345195,0.49586776859504134,5075.487603305785
screened,10d,stock_ret_5d,2024,242,-0.030068282018139304,-0.027896506829564547,0.17782602137424705,-2.6841919744757745,0.4462809917355372,5075.487603305785
screened,10d,stock_ret_20d,2024,242,-0.07453860724955604,-0.061994238255438136,0.1753236544896284,-6.749024885302326,0.3347107438016529,5075.487603305785
screened,10d,stock_ret_60d,2024,242,-0.07878415067578932,-0.05551218481076244,0.2180736619182899,-5.73503287214065,0.39669421487603307,5075.487603305785
screened,10d,stock_rel_industry_ret_1d,2024,242,-0.0006568066241956044,0.008122470021303143,0.13955619337580932,-0.07471171053233884,0.5537190082644629,5075.487603305785
screened,10d,stock_rel_industry_ret_5d,2024,242,-0.018123249759350174,-0.008263418389830718,0.14980415265283312,-1.920491960833968,0.4793388429752066,5075.487603305785
screened,10d,stock_rel_industry_ret_20d,2024,242,-0.05338668026006377,-0.03463623162576991,0.14507723100421127,-5.841628420135054,0.36363636363636365,5075.487603305785
screened,10d,stock_rel_industry_ret_60d,2024,242,-0.056822461114585686,-0.03055996203555659,0.1776630545878263,-5.077187308546923,0.4090909090909091,5075.487603305785
screened,10d,industry_ret_5d,2024,242,-0.028462872387855557,-0.03969049363901968,0.14258375636959353,-3.168902988148186,0.384297520661157,5075.487603305785
screened,10d,industry_ret_20d,2024,242,-0.056319135019060586,-0.05028259820276845,0.13501688306020765,-6.621679686454795,0.35537190082644626,5075.487603305785
screened,10d,industry_ret_60d,2024,242,-0.0512748218239931,-0.04859887315355922,0.1390842108509563,-5.85230025329652,0.35537190082644626,5075.487603305785
screened,10d,industry_breadth_20d,2024,242,-0.0375587432312958,-0.03270925889702464,0.12888161069418888,-4.626156995287445,0.3760330578512397,5075.487603305785
screened,10d,industry_breadth_60d,2024,242,-0.025539256987625436,-0.043656624560652606,0.13409413909846152,-3.02342174443629,0.3925619834710744,5075.487603305785
screened,10d,industry_amount_share,2024,242,-0.025868093862458523,-0.01981421722062182,0.1886590156573401,-2.1766426485225456,0.4628099173553719,5075.487603305785
screened,10d,industry_amount_share_roll20d,2024,242,-0.021841921753614404,-0.011461292192895982,0.18943679654026407,-1.830318950843729,0.47520661157024796,5075.487603305785
screened,10d,industry_amount_share_roll60d,2024,242,-0.019212045798411327,-0.011794647434082827,0.19031568732113432,-1.602504640837406,0.47520661157024796,5075.487603305785
screened,10d,industry_crowding_score,2024,242,-0.06414217854717827,-0.06152951976389334,0.11876645434340623,-8.573342730012607,0.2892561983471074,5075.487603305785
screened,10d,stock_amount_share_in_industry,2024,242,-0.023087189767554302,-0.026488846415263265,0.1675805778938856,-2.1869943413722703,0.4297520661157025,5075.487603305785
screened,10d,turnover_rate,2024,242,-0.07188264595543356,-0.09315827571660594,0.2269784451274508,-5.027356796084933,0.34297520661157027,5075.487603305785
screened,10d,log_amount,2024,242,-0.06239104114373394,-0.08555638624942448,0.18734622086386235,-5.286613569579397,0.33884297520661155,5075.487603305785
screened,10d,log_total_mv,2024,242,-0.01143413946925796,-0.07369276241728628,0.2872987513822716,-0.6317860278779768,0.371900826446281,5075.487603305785
screened,10d,stock_ret_1d,2025,243,-0.006719154380731632,-0.008967586395795245,0.1322029891727195,-0.8068143522310532,0.4691358024691358,5114.242798353909
screened,10d,stock_ret_5d,2025,243,-0.041338683554091246,-0.030264776292837685,0.12193858655015301,-5.381653796648043,0.35390946502057613,5114.242798353909
screened,10d,stock_ret_20d,2025,243,-0.07346947174558875,-0.06553627614308544,0.13584124499515912,-8.58569654015059,0.3004115226337449,5114.242798353909
screened,10d,stock_ret_60d,2025,243,-0.07371541695819504,-0.07669002423022767,0.11445550408300316,-10.224025272985374,0.2716049382716049,5114.242798353909
screened,10d,stock_rel_industry_ret_1d,2025,243,-0.007746933911123029,-0.005927853955900196,0.08006932594160739,-1.5359035668939236,0.4732510288065844,5114.242798353909
screened,10d,stock_rel_industry_ret_5d,2025,243,-0.038306028204191066,-0.030327237814051864,0.07588155184125367,-8.013665130750542,0.30864197530864196,5114.242798353909
screened,10d,stock_rel_industry_ret_20d,2025,243,-0.05531054272601808,-0.04878783853179474,0.08654417390758935,-10.145427542423409,0.2757201646090535,5114.242798353909
screened,10d,stock_rel_industry_ret_60d,2025,243,-0.048134735951676035,-0.05134830649972117,0.06745568002406813,-11.327663500519643,0.21810699588477367,5114.242798353909
screened,10d,industry_ret_5d,2025,243,-0.010435945474267131,0.004271652179203008,0.14446534858647725,-1.1467490311372306,0.5102880658436214,5114.242798353909
screened,10d,industry_ret_20d,2025,243,-0.04395142674084817,-0.03791411540981007,0.14288014748182795,-4.883164539183355,0.4074074074074074,5114.242798353909
screened,10d,industry_ret_60d,2025,243,-0.05009780150734874,-0.019407985497734915,0.16141892623771167,-4.926794909699577,0.42386831275720166,5114.242798353909
screened,10d,industry_breadth_20d,2025,243,-0.026523921514267367,-0.025454070031027613,0.12219361315488939,-3.4457954868063845,0.43209876543209874,5114.242798353909
screened,10d,industry_breadth_60d,2025,243,-0.026878431781418487,-0.008156147332356112,0.15402733301495034,-2.7701698678952895,0.4691358024691358,5114.242798353909
screened,10d,industry_amount_share,2025,243,0.016343552134479827,0.055987604894848324,0.19694699380124295,1.3173384468378597,0.6049382716049383,5114.242798353909
screened,10d,industry_amount_share_roll20d,2025,243,0.02182268480566718,0.06002508082084129,0.1998832689348376,1.733133460640944,0.6131687242798354,5114.242798353909
screened,10d,industry_amount_share_roll60d,2025,243,0.024465087223430045,0.06387069233950662,0.20064441937450034,1.9356193448635497,0.6090534979423868,5114.242798353909
screened,10d,industry_crowding_score,2025,243,-0.03720386108098577,-0.03330287133024195,0.12996710583690632,-4.544172785775687,0.3991769547325103,5114.242798353909
screened,10d,stock_amount_share_in_industry,2025,243,-0.08344959204398725,-0.08681118268378638,0.12742003124459908,-10.396490978770323,0.2716049382716049,5114.242798353909
screened,10d,turnover_rate,2025,243,-0.057604867897896726,-0.056210294893645596,0.17370884720914076,-5.264262259978072,0.40329218106995884,5114.242798353909
screened,10d,log_amount,2025,243,-0.10330799284053506,-0.1227415156191774,0.14682221562626704,-11.169723450995154,0.22633744855967078,5114.242798353909
screened,10d,log_total_mv,2025,243,-0.05632782961713548,-0.0678941796023294,0.1658192337454805,-5.392478026561413,0.3868312757201646,5114.242798353909
screened,10d,stock_ret_1d,2026,80,-0.002246925491450609,0.018316806893667024,0.12996336272135256,-0.2744530123131318,0.525,5157.2125
screened,10d,stock_ret_5d,2026,80,-0.005172924373605224,0.006164336504910554,0.11464801490906995,-0.7162586175273371,0.525,5157.2125
screened,10d,stock_ret_20d,2026,80,0.012249415314304794,0.003514892101912832,0.1393318712006116,1.395613495246922,0.5,5157.2125
screened,10d,stock_ret_60d,2026,80,-0.0018562309603948792,-0.008631225529100846,0.1126767578043515,-0.26151580465055435,0.4625,5157.2125
screened,10d,stock_rel_industry_ret_1d,2026,80,-9.553864253431122e-05,-0.0014285516623777708,0.0667417801689192,-0.022723830988871135,0.4875,5157.2125
screened,10d,stock_rel_industry_ret_5d,2026,80,0.006607538510402517,0.0002702400329747262,0.0617797110139411,1.6978296003549413,0.5,5157.2125
screened,10d,stock_rel_industry_ret_20d,2026,80,0.01694222476154535,0.00681342791208824,0.06934418220865834,3.8784721613989466,0.55,5157.2125
screened,10d,stock_rel_industry_ret_60d,2026,80,0.007767335045418269,0.014359436314686268,0.06324393462402568,1.9496355186054262,0.575,5157.2125
screened,10d,industry_ret_5d,2026,80,-0.020990692166489612,-0.019995879491631233,0.13077507973243022,-2.5480153298291284,0.4625,5157.2125
screened,10d,industry_ret_20d,2026,80,0.004220467699582422,-0.015072347739796536,0.1703683081641957,0.39325299651555645,0.45,5157.2125
screened,10d,industry_ret_60d,2026,80,-0.007948823840811923,0.003043761714759825,0.13801318583708702,-0.9142870358666086,0.5125,5157.2125
screened,10d,industry_breadth_20d,2026,80,0.007133654578174942,-0.0558171662912654,0.1612997311319307,0.7020672317469979,0.4625,5157.2125
screened,10d,industry_breadth_60d,2026,80,0.02096634796931418,0.042913914003244645,0.1335811715402957,2.4915970711328566,0.5875,5157.2125
screened,10d,industry_amount_share,2026,80,0.033198835532683386,0.026824463638040627,0.16916836668577667,3.11532933812264,0.55,5157.2125
screened,10d,industry_amount_share_roll20d,2026,80,0.03573310621072613,0.02981277324370514,0.16875280564623577,3.3613987836254187,0.5625,5157.2125
screened,10d,industry_amount_share_roll60d,2026,80,0.04108904689913562,0.03174901165370217,0.16997521805295557,3.837432336868553,0.5875,5157.2125
screened,10d,industry_crowding_score,2026,80,-0.00037073929832295643,0.0002632261531201928,0.1070273746585208,-0.05498877204438857,0.5,5157.2125
screened,10d,stock_amount_share_in_industry,2026,80,-0.04102703744239148,-0.05377547652813476,0.1030721507624324,-6.318719690975916,0.3875,5157.2125
screened,10d,turnover_rate,2026,80,-0.020208017690801917,-0.008056557558731659,0.1489407194058471,-2.1538256097891524,0.475,5157.2125
screened,10d,log_amount,2026,80,-0.03019819326899188,-0.017953237290546206,0.11777969613215328,-4.070153620208179,0.4625,5157.2125
screened,10d,log_total_mv,2026,80,-0.01196579631656793,-0.020199392767847556,0.09672152191979534,-1.9638972173376512,0.45,5157.2125
