universe,split_type,horizon,factor,split_value,ic_days,mean_ic,median_ic,std_ic,icir,positive_ic_rate,mean_group_n
screened,vol_regime,3d,industry_amount_share_roll20d,normal_vol,1084,-0.010829949749685899,-0.0023641936671767536,0.1717252252481707,-1.0011349366146896,0.48985239852398527,4611.286900369004
screened,vol_regime,3d,industry_amount_share_roll60d,normal_vol,1084,-0.008797912535221716,-0.0006133332463306167,0.1711418889716043,-0.8160628154065741,0.49723247232472323,4611.286900369004
screened,vol_regime,3d,industry_crowding_score,normal_vol,1084,-0.018227379670230696,-0.01071302055979681,0.12969142407348735,-2.2310702810600196,0.46955719557195574,4611.286900369004
screened,vol_regime,3d,stock_amount_share_in_industry,normal_vol,1084,-0.02167657811971743,-0.02352724229116366,0.13040580984512398,-2.6387245344857995,0.4280442804428044,4611.286900369004
screened,vol_regime,3d,turnover_rate,normal_vol,1084,-0.050147132423192485,-0.04864721891202963,0.16469511917542823,-4.833543653961033,0.37546125461254615,4607.321033210332
screened,vol_regime,3d,log_amount,normal_vol,1084,-0.04620334096267267,-0.05092696847538053,0.14390630368573598,-5.09675588059756,0.3643911439114391,4611.286900369004
screened,vol_regime,3d,log_total_mv,normal_vol,1084,-0.009415941839798025,-0.01937666160126996,0.17575545199288733,-0.8504626235513332,0.45571955719557194,4607.321033210332
screened,vol_regime,3d,stock_ret_1d,high_vol,493,-0.011520465536789686,-0.010719512172188684,0.1326016851222523,-1.3791809705857543,0.47058823529411764,3864.42799188641
screened,vol_regime,3d,stock_ret_5d,high_vol,493,-0.03531493709786627,-0.022877184611846516,0.15575307422886778,-3.5993334291256938,0.40162271805273836,3864.423935091278
screened,vol_regime,3d,stock_ret_20d,high_vol,493,-0.041745571798776276,-0.03258597604902459,0.17370376853312872,-3.815060625930703,0.3995943204868154,3864.4158215010143
screened,vol_regime,3d,stock_ret_60d,high_vol,493,-0.0509334804276369,-0.048907262872260264,0.1847852829382914,-4.375586209325064,0.3894523326572008,3864.288032454361
screened,vol_regime,3d,stock_rel_industry_ret_1d,high_vol,493,-0.011649475929574155,-0.010203824777114826,0.1000325322451121,-1.8486955506652536,0.45233265720081134,3864.42799188641
screened,vol_regime,3d,stock_rel_industry_ret_5d,high_vol,493,-0.033583461197386345,-0.024450759079485858,0.11987059455573199,-4.447470381992341,0.3772819472616633,3864.423935091278
screened,vol_regime,3d,stock_rel_industry_ret_20d,high_vol,493,-0.04050800647301982,-0.03722960691108733,0.12985677432867035,-4.951953186362618,0.3691683569979716,3864.4158215010143
screened,vol_regime,3d,stock_rel_industry_ret_60d,high_vol,493,-0.044366146541760625,-0.04465276814489137,0.13161125187515213,-5.351295821930024,0.3488843813387424,3864.288032454361
screened,vol_regime,3d,industry_ret_5d,high_vol,493,-0.006658379159754878,-0.010008444974059505,0.12801762872769543,-0.8256557585029912,0.47058823529411764,3864.42799188641
screened,vol_regime,3d,industry_ret_20d,high_vol,493,-0.007082364568254085,-0.006806268596983371,0.14266128724676702,-0.788083818821155,0.4787018255578093,3864.42799188641
screened,vol_regime,3d,industry_ret_60d,high_vol,493,-0.016946924074353952,-0.008181225084188247,0.15000472700022643,-1.7934373463377469,0.4685598377281947,3864.42799188641
screened,vol_regime,3d,industry_breadth_20d,high_vol,493,-0.0009041467919682405,0.001415780652905299,0.13093426878988512,-0.10961901337304968,0.5050709939148073,3864.42799188641
screened,vol_regime,3d,industry_breadth_60d,high_vol,493,-0.013133115077170026,-0.010713912216936081,0.15133984321566712,-1.3775733750801575,0.4685598377281947,3864.42799188641
screened,vol_regime,3d,industry_amount_share,high_vol,493,-0.020539666983447176,-0.01641184448003991,0.14431065053982808,-2.259411234597163,0.4563894523326572,3864.42799188641
screened,vol_regime,3d,industry_amount_share_roll20d,high_vol,493,-0.01868375288818282,-0.012047861809362332,0.14621141735987445,-2.028537767793334,0.460446247464503,3864.42799188641
screened,vol_regime,3d,industry_amount_share_roll60d,high_vol,493,-0.016939375822980742,-0.018001637338245825,0.14536883577010878,-1.8498067576110817,0.460446247464503,3864.42799188641
screened,vol_regime,3d,industry_crowding_score,high_vol,493,-0.01759629605246678,-0.016703458533218377,0.1192645460817254,-2.342125545950234,0.42190669371196754,3864.42799188641
screened,vol_regime,3d,stock_amount_share_in_industry,high_vol,493,-0.030038656756187124,-0.03443845514514781,0.1100661261631869,-4.332385535807986,0.3671399594320487,3864.42799188641
screened,vol_regime,3d,turnover_rate,high_vol,493,-0.04203550820791739,-0.04798959470541268,0.18499253558973458,-3.6071347613401303,0.3813387423935091,3852.8823529411766
screened,vol_regime,3d,log_amount,high_vol,493,-0.06232227509979996,-0.06572387010637289,0.1551162386319058,-6.37802627918704,0.3265720081135903,3864.42799188641
screened,vol_regime,3d,log_total_mv,high_vol,493,-0.04082686738823117,-0.04713135668318596,0.18314567564858164,-3.538748186214442,0.3894523326572008,3852.8823529411766
screened,vol_regime,5d,industry_amount_share,insufficient_history,272,-0.009340075330057738,-0.0174527538738218,0.10077889440883589,-1.4712316519187192,0.4411764705882353,3207.6654411764707
screened,vol_regime,5d,stock_amount_share_in_industry,insufficient_history,272,-0.034600623191729726,-0.038630430248575334,0.10889450377238093,-5.044036622703602,0.3639705882352941,3207.6654411764707
screened,vol_regime,5d,turnover_rate,insufficient_history,272,-0.04944978218855363,-0.06860741808345014,0.17618744124788968,-4.455430822897814,0.39705882352941174,3207.6654411764707
screened,vol_regime,5d,log_amount,insufficient_history,272,-0.058305949905781376,-0.07424091971595867,0.1220447521653845,-7.583925109555394,0.2757352941176471,3207.6654411764707
screened,vol_regime,5d,log_total_mv,insufficient_history,272,-0.013913434729192764,-0.013321584921317525,0.17485828519019248,-1.2631310481902656,0.47058823529411764,3207.6654411764707
screened,vol_regime,5d,stock_ret_1d,insufficient_history,271,-0.002448805859320566,0.005105764171340651,0.12480497610111145,-0.31147466304185323,0.5202952029520295,3208.158671586716
screened,vol_regime,5d,stock_rel_industry_ret_1d,insufficient_history,271,-0.007615428002576627,-0.001014461286647906,0.0944495139934229,-1.279955466379944,0.4944649446494465,3208.158671586716
screened,vol_regime,5d,stock_ret_5d,insufficient_history,267,-0.018778021141202375,-0.01050243968711652,0.13804372326724873,-2.1594016538087093,0.4868913857677903,3207.827715355805
screened,vol_regime,5d,stock_rel_industry_ret_5d,insufficient_history,267,-0.024261057393631432,-0.01522121353188926,0.11081164831528148,-3.47555832168747,0.44569288389513106,3207.827715355805
screened,vol_regime,5d,industry_ret_5d,insufficient_history,267,-0.0012432099653479226,-0.0013030549136662808,0.10888974762444235,-0.18124154757483352,0.49063670411985016,3210.0749063670414
screened,vol_regime,5d,industry_breadth_20d,insufficient_history,263,-0.00557343917224439,0.00041185352148510087,0.10011223883448638,-0.8837641132858995,0.5019011406844106,3211.9543726235743
screened,vol_regime,5d,industry_amount_share_roll20d,insufficient_history,263,-0.009574059655345702,-0.014239289275582394,0.10343070902896613,-1.4694232181032953,0.4524714828897338,3211.9543726235743
screened,vol_regime,5d,stock_ret_20d,insufficient_history,252,-0.0613946371622997,-0.05655710369976263,0.1522248626294803,-6.402434094876891,0.373015873015873,3205.3293650793653
screened,vol_regime,5d,stock_rel_industry_ret_20d,insufficient_history,252,-0.059016297742944604,-0.056983888945523156,0.12135866951041181,-7.7197178128676445,0.3531746031746032,3205.3293650793653
screened,vol_regime,5d,industry_ret_20d,insufficient_history,252,-0.018159363335136465,-0.011005501939630315,0.11242819681785708,-2.5640450018000025,0.4444444444444444,3217.972222222222
screened,vol_regime,5d,industry_breadth_60d,insufficient_history,243,-0.010633323813258686,-0.005266585915198586,0.0856187040813096,-1.971517606236106,0.4773662551440329,3230.7119341563784
screened,vol_regime,5d,industry_amount_share_roll60d,insufficient_history,243,-0.006868790174721136,-0.014825561864069735,0.1041381443755801,-1.0470578702451434,0.4609053497942387,3230.7119341563784
screened,vol_regime,5d,stock_ret_60d,insufficient_history,212,-0.03568803610194656,-0.01758207939558544,0.13637258213562434,-4.154280874969807,0.42452830188679247,3197.1367924528304
screened,vol_regime,5d,stock_rel_industry_ret_60d,insufficient_history,212,-0.030103344691922676,-0.01625311769772338,0.11558696606326356,-4.134339695835163,0.4481132075471698,3197.1367924528304
screened,vol_regime,5d,industry_ret_60d,insufficient_history,212,-0.012175643106501521,-0.008557480035090423,0.09308163247466746,-2.076482084960083,0.4716981132075472,3256.646226415094
screened,vol_regime,5d,industry_crowding_score,insufficient_history,212,-0.012434722546897349,-0.010413978408603657,0.07566990392681879,-2.6086342210500435,0.4528301886792453,3256.646226415094
screened,vol_regime,5d,stock_ret_1d,low_vol,180,-0.007306261325958807,-0.002226383209703438,0.11318174951468042,-1.0247526954667932,0.48333333333333334,4651.894444444444
screened,vol_regime,5d,stock_ret_5d,low_vol,180,-0.018333776518862175,-0.016769956363449655,0.1234869042458778,-2.3568465121594806,0.4444444444444444,4651.894444444444
screened,vol_regime,5d,stock_ret_20d,low_vol,180,-0.025067888726384917,-0.03296260838423978,0.11891861090138686,-3.346325640405577,0.4222222222222222,4651.894444444444
screened,vol_regime,5d,stock_ret_60d,low_vol,180,-0.030088879855381955,-0.040645845617043375,0.13536549394038033,-3.5285665944189777,0.4166666666666667,4651.872222222222
screened,vol_regime,5d,stock_rel_industry_ret_1d,low_vol,180,-0.008288394737400949,0.0003109344932619016,0.06376781379010468,-2.063332261815973,0.5055555555555555,4651.894444444444
screened,vol_regime,5d,stock_rel_industry_ret_5d,low_vol,180,-0.022065428810736934,-0.014033418299312525,0.07841796518523256,-4.466805819353511,0.4388888888888889,4651.894444444444
screened,vol_regime,5d,stock_rel_industry_ret_20d,low_vol,180,-0.03350664580269819,-0.027202273940083163,0.08244576775003563,-6.4515320420551685,0.34444444444444444,4651.894444444444
screened,vol_regime,5d,stock_rel_industry_ret_60d,low_vol,180,-0.028269173755925744,-0.0206404198489707,0.09961749424798344,-4.504823420348216,0.4222222222222222,4651.872222222222
screened,vol_regime,5d,industry_ret_5d,low_vol,180,0.0017991409270735836,-0.0011329838058773494,0.14031720311845486,0.20354223263314916,0.49444444444444446,4651.894444444444
screened,vol_regime,5d,industry_ret_20d,low_vol,180,0.008382907143328823,0.009098091310723564,0.13774303008529407,0.9661071439154963,0.5666666666666667,4651.894444444444
screened,vol_regime,5d,industry_ret_60d,low_vol,180,-0.006027453826103795,-0.004862741799710262,0.13255423029716576,-0.7218393782097067,0.48333333333333334,4651.894444444444
screened,vol_regime,5d,industry_breadth_20d,low_vol,180,0.020317787137007704,0.027377871209976635,0.13146273716064721,2.453431890284465,0.5777777777777777,4651.894444444444
screened,vol_regime,5d,industry_breadth_60d,low_vol,180,-0.003920567500314097,-0.008647312711880422,0.13375466305346217,-0.4653077373426833,0.49444444444444446,4651.894444444444
screened,vol_regime,5d,industry_amount_share,low_vol,180,0.02719844827989071,0.025198051098691488,0.16375740466098515,2.6365951638431544,0.5555555555555556,4651.894444444444
screened,vol_regime,5d,industry_amount_share_roll20d,low_vol,180,0.026189256478862607,0.016158535371315872,0.16365650605758558,2.5403301585960723,0.5444444444444444,4651.894444444444
screened,vol_regime,5d,industry_amount_share_roll60d,low_vol,180,0.025344918385135005,0.016858201469052245,0.16267264027659778,2.4732991706144736,0.5444444444444444,4651.894444444444
screened,vol_regime,5d,industry_crowding_score,low_vol,180,0.014293648736428214,0.012069380928473851,0.11944082118690577,1.8997243743890595,0.5166666666666667,4651.894444444444
screened,vol_regime,5d,stock_amount_share_in_industry,low_vol,180,-0.05581076718875736,-0.05644150920122337,0.12979519607903522,-6.825895638137227,0.3333333333333333,4651.894444444444
screened,vol_regime,5d,turnover_rate,low_vol,180,-0.014398024631078315,-0.01263468177698715,0.1310569185300061,-1.7439869472756153,0.46111111111111114,4651.894444444444
screened,vol_regime,5d,log_amount,low_vol,180,-0.04946844309660457,-0.06829746820308091,0.13990425626439063,-5.613032870071948,0.3333333333333333,4651.894444444444
screened,vol_regime,5d,log_total_mv,low_vol,180,-0.040962724428190565,-0.03418684727215614,0.1523054241210731,-4.269467715391795,0.38333333333333336,4651.894444444444
screened,vol_regime,5d,stock_ret_1d,normal_vol,1082,-0.007482168640302191,-0.004174741326616851,0.13650798957157506,-0.8701010491099335,0.4898336414048059,4608.893715341959
screened,vol_regime,5d,stock_ret_5d,normal_vol,1082,-0.019531082995286015,-0.017977269317949827,0.13309566229679665,-2.3294998897586017,0.44269870609981515,4608.893715341959
screened,vol_regime,5d,stock_ret_20d,normal_vol,1082,-0.03617791035554468,-0.03974730546816384,0.13854762952137742,-4.145191978473684,0.37707948243992606,4608.883548983365
screened,vol_regime,5d,stock_ret_60d,normal_vol,1082,-0.032269758353932955,-0.03414482840715111,0.1506838566313237,-3.399611240965845,0.4177449168207024,4608.841035120148
screened,vol_regime,5d,stock_rel_industry_ret_1d,normal_vol,1082,-0.008311057712743234,-0.007029556966142757,0.08492215572916091,-1.5535869280063428,0.4519408502772643,4608.893715341959
screened,vol_regime,5d,stock_rel_industry_ret_5d,normal_vol,1082,-0.019439909358380417,-0.015972975839495536,0.08830746642514264,-3.4945968503474965,0.41312384473197783,4608.893715341959
screened,vol_regime,5d,stock_rel_industry_ret_20d,normal_vol,1082,-0.029236653707986893,-0.03212615745323624,0.09413842021970673,-4.930160164055198,0.35027726432532347,4608.883548983365
screened,vol_regime,5d,stock_rel_industry_ret_60d,normal_vol,1082,-0.022125536773877276,-0.02258776936271371,0.10358803436643257,-3.390661959300364,0.4048059149722736,4608.841035120148
screened,vol_regime,5d,industry_ret_5d,normal_vol,1082,-0.0031551064403122636,0.0024301103364795483,0.14188784145851546,-0.3529954469049477,0.5092421441774492,4608.893715341959
screened,vol_regime,5d,industry_ret_20d,normal_vol,1082,-0.016500587424849535,-0.011475300807200627,0.14672325610434533,-1.7852568967628835,0.45748613678373384,4608.893715341959
screened,vol_regime,5d,industry_ret_60d,normal_vol,1082,-0.02026674050647738,-0.008564206914733676,0.1534644367171136,-2.096410989271452,0.47689463955637706,4608.893715341959
screened,vol_regime,5d,industry_breadth_20d,normal_vol,1082,-0.011250882761923146,-0.013498760876526067,0.1402002114666343,-1.2739083988504387,0.4630314232902033,4608.893715341959
screened,vol_regime,5d,industry_breadth_60d,normal_vol,1082,-0.012015639442776253,-0.005895016097760981,0.14849225247477585,-1.2845273721363288,0.48613678373382624,4608.893715341959
screened,vol_regime,5d,industry_amount_share,normal_vol,1082,-0.013734914680830847,0.0044447554654499805,0.17416043752154742,-1.251920437545039,0.5101663585951941,4608.893715341959
screened,vol_regime,5d,industry_amount_share_roll20d,normal_vol,1082,-0.011098630236267653,0.002673292033415246,0.1760992415685276,-1.0004886530030648,0.5046210720887245,4608.893715341959
screened,vol_regime,5d,industry_amount_share_roll60d,normal_vol,1082,-0.00843936461996064,0.005996108507202635,0.17594028016580507,-0.7614558753721699,0.5129390018484289,4608.893715341959
screened,vol_regime,5d,industry_crowding_score,normal_vol,1082,-0.024847423832482424,-0.018794296890626054,0.1298060821909525,-3.038691395892851,0.42606284658040666,4608.893715341959
screened,vol_regime,5d,stock_amount_share_in_industry,normal_vol,1082,-0.030699828983981978,-0.03459610658508211,0.13400168263807,-3.636854904421321,0.3974121996303142,4608.893715341959
screened,vol_regime,5d,turnover_rate,normal_vol,1082,-0.06250419269646548,-0.06930781915900054,0.16398650993133468,-6.050639769440263,0.3521256931608133,4604.920517560074
screened,vol_regime,5d,log_amount,normal_vol,1082,-0.059448119541184556,-0.06475966092867538,0.14383819985850463,-6.560911094735752,0.34288354898336415,4608.893715341959
screened,vol_regime,5d,log_total_mv,normal_vol,1082,-0.012858992835786988,-0.01880048470712626,0.17588840589144666,-1.1605664505908648,0.44269870609981515,4604.920517560074
screened,vol_regime,5d,stock_ret_1d,high_vol,493,-0.015207562525732172,-0.015237024857742613,0.1268174365619077,-1.903622857299019,0.4421906693711968,3862.7586206896553
screened,vol_regime,5d,stock_ret_5d,high_vol,493,-0.03709119964889123,-0.026324929020265807,0.14475036758297233,-4.067723974949952,0.4259634888438134,3862.7545638945235
screened,vol_regime,5d,stock_ret_20d,high_vol,493,-0.04809687286676749,-0.040549248787184786,0.16865727254500879,-4.5270160909805215,0.40162271805273836,3862.7464503042597
screened,vol_regime,5d,stock_ret_60d,high_vol,493,-0.06386443236184323,-0.06491405618928404,0.17976246107726884,-5.639756086086729,0.37322515212981744,3862.6186612576066
screened,vol_regime,5d,stock_rel_industry_ret_1d,high_vol,493,-0.014856027632899055,-0.009473923918847273,0.09232155562874647,-2.5544644034171253,0.4259634888438134,3862.7586206896553
screened,vol_regime,5d,stock_rel_industry_ret_5d,high_vol,493,-0.036022944080697755,-0.025175152925109724,0.11075256280491731,-5.163280150787497,0.3630831643002028,3862.7545638945235
screened,vol_regime,5d,stock_rel_industry_ret_20d,high_vol,493,-0.04851432636995923,-0.04370672777362093,0.12533322591710308,-6.144747731154635,0.33874239350912777,3862.7464503042597
screened,vol_regime,5d,stock_rel_industry_ret_60d,high_vol,493,-0.05567838446231789,-0.05291473156963606,0.12949608176403504,-6.825433944367356,0.3184584178498986,3862.6186612576066
screened,vol_regime,5d,industry_ret_5d,high_vol,493,-0.006372738909818599,-0.0009239860960122268,0.1227475881853165,-0.8241635982420952,0.4969574036511156,3862.7586206896553
screened,vol_regime,5d,industry_ret_20d,high_vol,493,-0.00493684552106112,0.001078371195717786,0.14323486514593378,-0.5471432739464528,0.5030425963488844,3862.7586206896553
screened,vol_regime,5d,industry_ret_60d,high_vol,493,-0.02234026214115353,-0.010475522322784408,0.1468862050466243,-2.4143905616210333,0.4685598377281947,3862.7586206896553
screened,vol_regime,5d,industry_breadth_20d,high_vol,493,0.0008674219061369882,0.006992830570277624,0.12997250893450268,0.1059446800352803,0.537525354969574,3862.7586206896553
screened,vol_regime,5d,industry_breadth_60d,high_vol,493,-0.017649023031385103,-0.006811949347563654,0.1475563683240411,-1.8987289950814696,0.4726166328600406,3862.7586206896553
screened,vol_regime,5d,industry_amount_share,high_vol,493,-0.02497546737341969,-0.025923065149888746,0.1452058005623667,-2.730422970367281,0.4340770791075051,3862.7586206896553
screened,vol_regime,5d,industry_amount_share_roll20d,high_vol,493,-0.022788390234018737,-0.020671232653215098,0.14735169771510037,-2.4550411406299495,0.4421906693711968,3862.7586206896553
screened,vol_regime,5d,industry_amount_share_roll60d,high_vol,493,-0.02068484229242355,-0.014271112731590551,0.14678190071038508,-2.237072078348085,0.4543610547667343,3862.7586206896553
screened,vol_regime,5d,industry_crowding_score,high_vol,493,-0.019785851307766323,-0.014574006647317124,0.1190447593897688,-2.638424856653581,0.45030425963488846,3862.7586206896553
screened,vol_regime,5d,stock_amount_share_in_industry,high_vol,493,-0.03967719622444219,-0.03622850896499185,0.11018756345962918,-5.716216456786233,0.3225152129817444,3862.7586206896553
screened,vol_regime,5d,turnover_rate,high_vol,493,-0.05275407746996592,-0.06026241136055302,0.18168040017439824,-4.6094406274816295,0.3752535496957404,3851.2251521298176
screened,vol_regime,5d,log_amount,high_vol,493,-0.07916350204676233,-0.07695653523160775,0.1556644542144981,-8.0730160415458,0.281947261663286,3862.7586206896553
screened,vol_regime,5d,log_total_mv,high_vol,493,-0.05222591187025213,-0.05968241148402276,0.18139987593331383,-4.570348488652545,0.35294117647058826,3851.2251521298176
screened,vol_regime,10d,industry_amount_share,insufficient_history,272,-0.011279112691974933,-0.010069226245616927,0.10387613643958712,-1.72369101597036,0.47794117647058826,3196.860294117647
screened,vol_regime,10d,stock_amount_share_in_industry,insufficient_history,272,-0.04545321280161692,-0.04936515408134415,0.11442894772709221,-6.30563680348361,0.35294117647058826,3196.860294117647
screened,vol_regime,10d,turnover_rate,insufficient_history,272,-0.06789682505074748,-0.09879500170535094,0.1711450577579606,-6.297749391601675,0.34191176470588236,3196.860294117647
screened,vol_regime,10d,log_amount,insufficient_history,272,-0.07458603826533199,-0.07422680276835615,0.12248200445830923,-9.666862135398135,0.28308823529411764,3196.860294117647
screened,vol_regime,10d,log_total_mv,insufficient_history,272,-0.014975676444267031,-0.023576945641726355,0.18711562821132646,-1.270505813926457,0.4485294117647059,3196.860294117647
screened,vol_regime,10d,stock_ret_1d,insufficient_history,271,0.009575784847180897,0.007243149159246359,0.1139970517638284,1.3334631863842752,0.5608856088560885,3197.3542435424356
screened,vol_regime,10d,stock_rel_industry_ret_1d,insufficient_history,271,0.003931357278880956,0.00602463864547077,0.08095711057512404,0.7708817867364958,0.5350553505535055,3197.3542435424356
screened,vol_regime,10d,stock_ret_5d,insufficient_history,267,-0.013731026813812903,0.0012195130117204408,0.13553152810609945,-1.6082847748814069,0.5093632958801498,3197.2808988764045
screened,vol_regime,10d,stock_rel_industry_ret_5d,insufficient_history,267,-0.02074540346329283,-0.00836422198320311,0.10528630638183627,-3.127881315116962,0.46441947565543074,3197.2808988764045
screened,vol_regime,10d,industry_ret_5d,insufficient_history,267,0.00262207322098829,0.008513478954020486,0.11156936442828927,0.37307841795205765,0.5318352059925093,3199.449438202247
screened,vol_regime,10d,industry_breadth_20d,insufficient_history,263,-0.010319711993645552,-0.003321653892205012,0.11091085380974702,-1.4770452448503593,0.49049429657794674,3201.5019011406844
screened,vol_regime,10d,industry_amount_share_roll20d,insufficient_history,263,-0.011878730177917043,0.0022583509133030488,0.10550988366490614,-1.7872164114115077,0.5019011406844106,3201.5019011406844
screened,vol_regime,10d,stock_ret_20d,insufficient_history,252,-0.07587425022580767,-0.051463346892125256,0.15962789099781266,-7.545463230372098,0.3253968253968254,3197.6507936507937
screened,vol_regime,10d,stock_rel_industry_ret_20d,insufficient_history,252,-0.07095288786059903,-0.045167956431966,0.12660565106929805,-8.896460521098582,0.30952380952380953,3197.6507936507937
screened,vol_regime,10d,industry_ret_20d,insufficient_history,252,-0.027175430017957528,-0.01931273759401278,0.12081044118907493,-3.5708550796315017,0.4365079365079365,3210.218253968254
screened,vol_regime,10d,industry_breadth_60d,insufficient_history,243,-0.018437654037283237,-0.014826160200449186,0.08345279479033366,-3.5072364537093605,0.40329218106995884,3222.864197530864
screened,vol_regime,10d,industry_amount_share_roll60d,insufficient_history,243,-0.009493275712075634,0.00689649041718366,0.10562804393408448,-1.4267146711830911,0.522633744855967,3222.864197530864
screened,vol_regime,10d,stock_ret_60d,insufficient_history,212,-0.047851322639565916,-0.022659181418685483,0.12077906294865239,-6.289303618639418,0.41509433962264153,3190.9103773584907
screened,vol_regime,10d,stock_rel_industry_ret_60d,insufficient_history,212,-0.03789399024614975,-0.009057775190825974,0.10631819331818367,-5.658001020117352,0.4716981132075472,3190.9103773584907
screened,vol_regime,10d,industry_ret_60d,insufficient_history,212,-0.019499979293826235,-0.021586463735444844,0.07820905985957147,-3.9580142665064244,0.41037735849056606,3249.8207547169814
screened,vol_regime,10d,industry_crowding_score,insufficient_history,212,-0.02182428637423372,-0.016244088194875914,0.0787782884089217,-4.397782850113711,0.4009433962264151,3249.8207547169814
screened,vol_regime,10d,stock_ret_1d,low_vol,180,-0.023760739493768036,-0.025337893320794568,0.11869699435986797,-3.1777556629735155,0.45,4650.444444444444
screened,vol_regime,10d,stock_ret_5d,low_vol,180,-0.04106743270294665,-0.0317049623605031,0.11752677716577867,-5.547036166708524,0.3611111111111111,4650.444444444444
screened,vol_regime,10d,stock_ret_20d,low_vol,180,-0.02490510019417088,-0.019823470637924445,0.11422757685248001,-3.461127512633145,0.4,4650.444444444444
screened,vol_regime,10d,stock_ret_60d,low_vol,180,-0.03461570272297455,-0.04276490557961378,0.1374578694806873,-3.9976412209240406,0.38333333333333336,4650.422222222222
screened,vol_regime,10d,stock_rel_industry_ret_1d,low_vol,180,-0.01539200685241041,-0.007120807877272098,0.06110149059598164,-3.998929182820119,0.45,4650.444444444444
screened,vol_regime,10d,stock_rel_industry_ret_5d,low_vol,180,-0.03362852682443499,-0.02883448326453602,0.07067633210987904,-7.553254359317536,0.3611111111111111,4650.444444444444
screened,vol_regime,10d,stock_rel_industry_ret_20d,low_vol,180,-0.03657054088250426,-0.01836859780074273,0.08510524553771344,-6.821428400204799,0.35555555555555557,4650.444444444444
screened,vol_regime,10d,stock_rel_industry_ret_60d,low_vol,180,-0.03364691762714656,-0.03056123383403128,0.10107394903977224,-5.284529432422337,0.45555555555555555,4650.422222222222
screened,vol_regime,10d,industry_ret_5d,low_vol,180,-0.01521522345096696,-0.0010166619489551344,0.14366598454369428,-1.6812204025077317,0.49444444444444446,4650.444444444444
screened,vol_regime,10d,industry_ret_20d,low_vol,180,0.018332578791877656,0.029233201169420586,0.1280364254837941,2.272952131732751,0.5722222222222222,4650.444444444444
screened,vol_regime,10d,industry_ret_60d,low_vol,180,-0.0009604825078472157,-0.0030948721314666048,0.12910590085640666,-0.11809829779435403,0.4888888888888889,4650.444444444444
screened,vol_regime,10d,industry_breadth_20d,low_vol,180,0.03564654859169426,0.04837037806343038,0.12498571569184631,4.5274887045778796,0.6166666666666667,4650.444444444444
screened,vol_regime,10d,industry_breadth_60d,low_vol,180,0.006423545575701306,-0.004380636125998115,0.13238501208882705,0.7702580765196405,0.4722222222222222,4650.444444444444
screened,vol_regime,10d,industry_amount_share,low_vol,180,0.05061555171587855,0.05474943571172091,0.16681608402996564,4.816663684126077,0.6222222222222222,4650.444444444444
screened,vol_regime,10d,industry_amount_share_roll20d,low_vol,180,0.049575067135874167,0.05453033677133619,0.16552121686202267,4.754555386583134,0.6222222222222222,4650.444444444444
screened,vol_regime,10d,industry_amount_share_roll60d,low_vol,180,0.04803859212443863,0.058187237289823016,0.16321510791763363,4.672294239785839,0.6166666666666667,4650.444444444444
screened,vol_regime,10d,industry_crowding_score,low_vol,180,0.018773895802282174,0.018280644546453898,0.12383581688882699,2.4066248689877843,0.5611111111111111,4650.444444444444
screened,vol_regime,10d,stock_amount_share_in_industry,low_vol,180,-0.08297569910567969,-0.09296922425572804,0.13040486174581217,-10.100838040376349,0.3111111111111111,4650.444444444444
screened,vol_regime,10d,turnover_rate,low_vol,180,0.002016894782767629,0.0002250042947049498,0.13228762322266735,0.24202726842275452,0.5,4650.444444444444
screened,vol_regime,10d,log_amount,low_vol,180,-0.05997127689629483,-0.07250332272551141,0.14697891300871346,-6.477218312201688,0.37777777777777777,4650.444444444444
screened,vol_regime,10d,log_total_mv,low_vol,180,-0.06435993659456668,-0.0481990175688643,0.15803878758505077,-6.464756756000926,0.3055555555555556,4650.444444444444
screened,vol_regime,10d,stock_ret_1d,normal_vol,1077,-0.0006055913562442277,0.0011016734475831592,0.13062987023280467,-0.0735931585278502,0.5023212627669452,4604.022284122562
screened,vol_regime,10d,stock_ret_5d,normal_vol,1077,-0.0172643185349614,-0.011420474476943134,0.1279394475256212,-2.14212712100528,0.4568245125348189,4604.022284122562
screened,vol_regime,10d,stock_ret_20d,normal_vol,1077,-0.0437692592689942,-0.043522893931047996,0.13468851952810898,-5.158683553772369,0.3658310120705664,4604.0120705663885
screened,vol_regime,10d,stock_ret_60d,normal_vol,1077,-0.03494131624015811,-0.03521406323140899,0.14584887077255299,-3.803088749184256,0.3946146703806871,4603.97678737233
screened,vol_regime,10d,stock_rel_industry_ret_1d,normal_vol,1077,-0.002899494782604989,-0.0015186542678543114,0.08095870804987601,-0.5685373920079871,0.4883936861652739,4604.022284122562
screened,vol_regime,10d,stock_rel_industry_ret_5d,normal_vol,1077,-0.01611395418006458,-0.01287262326133637,0.08586470277846316,-2.97911812552392,0.4215413184772516,4604.022284122562
screened,vol_regime,10d,stock_rel_industry_ret_20d,normal_vol,1077,-0.033598483190905255,-0.03369776243866464,0.09298963895430962,-5.735686165797254,0.329619312906221,4604.0120705663885
screened,vol_regime,10d,stock_rel_industry_ret_60d,normal_vol,1077,-0.02261734387194007,-0.02541126625441628,0.10242520693707766,-3.5053793294503324,0.38440111420612816,4603.97678737233
