experiment_id,group_type,scenario_id,cost_case,capital,participation_cap,slippage_bp,avg_fill_ratio,partial_fill_count,zero_fill_count,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,filter_id,ref_method,filter_capital
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.33448275862068966,0,386,194,0,386,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.6299689441852656,385,1,194,385,1,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.49137931034482757,0,295,285,0,295,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.7804833162943438,294,1,285,294,1,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.803448275862069,0,114,466,0,114,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9250840287094763,113,1,466,113,1,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.16724137931034483,0,483,97,0,483,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.3619240014882913,482,1,97,482,1,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.33448275862068966,0,386,194,0,386,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.6314436579803026,385,1,194,385,1,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.49310344827586206,0,294,286,0,294,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.7819597064357617,293,1,286,293,1,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.8051724137931034,0,113,467,0,113,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9265458856060279,112,1,467,112,1,0,0,F2_order_lte_5pct_ref_amount,A_tail,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.16724137931034483,0,483,97,0,483,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.3619240014882913,482,1,97,482,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.33448275862068966,0,386,194,0,386,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.6314436579803026,385,1,194,385,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.49310344827586206,0,294,286,0,294,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.7819597064357617,293,1,286,293,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.8051724137931034,0,113,467,0,113,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9265458856060279,112,1,467,112,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.1706896551724138,0,481,99,0,481,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.3674834390957985,480,1,99,480,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.3396551724137931,0,383,197,0,383,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.6410984726993759,382,1,197,382,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.5051724137931034,0,287,293,0,287,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.7921250157435495,286,1,293,286,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.8189655172413793,0,105,475,0,105,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9307126225334013,104,1,475,104,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.1706896551724138,0,481,99,0,481,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.3674834390957985,480,1,99,480,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.3396551724137931,0,383,197,0,383,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.6410984726993759,382,1,197,382,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.5051724137931034,0,287,293,0,287,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.7921250157435495,286,1,293,286,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.8189655172413793,0,105,475,0,105,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9307126225334013,104,1,475,104,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.28793103448275864,0,413,167,0,413,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.5443812363039192,413,0,167,413,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.5879310344827586,0,239,341,0,239,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.8216679856489799,239,0,341,239,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.7689655172413793,0,134,446,0,134,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.9147350248874708,134,0,446,134,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.9310344827586207,0,40,540,0,40,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9753459918523449,40,0,540,40,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.28793103448275864,0,413,167,0,413,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.5443812363039192,413,0,167,413,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.5879310344827586,0,239,341,0,239,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.8216679856489799,239,0,341,239,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.7689655172413793,0,134,446,0,134,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.9147350248874708,134,0,446,134,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.9310344827586207,0,40,540,0,40,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9753459918523449,40,0,540,40,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F0_no_capacity_filter_none_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.027586206896551724,0,564,16,0,564,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.1288795986143042,563,1,16,563,1,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.11551724137931034,0,513,67,0,513,0,0,F0_no_capacity_filter,none,5000000
F0_no_capacity_filter_none_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.27258613978617613,512,1,67,512,1,0,0,F0_no_capacity_filter,none,5000000
