scenario_id,cost_case,capital,participation_cap,slippage_bp,include_commission_tax,include_impact,partial_fill,zero_fill,enforce_limit_suspend,cumulative_return,avg_daily_return,trade_win_rate,daily_win_rate,max_drawdown,profit_factor,auc,total_trades,trading_days,avg_daily_trades,avg_fill_ratio,partial_fill_count,zero_fill_count,max_profit_day,max_profit_day_return,max_loss_day,max_loss_day_return,cum_return_drop_top1_profit_day,cum_return_drop_top3_profit_days,cum_return_drop_top5_profit_days,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,drawdown_start,drawdown_end,drawdown_days,experiment_id,group_type,single_ticket_participation_median,single_ticket_participation_p90,single_ticket_participation_p99,filtered_removed_candidates_total,days_below_top10,avg_candidates_after_filter,min_candidates_after_filter,avg_selected_per_day,filter_id,ref_method,filter_capital,filter_threshold
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,100000.0,0.05,10,True,True,True,True,True,-0.0246181975248434,-0.0003430581235983408,0.4317789291882556,0.43103448275862066,-0.0772477922992062,0.962973549168514,0.5242640916015529,580,58,10.0,0.996868275862069,3,1,20260407,0.030104859907573923,20260306,-0.03496015667654036,-0.05312377366836951,-0.09568864018053413,-0.13080102103677094,576,3,1,0,0,20260225,20260320,18,F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_100000,F,0.005062371943744036,0.01476175899277147,0.03964727664360267,3,0,2939.689655172414,2872,10.0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,100000,0.01
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,100000.0,0.1,10,True,True,False,True,True,-0.026473681621662304,-0.00037580523865445476,0.43079584775086505,0.43103448275862066,-0.07900315829265447,0.9594416594626934,0.5242640916015529,580,58,10.0,0.996551724137931,0,2,20260407,0.030104859907573923,20260306,-0.03496015667654036,-0.05492503116072378,-0.09740892585990568,-0.132454511883478,578,0,2,0,0,20260225,20260320,18,F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_100000,F,0.005054761923998095,0.014724554439467767,0.03717934413592137,3,0,2939.689655172414,2872,10.0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,100000,0.01
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,100000.0,0.1,10,True,True,True,True,True,-0.022678616958294318,-0.00030887300160965055,0.4317789291882556,0.43103448275862066,-0.07541286750846787,0.9666652428079032,0.5242640916015529,580,58,10.0,0.9979979310344828,1,1,20260407,0.030104859907573923,20260306,-0.03496015667654036,-0.0512408774293176,-0.09389038565582986,-0.12907258870003557,578,1,1,0,0,20260225,20260320,18,F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_100000,F,0.005062371943744036,0.01476175899277147,0.03964727664360267,3,0,2939.689655172414,2872,10.0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,100000,0.01
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.0563104482106116,0.0010326747876184769,0.44655172413793104,0.5172413793103449,-0.06142807961348873,1.119888709620435,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.03133403000173749,20260306,-0.03382598351049495,0.02421758371420335,-0.024056056257852454,-0.06417169996848882,580,0,0,0,0,20260305,20260320,12,F0_no_capacity_filter_none_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.003227249600176618,3.1890807274591157e-05,0.4362068965517241,0.46551724137931033,-0.07266548976260367,1.003480207336016,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.03030295219418422,20260306,-0.03479191749275214,-0.03254402185585592,-0.07629633670246394,-0.11249098218166709,580,0,0,0,0,20260226,20260320,17,F0_no_capacity_filter_none_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.05940925689216536,-0.0009678941374014937,0.4241379310344828,0.41379310344827586,-0.08774790238071883,0.9004784480888323,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.02927290366320434,20260306,-0.03575688722845871,-0.08616000697166704,-0.12574037411085848,-0.15831547943665913,580,0,0,0,0,20260225,20260320,18,F0_no_capacity_filter_none_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.11242472974811923,-0.001966681541598857,0.41206896551724137,0.3793103448275862,-0.13245101003646953,0.8090038424362932,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.028243882868349245,20260306,-0.036720894160737136,-0.13680471623528145,-0.17253786069097876,-0.20177401831187802,580,0,0,0,0,20260225,20260519,56,F0_no_capacity_filter_none_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,300000.0,,10,True,True,False,False,False,-0.02143224436451152,-0.00028603618833618246,0.43103448275862066,0.4482758620689655,-0.07698299142961906,0.969351964467001,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.029959879096123677,20260306,-0.035083292203650265,-0.04989720910851059,-0.09241848629982585,-0.12742090810721984,580,0,0,0,0,20260226,20260320,17,F0_no_capacity_filter_none_capital_300000,F,0.015241557082630116,0.04581415803704945,0.1318630017344261,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.01,10,True,True,False,True,True,-0.06359964379523386,-0.0011107039875096563,0.38497652582159625,0.3103448275862069,-0.07786848023782589,0.7697413238343733,0.5274665946821433,580,58,10.0,0.36724137931034484,0,367,20260304,0.018803066770653333,20260227,-0.022659814081956442,-0.08088188311710087,-0.10417051013981271,-0.11910400770133589,213,0,367,0,0,20260225,20260519,56,F0_no_capacity_filter_none_capital_300000,F,0.0,0.00603047863107474,0.009683140161814128,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.01,10,True,True,True,True,True,-0.05967881230514671,-0.0010155292221148465,0.4317789291882556,0.4482758620689655,-0.07890685158429922,0.8589053202665424,0.5274665946821433,580,58,10.0,0.6604418258269924,366,1,20260304,0.01904133648875726,20260320,-0.024174487466897362,-0.07724922039487081,-0.10987563163679515,-0.13779704734248455,213,366,1,0,0,20260224,20260519,57,F0_no_capacity_filter_none_capital_300000,F,0.01,0.01,0.010000000000000002,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.03,10,True,True,False,True,True,-0.07801212274410396,-0.0013271662033722841,0.3870967741935484,0.3620689655172414,-0.09795436038011374,0.8459479941415582,0.5274665946821433,580,58,10.0,0.8017241379310345,0,115,20260407,0.026936270661493778,20260320,-0.03324429398147812,-0.1021956244061728,-0.14099710934728316,-0.1729545882731124,465,0,115,0,0,20260224,20260519,57,F0_no_capacity_filter_none_capital_300000,F,0.007696761960296056,0.02350741233442148,0.028969843408353194,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.03,10,True,True,True,True,True,-0.05118337200178513,-0.0008240401772384538,0.4317789291882556,0.41379310344827586,-0.08060352971908935,0.9096328808547578,0.5274665946821433,580,58,10.0,0.9230832982520665,114,1,20260407,0.028513781735262866,20260306,-0.0347624186626857,-0.07748768674989126,-0.11833695806536404,-0.15151542128910656,465,114,1,0,0,20260225,20260320,18,F0_no_capacity_filter_none_capital_300000,F,0.015187115831232105,0.03,0.030000000000000002,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.05,10,True,True,False,True,True,-0.06503820605356359,-0.0010779003913303758,0.40227703984819735,0.39655172413793105,-0.0852610644396885,0.8819998945664864,0.5274665946821433,580,58,10.0,0.9086206896551724,0,53,20260407,0.026936270661493778,20260306,-0.035083292203650265,-0.0895620101681801,-0.13030811311859625,-0.1626632547012501,527,0,53,0,0,20260224,20260519,57,F0_no_capacity_filter_none_capital_300000,F,0.011613027830193396,0.030674892239359913,0.04550519500626051,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.05,10,True,True,True,True,True,-0.037070096829459276,-0.0005653824032978506,0.4317789291882556,0.41379310344827586,-0.08021894757519954,0.9390448070427269,0.5274665946821433,580,58,10.0,0.9692272934766203,52,1,20260407,0.029556225484567135,20260306,-0.035083292203650265,-0.06471363162576993,-0.10657180876635397,-0.14064456986842622,527,52,1,0,0,20260225,20260320,18,F0_no_capacity_filter_none_capital_300000,F,0.015187115831232105,0.04546481952997502,0.05000000000000001,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.1,10,True,True,False,True,True,-0.03521778538212217,-0.0005309716524864326,0.426056338028169,0.41379310344827586,-0.08147395150359371,0.9429324168495912,0.5274665946821433,580,58,10.0,0.9793103448275862,0,12,20260407,0.029959879096123677,20260306,-0.035083292203650265,-0.06328175087309718,-0.10520401097288601,-0.13971333731625835,568,0,12,0,0,20260225,20260320,18,F0_no_capacity_filter_none_capital_300000,F,0.014290212770115522,0.04217499556114999,0.08089118560133134,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.1,10,True,True,True,True,True,-0.02737710277852734,-0.0003911837313811647,0.4317789291882556,0.43103448275862066,-0.07990912319917742,0.9580376590171048,0.5274665946821433,580,58,10.0,0.9928247825860953,11,1,20260407,0.029959879096123677,20260306,-0.035083292203650265,-0.05566914113680699,-0.09793209899251232,-0.132721878966375,568,11,1,0,0,20260225,20260320,18,F0_no_capacity_filter_none_capital_300000,F,0.015187115831232105,0.04546481952997502,0.1,0,0,2939.7413793103447,2872,10.0,F0_no_capacity_filter,none,300000,
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.0563104482106116,0.0010326747876184769,0.44655172413793104,0.5172413793103449,-0.06142807961348873,1.119888709620435,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.03133403000173749,20260306,-0.03382598351049495,0.02421758371420335,-0.024056056257852454,-0.06417169996848882,580,0,0,0,0,20260305,20260320,12,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.003227249600176618,3.1890807274591157e-05,0.4362068965517241,0.46551724137931033,-0.07266548976260367,1.003480207336016,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.03030295219418422,20260306,-0.03479191749275214,-0.03254402185585592,-0.07629633670246394,-0.11249098218166709,580,0,0,0,0,20260226,20260320,17,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.05940925689216536,-0.0009678941374014937,0.4241379310344828,0.41379310344827586,-0.08774790238071883,0.9004784480888323,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.02927290366320434,20260306,-0.03575688722845871,-0.08616000697166704,-0.12574037411085848,-0.15831547943665913,580,0,0,0,0,20260225,20260320,18,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.11242472974811923,-0.001966681541598857,0.41206896551724137,0.3793103448275862,-0.13245101003646953,0.8090038424362932,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.028243882868349245,20260306,-0.036720894160737136,-0.13680471623528145,-0.17253786069097876,-0.20177401831187802,580,0,0,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,300000.0,,10,True,True,False,False,False,-0.02143224436451152,-0.00028603618833618246,0.43103448275862066,0.4482758620689655,-0.07698299142961906,0.969351964467001,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.029959879096123677,20260306,-0.035083292203650265,-0.04989720910851059,-0.09241848629982585,-0.12742090810721984,580,0,0,0,0,20260226,20260320,17,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.015241557082630116,0.04581415803704945,0.1318630017344261,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.01,10,True,True,False,True,True,-0.06359964379523386,-0.0011107039875096563,0.38497652582159625,0.3103448275862069,-0.07786848023782589,0.7697413238343733,0.5274665946821433,580,58,10.0,0.36724137931034484,0,367,20260304,0.018803066770653333,20260227,-0.022659814081956442,-0.08088188311710087,-0.10417051013981271,-0.11910400770133589,213,0,367,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.0,0.00603047863107474,0.009683140161814128,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.01,10,True,True,True,True,True,-0.05967881230514671,-0.0010155292221148465,0.4317789291882556,0.4482758620689655,-0.07890685158429922,0.8589053202665424,0.5274665946821433,580,58,10.0,0.6604418258269924,366,1,20260304,0.01904133648875726,20260320,-0.024174487466897362,-0.07724922039487081,-0.10987563163679515,-0.13779704734248455,213,366,1,0,0,20260224,20260519,57,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.01,0.01,0.010000000000000002,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.03,10,True,True,False,True,True,-0.07801212274410396,-0.0013271662033722841,0.3870967741935484,0.3620689655172414,-0.09795436038011374,0.8459479941415582,0.5274665946821433,580,58,10.0,0.8017241379310345,0,115,20260407,0.026936270661493778,20260320,-0.03324429398147812,-0.1021956244061728,-0.14099710934728316,-0.1729545882731124,465,0,115,0,0,20260224,20260519,57,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.007696761960296056,0.02350741233442148,0.028969843408353194,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.03,10,True,True,True,True,True,-0.05118337200178513,-0.0008240401772384538,0.4317789291882556,0.41379310344827586,-0.08060352971908935,0.9096328808547578,0.5274665946821433,580,58,10.0,0.9230832982520665,114,1,20260407,0.028513781735262866,20260306,-0.0347624186626857,-0.07748768674989126,-0.11833695806536404,-0.15151542128910656,465,114,1,0,0,20260225,20260320,18,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.015187115831232105,0.03,0.030000000000000002,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.05,10,True,True,False,True,True,-0.06503820605356359,-0.0010779003913303758,0.40227703984819735,0.39655172413793105,-0.0852610644396885,0.8819998945664864,0.5274665946821433,580,58,10.0,0.9086206896551724,0,53,20260407,0.026936270661493778,20260306,-0.035083292203650265,-0.0895620101681801,-0.13030811311859625,-0.1626632547012501,527,0,53,0,0,20260224,20260519,57,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.011613027830193396,0.030674892239359913,0.04550519500626051,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.05,10,True,True,True,True,True,-0.037070096829459276,-0.0005653824032978506,0.4317789291882556,0.41379310344827586,-0.08021894757519954,0.9390448070427269,0.5274665946821433,580,58,10.0,0.9692272934766203,52,1,20260407,0.029556225484567135,20260306,-0.035083292203650265,-0.06471363162576993,-0.10657180876635397,-0.14064456986842622,527,52,1,0,0,20260225,20260320,18,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.015187115831232105,0.04546481952997502,0.05000000000000001,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,300000.0,0.1,10,True,True,False,True,True,-0.03521778538212217,-0.0005309716524864326,0.426056338028169,0.41379310344827586,-0.08147395150359371,0.9429324168495912,0.5274665946821433,580,58,10.0,0.9793103448275862,0,12,20260407,0.029959879096123677,20260306,-0.035083292203650265,-0.06328175087309718,-0.10520401097288601,-0.13971333731625835,568,0,12,0,0,20260225,20260320,18,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.014290212770115522,0.04217499556114999,0.08089118560133134,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,300000.0,0.1,10,True,True,True,True,True,-0.02737710277852734,-0.0003911837313811647,0.4317789291882556,0.43103448275862066,-0.07990912319917742,0.9580376590171048,0.5274665946821433,580,58,10.0,0.9928247825860953,11,1,20260407,0.029959879096123677,20260306,-0.035083292203650265,-0.05566914113680699,-0.09793209899251232,-0.132721878966375,568,11,1,0,0,20260225,20260320,18,F1_order_lte_10pct_ref_amount_A_tail_capital_300000,F,0.015187115831232105,0.04546481952997502,0.1,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,A_tail,300000,0.1
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.0563104482106116,0.0010326747876184769,0.44655172413793104,0.5172413793103449,-0.06142807961348873,1.119888709620435,0.5274665946821433,580,58,10.0,1.0,0,0,20260407,0.03133403000173749,20260306,-0.03382598351049495,0.02421758371420335,-0.024056056257852454,-0.06417169996848882,580,0,0,0,0,20260305,20260320,12,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_300000,F,0.0,0.0,0.0,0,0,2939.7413793103447,2872,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,300000,0.1
