ts_code,trade_date,split,target_return,extreme_side,primary_attribution,dirty_event_removed_by_event_clean,from_repaired_daily_sample,entry_daily_source,exit_daily_source,minute_daily_close_mismatch,daily_minute_close_diff_pct,exit_bar_amount,exit_amount_zero,exit_amount_lt_10k,entry_bar_amount,entry_amount_lt_10k,suspect_resume_gap,prev_trade_gap_calendar_days,exright_or_adjustment_evidence,is_new_stock_180d,is_subnew_365d,special_limit_board,is_st,name,industry,market,list_date
300502.SZ,20250527,train,-0.2727946680906064,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,333200060.0,False,False,98348090.0,False,False,1,unknown,False,False,True,False,新易盛,通信设备,创业板,20160303
300058.SZ,20250603,train,-0.29181096612391044,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,45370310.0,False,False,51719052.0,False,False,4,unknown,False,False,True,False,蓝色光标,广告包装,创业板,20100226
300274.SZ,20240612,train,-0.2856341241984205,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,72667700.0,False,False,26249862.0,False,False,1,unknown,False,False,True,False,阳光电源,电气设备,创业板,20111102
688256.SH,20260507,legacy_validation,-0.36398078282902313,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,1515568900.0,False,False,446644740.0,False,False,1,unknown,False,False,True,False,寒武纪,半导体,科创板,20200720
300394.SZ,20250606,train,-0.2683882822310495,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,215249000.0,False,False,72424376.0,False,False,1,unknown,False,False,True,False,天孚通信,通信设备,创业板,20150217
688008.SH,20240930,train,0.20233840397575187,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,370278240.0,False,False,70358790.0,False,False,3,unknown,False,False,True,False,澜起科技,半导体,科创板,20190722
002837.SZ,20250529,train,-0.25593628454470785,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,34203984.0,False,False,15501584.0,False,False,1,unknown,False,False,False,False,英维克,专用机械,主板,20161229
300548.SZ,20250428,train,0.2015334226145098,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,60266350.0,False,False,32432668.0,False,False,3,unknown,False,False,True,False,长芯博创,通信设备,创业板,20161012
002371.SZ,20250702,train,-0.2600012232981913,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,58902508.0,False,False,43327276.0,False,False,1,unknown,False,False,False,False,北方华创,半导体,主板,20100316
002792.SZ,20240617,train,-0.22803737424918902,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,16190952.0,False,False,4564806.0,False,False,3,unknown,False,False,False,False,通宇通讯,通信设备,主板,20160328
301171.SZ,20260427,legacy_validation,-0.2650961618057094,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,102367790.0,False,False,30665440.0,False,False,3,unknown,False,False,True,False,易点天下,互联网,创业板,20220819
300604.SZ,20250922,train,0.202874640574342,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,69450330.0,False,False,69095890.0,False,False,3,unknown,False,False,True,False,长川科技,半导体,创业板,20170417
002594.SZ,20250728,train,-0.6694788101062326,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,360032700.0,False,False,211859630.0,False,False,3,unknown,False,False,False,False,比亚迪,汽车整车,主板,20110630
300803.SZ,20241009,train,-0.22822618177884912,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,521820960.0,False,False,245897970.0,False,False,1,unknown,False,False,True,False,指南针,软件服务,创业板,20191118
300803.SZ,20250314,train,-0.31751774069791683,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,87177370.0,False,False,48981932.0,False,False,1,unknown,False,False,True,False,指南针,软件服务,创业板,20191118
001309.SZ,20250709,train,-0.3104763937648739,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,56340204.0,False,False,13980985.0,False,False,1,unknown,False,False,False,False,德明利,半导体,主板,20220701
300033.SZ,20260409,legacy_validation,-0.26240487828053116,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,517349220.0,False,False,63068690.0,False,False,1,unknown,False,False,True,False,同花顺,软件服务,创业板,20091225
688498.SH,20260515,legacy_validation,-0.32695518066354645,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,313681380.0,False,False,123671680.0,False,False,1,unknown,False,False,True,False,源杰科技,半导体,科创板,20221221
601689.SH,20240718,train,-0.31811536984663114,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,17378084.0,False,False,12116819.0,False,False,1,unknown,False,False,False,False,拓普集团,汽车配件,主板,20150319
300757.SZ,20240612,train,-0.29892223186215827,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,34132664.0,False,False,16803376.0,False,False,1,unknown,False,False,True,False,罗博特科,专用机械,创业板,20190108
002916.SZ,20250528,train,-0.22739832474518962,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,55099256.0,False,False,19219072.0,False,False,1,unknown,False,False,False,False,深南电路,元器件,主板,20171213
300857.SZ,20250509,train,-0.2703758725108545,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,51335500.0,False,False,14186145.0,False,False,1,unknown,False,False,True,False,协创数据,IT设备,创业板,20200727
300857.SZ,20260413,legacy_validation,0.20259902948659247,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,479590430.0,False,False,56218904.0,False,False,3,unknown,False,False,True,False,协创数据,IT设备,创业板,20200727
300857.SZ,20260421,legacy_validation,-0.24698261666739008,negative,confirmed_dirty_event_clean_removed,True,False,raw_daily,raw_daily,False,0.0,840294340.0,False,False,102919784.0,False,False,1,unknown,False,False,True,False,协创数据,IT设备,创业板,20200727
688205.SH,20250528,train,-0.20307690863014638,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,33035940.0,False,False,9114852.0,False,False,1,unknown,False,False,True,False,德科立,通信设备,科创板,20220809
603881.SH,20240620,train,-0.24300040411888213,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,2264480.0,False,False,2943386.0,False,False,1,unknown,False,False,False,False,数据港,软件服务,主板,20170208
002155.SZ,20250612,train,-0.22027365939235788,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,118857270.0,False,False,32454156.0,False,False,1,unknown,False,False,False,False,湖南黄金,黄金,主板,20070816
688072.SH,20240930,train,0.20053046864108826,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,81912740.0,False,False,18049904.0,False,False,3,unknown,False,False,True,False,拓荆科技,半导体,科创板,20220420
688568.SH,20240703,train,-0.32896383879057123,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,4308891.0,False,False,3823818.0,False,False,1,unknown,False,False,True,False,中科星图,软件服务,科创板,20200708
688568.SH,20250520,train,-0.3258840371740418,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,14758569.0,False,False,8114377.0,False,False,1,unknown,False,False,True,False,中科星图,软件服务,科创板,20200708
300251.SZ,20260213,train,-0.2044711846561732,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,713315260.0,False,False,273604100.0,False,False,1,unknown,False,False,True,False,光线传媒,影视音像,创业板,20110803
688766.SH,20240930,train,0.20125228860089406,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,36008550.0,False,False,9306514.0,False,False,3,unknown,False,False,True,False,普冉股份,半导体,科创板,20210823
688766.SH,20250529,train,-0.2974762498209549,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,6460723.0,False,False,3633518.0,False,False,1,unknown,False,False,True,False,普冉股份,半导体,科创板,20210823
300377.SZ,20240927,train,0.21818295047666836,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,8377500.0,False,False,50285584.0,False,False,1,unknown,False,False,True,False,赢时胜,软件服务,创业板,20140127
688102.SH,20240702,train,-0.25037251800215377,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,1488254.0,False,False,1739165.0,False,False,1,unknown,False,False,True,False,斯瑞新材,铜,科创板,20220316
300900.SZ,20240624,train,-0.28126072249233136,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,10248433.0,False,False,5403531.5,False,False,3,unknown,False,False,True,False,广联航空,航空,创业板,20201029
300624.SZ,20241204,train,0.20319770865081543,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,326674200.0,False,False,19054652.0,False,False,1,unknown,False,False,True,False,万兴科技,软件服务,创业板,20180118
300085.SZ,20240918,train,0.20081902841757282,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,11395782.0,False,False,1974022.0,False,False,5,unknown,False,False,True,False,银之杰,软件服务,创业板,20100526
300438.SZ,20251029,train,0.20070216815949538,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,349084600.0,False,False,35637856.0,False,False,1,unknown,False,False,True,False,鹏辉能源,电气设备,创业板,20150424
603119.SH,20240617,train,-0.23948735139714172,negative,subnew_stock_365d,False,False,raw_daily,raw_daily,False,0.0,1285515.0,False,False,2636415.0,False,False,3,unknown,False,True,False,False,浙江荣泰,汽车配件,主板,20230801
603119.SH,20260514,legacy_validation,-0.23479611091288344,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,86767224.0,False,False,42917224.0,False,False,1,unknown,False,False,False,False,浙江荣泰,汽车配件,主板,20230801
301550.SZ,20250522,train,-0.31028207482652914,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,21130494.0,False,False,20694674.0,False,False,1,unknown,False,False,True,False,斯菱智驱,汽车配件,创业板,20230915
301550.SZ,20251117,train,-0.29926602226675103,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,26110058.0,False,False,28841922.0,False,False,3,unknown,False,False,True,False,斯菱智驱,汽车配件,创业板,20230915
301232.SZ,20260518,legacy_validation,-0.3039089330082786,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,106659380.0,False,False,70481080.0,False,False,3,unknown,False,False,True,False,飞沃科技,机械基件,创业板,20230615
603179.SH,20260519,legacy_validation,-0.29078866168867845,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,112309090.0,False,False,45484720.0,False,False,1,unknown,False,False,False,False,新泉股份,汽车配件,主板,20170317
300661.SZ,20240930,train,0.22151366879297174,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,88548940.0,False,False,21482546.0,False,False,3,unknown,False,False,True,False,圣邦股份,半导体,创业板,20170606
300661.SZ,20250619,train,-0.23423129373446117,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,23866500.0,False,False,12592750.0,False,False,1,unknown,False,False,True,False,圣邦股份,半导体,创业板,20170606
300516.SZ,20260512,legacy_validation,-0.28037084569243265,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,11524263.0,False,False,6855859.0,False,False,1,unknown,False,False,True,False,久之洋,电器仪表,创业板,20160602
688037.SH,20240716,train,-0.3032245269855096,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,14641480.0,False,False,5752907.0,False,False,1,unknown,False,False,True,False,芯源微,半导体,科创板,20191216
300827.SZ,20250703,train,-0.3029267595838,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,52844504.0,False,False,23788042.0,False,False,1,unknown,False,False,True,False,上能电气,电气设备,创业板,20200410
301293.SZ,20240626,train,-0.24170092162325296,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,6428659.0,False,False,7614355.0,False,False,1,unknown,False,False,True,False,三博脑科,医疗保健,创业板,20230505
688361.SH,20240930,train,0.20187215363452116,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,69883440.0,False,False,10502488.0,False,False,3,unknown,False,False,True,False,中科飞测,半导体,科创板,20230519
301306.SZ,20250702,train,0.20852256744960518,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,20491380.0,False,False,10347889.0,False,False,1,unknown,False,False,True,False,西测测试,航空,创业板,20220726
688005.SH,20250305,train,-0.31909630917723375,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,18621388.0,False,False,8926977.0,False,False,1,unknown,False,False,True,False,容百科技,电气设备,科创板,20190722
301396.SZ,20250522,train,-0.29117015804917135,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,20869036.0,False,False,21654396.0,False,False,1,unknown,False,False,True,False,宏景科技,软件服务,创业板,20221111
300164.SZ,20250623,train,-0.2061031562507366,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,47462470.0,False,False,58817304.0,False,False,3,unknown,False,False,True,False,通源石油,石油开采,创业板,20110113
300593.SZ,20250929,train,0.2053394976561056,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,108854510.0,False,False,21873252.0,False,False,3,unknown,False,False,True,False,新雷能,电气设备,创业板,20170113
300373.SZ,20240930,train,0.2004486785800783,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,129313840.0,False,False,37758372.0,False,False,3,unknown,False,False,True,False,扬杰科技,半导体,创业板,20140123
300432.SZ,20250603,train,-0.2823632172789424,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,17056288.0,False,False,7686316.0,False,False,4,unknown,False,False,True,False,富临精工,汽车配件,创业板,20150319
688608.SH,20250701,train,-0.30178072664477396,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,67727060.0,False,False,16708180.0,False,False,1,unknown,False,False,True,False,恒玄科技,半导体,科创板,20201216
301511.SZ,20240910,train,0.2301185827252079,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,65711964.0,False,False,7846127.0,False,False,1,unknown,False,False,True,False,德福科技,电气设备,创业板,20230817
300458.SZ,20250429,train,-0.21440668105425342,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,158715550.0,False,False,68785096.0,False,False,1,unknown,False,False,True,False,全志科技,半导体,创业板,20150515
603067.SH,20250623,train,-0.2822195818450224,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,9575169.0,False,False,2899553.0,False,False,3,unknown,False,False,False,False,振华股份,化工原料,主板,20160913
301117.SZ,20250428,train,-0.20350740202844364,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,4342975.0,False,False,2015349.0,False,False,3,unknown,False,False,True,False,佳缘科技,软件服务,创业板,20220117
301117.SZ,20250526,train,-0.2782684001717224,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,7966554.0,False,False,1770888.0,False,False,3,unknown,False,False,True,False,佳缘科技,软件服务,创业板,20220117
688120.SH,20240701,train,-0.3420176289969076,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,7642642.0,False,False,4269927.0,False,False,3,unknown,False,False,True,False,华海清科,半导体,科创板,20220608
688120.SH,20250702,train,-0.3304863373984184,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,9349530.0,False,False,5950458.0,False,False,1,unknown,False,False,True,False,华海清科,半导体,科创板,20220608
300474.SZ,20240930,train,0.20291028261637223,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,212986700.0,False,False,35990736.0,False,False,3,unknown,False,False,True,False,景嘉微,元器件,创业板,20160331
301517.SZ,20250617,train,-0.2943812795069718,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,5308741.0,False,False,6521958.0,False,False,1,unknown,False,False,True,False,陕西华达,元器件,创业板,20231017
688615.SH,20250523,train,-0.30373929172335923,negative,subnew_stock_365d,False,False,raw_daily,raw_daily,False,0.0,8334840.0,False,False,5514243.0,False,False,1,unknown,False,True,True,False,合合信息,软件服务,科创板,20240926
688615.SH,20260424,legacy_validation,-0.3102722985827433,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,37084740.0,False,False,15168747.0,False,False,1,unknown,False,False,True,False,合合信息,软件服务,科创板,20240926
300986.SZ,20250522,train,-0.2972202069598895,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,10728445.0,False,False,5247420.0,False,False,1,unknown,False,False,True,False,志特新材,建筑工程,创业板,20210430
300953.SZ,20250530,train,-0.27701209383596803,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,39511188.0,False,False,16839376.0,False,False,1,unknown,False,False,True,False,震裕科技,电气设备,创业板,20210318
300627.SZ,20250619,train,-0.29480595616461824,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,10154646.0,False,False,7961881.5,False,False,1,unknown,False,False,True,False,华测导航,通信设备,创业板,20170321
300903.SZ,20240618,train,0.20661996393011117,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,40405950.0,False,False,9888747.0,False,False,1,unknown,False,False,True,False,科翔股份,元器件,创业板,20201105
688691.SH,20240930,train,0.20091839730632155,positive,new_stock_180d,False,False,raw_daily,raw_daily,False,0.0,32803728.0,False,False,3290071.0,False,False,3,unknown,True,False,True,False,灿芯股份,半导体,科创板,20240411
605117.SH,20250612,train,-0.32019127107952994,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,36077640.0,False,False,13695004.0,False,False,1,unknown,False,False,False,False,德业股份,电气设备,主板,20210420
301165.SZ,20250603,train,-0.288077976165625,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,15357264.0,False,False,10686299.0,False,False,4,unknown,False,False,True,False,锐捷网络,通信设备,创业板,20221121
301489.SZ,20250603,train,-0.2860972127064234,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,2898067.5,False,False,5461531.0,False,False,4,unknown,False,False,True,False,思泉新材,元器件,创业板,20231024
688375.SH,20240701,train,-0.3359323755035174,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,1327012.0,False,False,1195621.0,False,False,3,unknown,False,False,True,False,国博电子,元器件,科创板,20220722
688375.SH,20240930,train,0.20564295357611728,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,13272933.0,False,False,4986333.0,False,False,3,unknown,False,False,True,False,国博电子,元器件,科创板,20220722
688019.SH,20250613,train,-0.2552597134069756,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,21434560.0,False,False,12502569.0,False,False,1,unknown,False,False,True,False,安集科技,半导体,科创板,20190722
301050.SZ,20240920,train,-0.28969160523411885,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,3340530.5,False,False,2264385.0,False,False,1,unknown,False,False,True,False,雷电微力,航空,创业板,20210824
002245.SZ,20260520,legacy_validation,-0.2993415360968621,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,242732340.0,False,False,61382404.0,False,False,1,unknown,False,False,False,False,蔚蓝锂芯,电气设备,主板,20080605
000880.SZ,20250918,train,-0.3081545159471889,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,58420580.0,False,False,40875560.0,False,False,1,unknown,False,False,False,False,潍柴重机,专用机械,主板,19980402
688233.SH,20240930,train,0.20289333660385345,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,16149733.0,False,False,1976176.0,False,False,3,unknown,False,False,True,False,神工股份,半导体,科创板,20200221
688233.SH,20251107,train,0.20793630111841832,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,15017250.0,False,False,12447702.0,False,False,1,unknown,False,False,True,False,神工股份,半导体,科创板,20200221
300497.SZ,20260323,legacy_validation,0.20515103451311356,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,33012964.0,False,False,6297436.0,False,False,3,unknown,False,False,True,False,富祥股份,化学制药,创业板,20151222
000034.SZ,20260518,legacy_validation,-0.28338621863446223,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,76798410.0,False,False,49160030.0,False,False,3,unknown,False,False,False,False,神州数码,软件服务,主板,19940509
603596.SH,20260508,legacy_validation,-0.3328172197197272,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,32569004.0,False,False,18660380.0,False,False,1,unknown,False,False,False,False,伯特利,汽车配件,主板,20180427
688800.SH,20250529,train,-0.22585970117391785,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,19120940.0,False,False,10425382.0,False,False,1,unknown,False,False,True,False,瑞可达,元器件,科创板,20210722
688220.SH,20240930,train,0.2025137702388906,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,33454216.0,False,False,5825839.0,False,False,3,unknown,False,False,True,False,翱捷科技-U,半导体,科创板,20220114
688018.SH,20240930,train,0.20026191202820764,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,24896536.0,False,False,7725147.0,False,False,3,unknown,False,False,True,False,乐鑫科技,半导体,科创板,20190722
688018.SH,20250603,train,-0.30174571971578745,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,14410363.0,False,False,8388403.0,False,False,4,unknown,False,False,True,False,乐鑫科技,半导体,科创板,20190722
688556.SH,20250626,train,-0.2775692374425828,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,17475596.0,False,False,4707766.0,False,False,1,unknown,False,False,True,False,高测股份,专用机械,科创板,20200807
605111.SH,20240613,train,-0.28418964909848876,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,36194920.0,False,False,25215880.0,False,False,1,unknown,False,False,False,False,新洁能,半导体,主板,20200928
688258.SH,20240710,train,-0.28205831716777063,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,1707893.0,False,False,1518922.0,False,False,1,unknown,False,False,True,False,卓易信息,软件服务,科创板,20191209
600188.SH,20240705,train,-0.29126430907922995,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,29971992.0,False,False,25863922.0,False,False,1,unknown,False,False,False,False,兖矿能源,煤炭开采,主板,19980701
300657.SZ,20250214,train,0.2174043807335897,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,40359332.0,False,False,83401080.0,False,False,1,unknown,False,False,True,False,弘信电子,元器件,创业板,20170523
300324.SZ,20250630,train,0.2020297395894739,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,109201180.0,False,False,10774263.0,False,False,3,unknown,False,False,True,False,旋极信息,软件服务,创业板,20120608
000811.SZ,20250528,train,-0.24243898280844278,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,25565440.0,False,False,13157517.0,False,False,1,unknown,False,False,False,False,冰轮环境,工程机械,主板,19980528
603806.SH,20240621,train,-0.31030559110637945,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,8581571.0,False,False,7403831.0,False,False,1,unknown,False,False,False,False,福斯特,塑料,主板,20140905
300781.SZ,20250715,train,-0.3261958435375225,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,17482490.0,False,False,14003422.0,False,False,1,unknown,False,False,True,False,因赛集团,广告包装,创业板,20190606
603283.SH,20250611,train,-0.29702063463173534,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,10322561.0,False,False,9948350.0,False,False,1,unknown,False,False,False,False,赛腾股份,专用机械,主板,20171225
301382.SZ,20250716,train,-0.23720221075065617,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,9486798.0,False,False,11421428.0,False,False,1,unknown,False,False,True,False,蜂助手,互联网,创业板,20230517
688372.SH,20250617,train,-0.22941956585428014,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,10476124.0,False,False,2098836.0,False,False,1,unknown,False,False,True,False,伟测科技,半导体,科创板,20221026
300437.SZ,20241119,train,0.20333012492950253,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,38458430.0,False,False,2324614.2,False,False,1,unknown,False,False,True,False,清水源,化工原料,创业板,20150423
002896.SZ,20250626,train,-0.24692903849869619,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,32888190.0,False,False,23185076.0,False,False,1,unknown,False,False,False,False,中大力德,机械基件,主板,20170829
688169.SH,20240807,train,-0.3039492856189847,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,9836175.0,False,False,7988165.0,False,False,1,unknown,False,False,True,False,石头科技,家用电器,科创板,20200221
688169.SH,20250623,train,-0.2796992688458395,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,32036588.0,False,False,14552643.0,False,False,3,unknown,False,False,True,False,石头科技,家用电器,科创板,20200221
300963.SZ,20240717,train,-0.30832941492256793,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,772744.6,False,False,783548.0,False,False,1,unknown,False,False,True,False,中洲特材,小金属,创业板,20210409
300963.SZ,20250606,train,-0.2617499848940319,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,131138640.0,False,False,54539524.0,False,False,1,unknown,False,False,True,False,中洲特材,小金属,创业板,20210409
603888.SH,20250724,train,-0.22693529471424867,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,10852803.0,False,False,11892882.0,False,False,1,unknown,False,False,False,False,新华网,互联网,主板,20161028
300660.SZ,20250529,train,-0.2981162686537496,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,9617029.0,False,False,8493131.0,False,False,1,unknown,False,False,True,False,江苏雷利,电气设备,创业板,20170602
300792.SZ,20250113,train,0.20124094422508132,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,10122847.0,False,False,4461609.5,False,False,3,unknown,False,False,True,False,壹网壹创,互联网,创业板,20190927
300619.SZ,20250605,train,-0.2382931208861382,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,2989501.0,False,False,2273307.0,False,False,1,unknown,False,False,True,False,金银河,专用机械,创业板,20170301
300077.SZ,20241010,train,-0.20757740736524866,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,28423680.0,False,False,71441976.0,False,False,1,unknown,False,False,True,False,国民技术,半导体,创业板,20100430
603319.SH,20250708,train,-0.2744694063293548,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,26041604.0,False,False,7041724.0,False,False,1,unknown,False,False,False,False,美湖股份,汽车配件,主板,20161130
300493.SZ,20241108,train,0.20086486923635571,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,22248078.0,False,False,19106488.0,False,False,1,unknown,False,False,True,False,润欣科技,元器件,创业板,20151210
300299.SZ,20241212,train,0.2028529595336812,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,138479870.0,False,False,37068390.0,False,False,1,unknown,False,False,True,False,富春股份,互联网,创业板,20120319
300192.SZ,20250821,train,0.20778700022510344,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,16017621.0,False,False,13044567.0,False,False,1,unknown,False,False,True,False,科德教育,文教休闲,创业板,20110322
688380.SH,20240930,train,0.22178350284907467,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,46749990.0,False,False,6721988.0,False,False,3,unknown,False,False,True,False,中微半导,半导体,科创板,20220805
688535.SH,20260429,legacy_validation,-0.31992645059453384,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,36394376.0,False,False,15267328.0,False,False,1,unknown,False,False,True,False,华海诚科,半导体,科创板,20230404
600885.SH,20250618,train,-0.3005856328558929,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,6558113.0,False,False,2753989.0,False,False,1,unknown,False,False,False,False,宏发股份,电气设备,主板,19960205
688239.SH,20250530,train,-0.2424438484258329,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,4987156.0,False,False,1809120.0,False,False,1,unknown,False,False,True,False,航宇科技,航空,科创板,20210705
