rule_id,split,roundtrip_cost_bps,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
low_stock_amount_share_in_industry,train,60,1215,24300,20.0,-0.9445624720174574,-0.0016552445898889896,-0.002428833591849899,0.4691358024691358,0.44333333333333336,0.8844208495135982,0.9154064752440143,-0.9684617080367062,-0.0016552445898889887,0.29177179811035125,-0.16204899731638417
low_stock_amount_share_in_industry,train,100,1215,24300,20.0,-0.9995809017091739,-0.00565524458988899,-0.0064288335918499,0.4156378600823045,0.4016049382716049,0.6583724383130343,0.7415144994527193,-0.9995865577982157,-0.00565524458988899,0.28777179811035125,-0.16604899731638417
low_stock_amount_share_in_industry,train,150,1215,24300,20.0,-0.9999990913694131,-0.01065524458988899,-0.011428833591849898,0.3465020576131687,0.35102880658436214,0.45801370977040184,0.5737869422913136,-0.9999990782708884,-0.01065524458988899,0.2827717981103513,-0.17104899731638415
low_stock_amount_share_in_industry,train,200,1215,24300,20.0,-0.9999999980904902,-0.01565524458988899,-0.0164288335918499,0.291358024691358,0.30732510288065845,0.3218837368372811,0.4478850713613847,-0.9999999980530885,-0.01565524458988899,0.2777717981103513,-0.17604899731638413
low_stock_ret_60d,train,0,1155,23100,20.0,14.478653568699555,0.0038492954166887594,0.0011609945600376758,0.5038961038961038,0.46220779220779223,1.2067725109351357,1.1346029029272766,-0.9022219523380247,0.0038492954166887586,0.2851839439855045,-0.2072992986064947
low_stock_ret_60d,train,20,1155,23100,20.0,0.5360614944962894,0.0018492954166887568,-0.0008390054399623256,0.49264069264069266,0.4532900432900433,1.0942706191023304,1.0623076992228162,-0.9321508798882783,0.0018492954166887566,0.2831839439855045,-0.2092992986064947
low_stock_ret_60d,train,40,1155,23100,20.0,-0.8482715052466965,-0.00015070458331124405,-0.002839005439962325,0.4701298701298701,0.43917748917748917,0.9927023655639196,0.9951051375137818,-0.9699671910439123,-0.0001507045833112439,0.2811839439855045,-0.2112992986064947
low_stock_ret_60d,train,60,1155,23100,20.0,-0.9850823411451419,-0.0021507045833112424,-0.004839005439962323,0.45714285714285713,0.42562770562770563,0.900988730636232,0.9326283977830185,-0.9925208591726326,-0.002150704583311243,0.2791839439855045,-0.2132992986064947
low_stock_ret_60d,train,100,1155,23100,20.0,-0.9998578130319669,-0.006150704583311242,-0.008839005439962324,0.42683982683982685,0.4029004329004329,0.7431795044344632,0.8205026875018578,-0.9998771364914946,-0.006150704583311241,0.2751839439855045,-0.21729929860649472
low_stock_ret_60d,train,150,1155,23100,20.0,-0.9999995876454254,-0.011150704583311242,-0.013839005439962323,0.3878787878787879,0.3761038961038961,0.5856467243430918,0.7012344705630198,-0.9999996275122957,-0.011150704583311244,0.2701839439855045,-0.22229929860649475
