model_id,split,industry,trade_count,avg_trade_return,median_trade_return,trade_win_rate,positive_trade_return_sum,negative_trade_return_sum,avg_score,trade_profit_factor
logistic_primary_sgd_l2,research_holdout,摩托车,25,-0.014019244085610776,-0.010835913312693513,0.28,0.08819087621547883,-0.4386719783557482,0.11134304,0.20104059654332193
logistic_primary_sgd_l2,research_holdout,啤酒,8,0.017835832533209334,0.017972192789885377,0.75,0.14857015286643493,-0.005883492600760265,0.10384245,25.25203360453563
logistic_primary_sgd_l2,research_holdout,路桥,3,0.011011455864397076,0.014652014652014822,0.6666666666666666,0.03303436759319123,0.0,0.09644573,
logistic_primary_sgd_l2,research_holdout,汽车服务,10,0.0022009584877355714,-0.010620608899297446,0.4,0.23504580521497265,-0.21303622033761693,0.1004677,1.1033138160378326
logistic_primary_sgd_l2,research_holdout,水力发电,2,0.0006868131868131844,0.0006868131868131844,0.5,0.0013736263736263687,0.0,0.10479787,
logistic_primary_sgd_l2,research_holdout,汽车整车,1,0.012962962962962843,0.012962962962962843,1.0,0.012962962962962843,0.0,0.11669749,
logistic_primary_sgd_l2,research_holdout,石油贸易,1,-0.0030339805825243538,-0.0030339805825243538,0.0,0.0,-0.0030339805825243538,0.10875821,0.0
logistic_primary_sgd_l2,research_holdout,航空,9,-0.016316487122965136,-0.010942760942761143,0.4444444444444444,0.09070246373505264,-0.23755084784173885,0.10787768,0.38182336354143614
logistic_primary_sgd_l2,research_holdout,化工机械,6,0.007139398964865262,0.011382047514188032,0.6666666666666666,0.099154764215446,-0.05631837042625443,0.112232484,1.7606113860358104
logistic_primary_sgd_l2,research_holdout,公共交通,2,0.029467871485943653,0.029467871485943653,1.0,0.058935742971887306,0.0,0.09996903,
logistic_primary_sgd_l2,research_holdout,铅锌,1,0.08599508599508598,0.08599508599508598,1.0,0.08599508599508598,0.0,0.1123973,
ridge_conditional_industry_ablation,train,电气设备,2842,-4.929538724613131e-05,0.0,0.4848698099929627,56.28099731867152,-56.421094809225025,0.005901061,0.9975169306617105
ridge_conditional_industry_ablation,train,专用机械,2385,0.007087700017123055,0.0054894784995425105,0.5467505241090147,54.4693741331956,-37.56520959235711,0.0059158015,1.4499952143026977
ridge_conditional_industry_ablation,train,元器件,856,0.0047770820649838406,0.002041862879370804,0.5186915887850467,20.403888841642704,-16.314706594016535,0.0059545427,1.2506439342970401
ridge_conditional_industry_ablation,train,UNKNOWN,2716,0.006284512200753002,0.0028742991529251416,0.5180412371134021,72.55335580975779,-55.48462067251265,0.005930252,1.3076300230651317
ridge_conditional_industry_ablation,train,通信设备,314,0.004101282830036347,0.0,0.4968152866242038,7.022910986690556,-5.735108178059143,0.0059801717,1.2245472567646016
ridge_conditional_industry_ablation,train,化工原料,2115,0.008173636398634278,0.006926406926407003,0.5617021276595745,48.926392724770984,-31.639151741659482,0.005864189,1.5463876251887396
ridge_conditional_industry_ablation,train,装修装饰,172,0.0020766357071662117,0.0,0.48255813953488375,4.502927298005217,-4.145745956372628,0.006004203,1.0861561092723369
ridge_conditional_industry_ablation,train,环境保护,815,0.003115950174126177,0.0,0.4920245398773006,16.45979424221501,-13.920294850302176,0.0060100644,1.18243143692159
ridge_conditional_industry_ablation,train,建筑工程,1032,-0.0010102937293275575,-0.0022346396612336616,0.44670542635658916,15.63596477840256,-16.678587907068597,0.0060658385,0.9374873259969353
ridge_conditional_industry_ablation,train,化学制药,667,0.008258871840581196,0.005780346820809079,0.5442278860569715,15.297042389776077,-9.788374872108419,0.00584025,1.5627765170053292
ridge_conditional_industry_ablation,train,软件服务,1125,0.002283142381897889,0.0,0.48355555555555557,22.01300031137155,-19.444465131736422,0.0060524824,1.1320959544134168
ridge_conditional_industry_ablation,train,小金属,722,0.002896096166952088,0.002962992205422399,0.5304709141274239,14.832395145727066,-12.741413713187658,0.0059863064,1.1641090603921913
ridge_conditional_industry_ablation,train,塑料,466,-8.729775063568237e-05,0.00026109660574413773,0.5,7.294132600622024,-7.3348133524182515,0.0060166777,0.9944537441047747
ridge_conditional_industry_ablation,train,房产服务,18,0.01227882389518471,0.007165009423307889,0.5555555555555556,0.32907335093435974,-0.10805452082103495,0.005676892,3.0454380662090643
ridge_conditional_industry_ablation,train,家用电器,537,0.010828583755447542,0.009072580645161255,0.5865921787709497,12.768779823222689,-6.953830346547359,0.0058946717,1.8362225114626942
ridge_conditional_industry_ablation,train,汽车配件,1739,0.0013135349926270737,0.0006963788300835549,0.5025876940770557,31.13952933816211,-28.855291985983627,0.0059475233,1.0791618172946593
ridge_conditional_industry_ablation,train,汽车整车,17,0.019547261181637045,0.02754820936639124,0.6470588235294118,0.5307824299294295,-0.19847898984159973,0.005704048,2.674249956396047
ridge_conditional_industry_ablation,train,文教休闲,85,0.011484816765949934,0.010000000000000009,0.5764705882352941,2.4682708869336687,-1.4920614618279244,0.0058338516,1.654268909210878
ridge_conditional_industry_ablation,train,供气供热,128,0.009630205906675729,0.004257336343115092,0.5625,2.268046540055466,-1.0353801840009726,0.0058705886,2.190544666685774
ridge_conditional_industry_ablation,train,百货,147,0.00853473136313555,0.008629989212513456,0.564625850340136,3.0947198685489345,-1.8401143581680097,0.0058032065,1.6818084456609486
ridge_conditional_industry_ablation,train,石油加工,6,0.09170380444547645,0.0809602632933023,0.5,0.5897638433688939,-0.03954101669603516,0.005576529,14.915242263561485
ridge_conditional_industry_ablation,train,造纸,40,-0.006020436587302716,-0.004139263874466503,0.475,0.4646706110792147,-0.7054880745713233,0.005843622,0.6586512626192343
ridge_conditional_industry_ablation,train,种植业,40,-0.01144098688629194,-0.00914836992681295,0.4,0.46339345559358014,-0.9210329310452577,0.0058384817,0.5031236560322401
ridge_conditional_industry_ablation,train,生物制药,142,0.005338366439269685,0.007377279611139875,0.5633802816901409,2.860626393260893,-2.102578358884598,0.0058555845,1.3605325961684653
ridge_conditional_industry_ablation,train,中成药,325,0.010349330181211402,-0.006535947712418277,0.4246153846153846,9.361146398678004,-5.997614089784298,0.005933604,1.5608117258865974
ridge_conditional_industry_ablation,train,农药化肥,120,0.0055332147436515265,0.0034281440642791594,0.5583333333333333,2.5085243493634066,-1.8445385801252236,0.0057956153,1.3599739123879457
ridge_conditional_industry_ablation,train,机械基件,460,0.00013593327636989862,0.0009384733592435746,0.5021739130434782,8.944864957198597,-8.882335650068443,0.006045131,1.0070397370234114
ridge_conditional_industry_ablation,train,铜,19,0.0188426218482929,0.030057803468207966,0.7368421052631579,0.6664809584146167,-0.3084711432970516,0.005781519,2.1605941848920653
ridge_conditional_industry_ablation,train,广告包装,291,0.0019207868857271885,0.0,0.49828178694158076,5.856654308293709,-5.2977053245470955,0.0058559654,1.1055077527918935
ridge_conditional_industry_ablation,train,IT设备,214,-0.007575722087052596,-0.007123515148084125,0.38317757009345793,3.4332714714609445,-5.054475998090199,0.006169651,0.679253689751061
ridge_conditional_industry_ablation,train,铝,62,-0.0014741460518879013,0.0037035456027865177,0.5483870967741935,1.0533393203787944,-1.1447363755958444,0.0058114924,0.9201588617558544
ridge_conditional_industry_ablation,train,水力发电,11,0.0008091112314532391,0.015437392795883298,0.6363636363636364,0.21668302864324795,-0.20778280509726232,0.0057466524,1.0428342640856132
ridge_conditional_industry_ablation,train,半导体,172,0.011086150374397542,0.005886905410177556,0.5581395348837209,4.49973515309656,-2.5929172887001832,0.0058301394,1.735394789762945
ridge_conditional_industry_ablation,train,医疗保健,472,0.003955012890515622,-0.00600505878889479,0.4364406779661017,10.7779577107638,-8.911191626440427,0.006022205,1.2094855730387937
ridge_conditional_industry_ablation,train,互联网,204,-0.0004220977062492566,-0.0031886265549631587,0.47058823529411764,4.353263861584591,-4.43937179365944,0.0059066233,0.9806035772453587
ridge_conditional_industry_ablation,train,林业,17,0.01903467607499269,0.01951854261548469,0.7647058823529411,0.41848752545614487,-0.09489803218126913,0.005846733,4.409865155652253
ridge_conditional_industry_ablation,train,区域地产,41,0.005647933636520388,0.01217038539553772,0.5853658536585366,0.9746857265058628,-0.7431204474085269,0.0057828245,1.3116120406925555
ridge_conditional_industry_ablation,train,白酒,5,0.004629823146870571,-0.011688311688311748,0.4,0.0871773289004969,-0.06402821316614404,0.005633356,1.3615455529624763
ridge_conditional_industry_ablation,train,水泥,60,-0.0006442786765788466,6.913482702186613e-05,0.5,0.9600961138795308,-0.9987528344742616,0.0057792393,0.9612950078734149
ridge_conditional_industry_ablation,train,纺织,13,0.00018115359433797855,-0.0018371666354936034,0.46153846153846156,0.190476544819272,-0.1881215480928783,0.00576643,1.0125184847257955
ridge_conditional_industry_ablation,train,船舶,25,0.016252070132973695,0.01153106982703389,0.56,0.7320790168240494,-0.32577726349970704,0.0058642626,2.2471765185807935
ridge_conditional_industry_ablation,train,商贸代理,20,0.007295675594410039,0.007997269063527379,0.55,0.346550476851742,-0.20063696496354122,0.0057886266,1.7272513911617209
ridge_conditional_industry_ablation,train,其他建材,54,0.009187346772902992,-0.0034078759800428293,0.4074074074074074,1.0894541777131463,-0.5933374519763848,0.005840174,1.8361459808144849
ridge_conditional_industry_ablation,train,食品,169,-0.002464904096697128,-0.006802721088435493,0.4437869822485207,3.398016611016135,-3.81458540335795,0.006007681,0.8907957881936233
ridge_conditional_industry_ablation,train,农业综合,375,0.0017772285334867186,-0.0007352941176469452,0.4693333333333333,5.757933702340528,-5.091473002283009,0.006039378,1.130897423939728
ridge_conditional_industry_ablation,train,服饰,273,0.0036973985347086924,0.0021306818181818787,0.5164835164835165,4.939656670868483,-3.9302668708930097,0.00584887,1.2568247483271093
ridge_conditional_industry_ablation,train,运输设备,86,0.015277091904019116,0.006119782080541869,0.5813953488372093,2.4968041433030335,-1.182974239557389,0.00582498,2.1106158188509796
ridge_conditional_industry_ablation,train,全国地产,101,-0.0033533905287802105,0.0023866348448686736,0.504950495049505,1.5843042395476439,-1.9229966829544451,0.005830052,0.8238725805358944
ridge_conditional_industry_ablation,train,染料涂料,40,-0.028175863777201392,-0.026352496191959507,0.25,0.2937868746070229,-1.4208214256950784,0.0058096065,0.20677255374530953
ridge_conditional_industry_ablation,train,乳制品,10,-0.00691953645350879,-0.00934969575100808,0.4,0.15746726605011574,-0.22666263058520364,0.005827797,0.694720897059928
ridge_conditional_industry_ablation,train,旅游服务,26,0.001789213915023829,0.0035455327516283885,0.5384615384615384,0.36002010886666613,-0.3135005470760466,0.005845646,1.148387497962915
ridge_conditional_industry_ablation,train,新型电力,40,0.01681920797294396,0.01795194607088857,0.65,1.032017663056032,-0.3592493441382736,0.0057863654,2.8727057679994337
ridge_conditional_industry_ablation,train,化工机械,5,-0.05867009134319292,-0.06297229219143563,0.4,0.013688228747360975,-0.3070386854633256,0.005889658,0.04458144655845322
ridge_conditional_industry_ablation,train,石油开采,24,-0.02156959056314475,-0.0012557584792454168,0.5,0.2760739969728343,-0.7937441704883083,0.005808475,0.34781231439217336
ridge_conditional_industry_ablation,train,仓储物流,29,0.03280340802434582,0.022324865280985318,0.6551724137931034,1.21381374116792,-0.26251490846189107,0.0058081355,4.623789743141875
ridge_conditional_industry_ablation,train,家居用品,350,-0.003711197748588287,-0.011396828587554086,0.3942857142857143,6.532368293947721,-7.831287505953621,0.0060701678,0.8341372078322479
ridge_conditional_industry_ablation,train,医药商业,47,0.002025159130032312,0.0,0.48936170212765956,0.4268073530542522,-0.33162487394273354,0.005777024,1.2870185157701868
ridge_conditional_industry_ablation,train,酒店餐饮,3,-0.025271285537445214,-0.037878787878787734,0.3333333333333333,0.007692307692307665,-0.0835061643046433,0.0057876934,0.09211664499694831
ridge_conditional_industry_ablation,train,电器仪表,519,-0.004752722289695976,-0.0038550501156515704,0.44508670520231214,8.200720688740319,-10.667383557092531,0.006179977,0.7687658969839725
ridge_conditional_industry_ablation,train,化纤,27,0.001962791343995664,-0.002525252525252597,0.4444444444444444,0.28755536119871805,-0.23455999491083512,0.0058132852,1.2259352295263666
ridge_conditional_industry_ablation,train,路桥,1,0.05785123966942152,0.05785123966942152,1.0,0.05785123966942152,0.0,0.0054988004,
ridge_conditional_industry_ablation,train,园区开发,3,0.08106034179089683,0.05057096247960868,1.0,0.24318102537269048,0.0,0.0057337433,
ridge_conditional_industry_ablation,train,旅游景点,1,-0.03288490284005985,-0.03288490284005985,0.0,0.0,-0.03288490284005985,0.0054663513,0.0
ridge_conditional_industry_ablation,train,农用机械,26,-0.004614165558936862,-0.014401474823258487,0.38461538461538464,0.5843554779317328,-0.7043237824640912,0.005859316,0.8296688149409823
ridge_conditional_industry_ablation,train,玻璃,4,-0.03267299504221394,-0.026215555301819238,0.0,0.0,-0.13069198016885575,0.0056806006,0.0
ridge_conditional_industry_ablation,train,超市连锁,1,0.20499999999999985,0.20499999999999985,1.0,0.20499999999999985,0.0,0.0054958556,
ridge_conditional_industry_ablation,train,煤炭开采,4,0.035452480881310394,0.04222222222222216,0.75,0.15186017478152292,-0.01005025125628134,0.0058081215,15.110087390761631
ridge_conditional_industry_ablation,train,铅锌,1,-0.017799352750808906,-0.017799352750808906,0.0,0.0,-0.017799352750808906,0.005557754,0.0
ridge_conditional_industry_ablation,train,机床制造,8,-0.01975715758965471,-0.018900421030254078,0.0,0.0,-0.1580572607172377,0.0061340802,0.0
ridge_conditional_industry_ablation,train,工程机械,136,-0.007402098301828014,-0.013575772467596225,0.3235294117647059,1.7972771422505842,-2.803962511299194,0.0062863557,0.6409775933194735
ridge_conditional_industry_ablation,train,钢加工,4,-0.00978483079067824,-0.01155383623468731,0.25,0.005369127516778427,-0.044508450679491385,0.0058520767,0.12063164263887566
ridge_conditional_industry_ablation,train,日用化工,3,0.040897125377922894,0.043216080402010304,1.0,0.12269137613376868,0.0,0.005873213,
ridge_conditional_industry_ablation,train,影视音像,12,-0.009755479434407318,-0.0166982604817128,0.25,0.04940639636155386,-0.16647214957444167,0.006118839,0.296784756416332
ridge_conditional_industry_ablation,train,饲料,13,-0.0010055330007443775,0.0022522522522521182,0.6153846153846154,0.08803862558448494,-0.10111055459416185,0.0061760526,0.8707164740402711
ridge_conditional_industry_ablation,train,矿物制品,112,-0.012958306660540977,-0.015679883607780998,0.3125,1.1334136928281995,-2.5847440388087883,0.006259874,0.4385013277177524
ridge_conditional_industry_ablation,train,航空,83,0.005219157826599395,0.0027816411682892728,0.5060240963855421,3.2569789891585015,-2.8237888895507517,0.0063832975,1.153407395719539
ridge_conditional_industry_ablation,train,橡胶,13,-0.02278133185828276,-0.026136363636363846,0.23076923076923078,0.2601574698086673,-0.5563147839663432,0.0062500862,0.46764435766712736
ridge_conditional_industry_ablation,train,汽车服务,40,0.00422862250031863,-0.0027602732973891486,0.45,0.8265291977148357,-0.6573842977020905,0.0063387393,1.2572998786311098
ridge_conditional_industry_ablation,validation,建筑工程,405,0.013687652754154947,-0.005063291139240422,0.3851851851851852,11.542770446809513,-5.999271081376762,0.006142189,1.9240288178744183
ridge_conditional_industry_ablation,validation,电器仪表,798,0.009955665031253329,-0.005963198473990128,0.4473684210526316,25.42825829969879,-17.483637604758638,0.006165372,1.4544031896873573
ridge_conditional_industry_ablation,validation,IT设备,197,-0.001868347131118339,-0.0021141649048627142,0.45685279187817257,5.225309497799601,-5.593373882629914,0.0060773185,0.9341963558035468
ridge_conditional_industry_ablation,validation,供气供热,9,-0.005058467887517836,-0.010899182561307952,0.3333333333333333,0.04173267101302258,-0.0872588820006831,0.006210011,0.47826272874658055
ridge_conditional_industry_ablation,validation,软件服务,509,-0.0032318872543317073,-0.0028851702250431988,0.44793713163064836,13.694239226011394,-15.339269838466233,0.0060850456,0.8927569154348142
ridge_conditional_industry_ablation,validation,机械基件,526,0.012991503248233852,-0.0011173999955079172,0.4790874524714829,14.393357212556646,-7.559826503985639,0.0061495523,1.9039269227896012
ridge_conditional_industry_ablation,validation,中成药,56,0.007528321174363439,-0.002886008895404135,0.4642857142857143,1.3131304062369857,-0.8915444204726332,0.0062107523,1.472871543002712
ridge_conditional_industry_ablation,validation,专用机械,866,0.004865820798157432,-0.004174010562609298,0.4515011547344111,24.221071865883754,-20.00727105467942,0.005998626,1.2106134714568573
ridge_conditional_industry_ablation,validation,塑料,157,0.011511304537113368,-0.0020283975659228792,0.4713375796178344,4.393692118111408,-2.586417305784609,0.0062146923,1.6987560778706392
ridge_conditional_industry_ablation,validation,工程机械,52,0.029177851740235152,0.007028866234248032,0.5576923076923077,1.9906676362331437,-0.4734193457409158,0.006217216,4.204871757231821
ridge_conditional_industry_ablation,validation,汽车配件,743,0.008358269480348674,-0.0014471780028944004,0.47240915208613726,19.108244199857957,-12.898049975958894,0.006081637,1.4814831881931338
ridge_conditional_industry_ablation,validation,电气设备,663,0.009039817059272964,-0.005050505050505083,0.43288084464555054,16.696948201595866,-10.703549491297892,0.006029798,1.5599449710743782
ridge_conditional_industry_ablation,validation,饲料,131,0.017113847516055408,-0.004872107186358221,0.37404580152671757,3.7652743044398416,-1.523360279836583,0.0062523847,2.4716899569179773
ridge_conditional_industry_ablation,validation,其他建材,37,0.02126316143228262,0.0071428571428571175,0.6486486486486487,1.0017089079868027,-0.2149719349923458,0.0063360976,4.659719456041874
ridge_conditional_industry_ablation,validation,环境保护,738,-0.0008321840031162768,-0.006077182292387906,0.4281842818428184,15.988190476373214,-16.602342270673027,0.005979356,0.9630081235353958
ridge_conditional_industry_ablation,validation,元器件,407,-0.0016619676932339773,-0.00308959835221434,0.44471744471744473,9.352358833601704,-10.028779684747931,0.0061603477,0.9325520280224174
ridge_conditional_industry_ablation,validation,家居用品,166,0.0003602647650557072,-0.005530487561394348,0.37349397590361444,3.2789349979013247,-3.2191310469020777,0.006309907,1.0185776689820687
ridge_conditional_industry_ablation,validation,机床制造,37,-0.0011455243267311135,-0.013043478260869601,0.3783783783783784,0.723552313598381,-0.7659367136874322,0.0063114534,0.9446633131280509
ridge_conditional_industry_ablation,validation,医疗保健,541,0.0003084740639038858,-0.008919722497522264,0.4343807763401109,17.26507163721809,-17.098187168646085,0.0059755016,1.009760360377738
ridge_conditional_industry_ablation,validation,影视音像,4,-0.010461416225743675,-0.019967768996423718,0.25,0.026936026936026813,-0.06878169183900151,0.0062469877,0.391616231236016
ridge_conditional_industry_ablation,validation,矿物制品,118,0.03173385906043561,0.010608506118169658,0.5508474576271186,5.726492484449956,-1.9818971153185543,0.0062246565,2.8893994749720022
ridge_conditional_industry_ablation,validation,汽车服务,44,-0.004658053320547654,-0.0017921146953405187,0.45454545454545453,0.4848098626963231,-0.6897642088004199,0.00629839,0.702863176301165
ridge_conditional_industry_ablation,validation,化工原料,888,0.00688253991379197,-0.005274081902980454,0.43355855855855857,23.399029937253303,-17.28733449380604,0.006073651,1.353536020584148
ridge_conditional_industry_ablation,validation,铝,3,0.09034679841131443,0.10752688172043001,0.6666666666666666,0.2710403952339433,0.0,0.0058388826,
ridge_conditional_industry_ablation,validation,化学制药,118,0.007982600916148894,0.0048748925212040994,0.576271186440678,2.467915043885049,-1.525968135779479,0.0060004937,1.6172782288303909
ridge_conditional_industry_ablation,validation,农业综合,66,0.01450790030825376,0.003828161320316159,0.5151515151515151,1.6783204755734913,-0.7207990552287431,0.0062190755,2.328416586285455
ridge_conditional_industry_ablation,validation,通信设备,117,-0.011027154977090645,-0.018771331058020424,0.3162393162393162,1.9295198115533634,-3.219696943872969,0.005792324,0.5992861580420505
ridge_conditional_industry_ablation,validation,生物制药,111,0.009000420820968587,-0.006506180871828193,0.44144144144144143,3.2948634864312845,-2.2958167753037717,0.0060559995,1.4351596006590392
ridge_conditional_industry_ablation,validation,家用电器,318,0.00631281987274679,-0.005635327228277365,0.39937106918238996,5.815443656850772,-3.807966937317293,0.0061143995,1.5271780854661894
ridge_conditional_industry_ablation,validation,纺织,24,0.018473690637860696,-0.009202023412256899,0.4166666666666667,0.9056285158982482,-0.4622599405895915,0.006100127,1.9591325926775318
ridge_conditional_industry_ablation,validation,食品,297,0.011778906634501917,0.0035335689045936647,0.531986531986532,7.6700585209602306,-4.171723250513162,0.0062407763,1.8385827775168784
ridge_conditional_industry_ablation,validation,小金属,232,0.0028100204479497757,-0.0028115599597512975,0.45689655172413796,6.467876707351776,-5.815951963427427,0.00619709,1.1120925255270093
ridge_conditional_industry_ablation,validation,UNKNOWN,24,0.011218785132847927,-0.00041876046901168085,0.4583333333333333,0.6461552956719434,-0.37690445248359317,0.006145142,1.7143742702272027
ridge_conditional_industry_ablation,validation,铅锌,5,0.015900365851996102,0.009887005649717562,0.8,0.09682856193324785,-0.017326732673267342,0.005982708,5.588391288718871
ridge_conditional_industry_ablation,validation,航空,51,0.012713012607681477,0.007181942544459696,0.5490196078431373,1.6813455846937782,-1.032981941702023,0.0059622587,1.6276621273005605
ridge_conditional_industry_ablation,validation,综合类,6,0.05778765536397301,0.0275755652803803,0.6666666666666666,0.3816858751534895,-0.034959942969651436,0.0061433814,10.917806001137624
ridge_conditional_industry_ablation,validation,广告包装,81,0.002225532897474046,-0.0025630903209459266,0.4074074074074074,1.1180777860960611,-0.9378096214006634,0.0061653177,1.1922225583761432
ridge_conditional_industry_ablation,validation,农药化肥,53,0.009151146871417826,0.0,0.4528301886792453,1.182488729243692,-0.6974779450585473,0.0059349565,1.6953779508317388
ridge_conditional_industry_ablation,validation,水运,3,0.10792137965826439,0.020771513353115667,0.6666666666666666,0.3295950427648806,-0.005830903790087438,0.006100627,56.52554983417727
ridge_conditional_industry_ablation,validation,钢加工,5,-0.007948756036155835,-0.006211180124223614,0.2,0.018575851393188847,-0.05831963157396802,0.006218026,0.3185179825703923
ridge_conditional_industry_ablation,validation,仓储物流,7,0.07499372137162277,0.02647657841140516,0.8571428571428571,0.5270307383980399,-0.0020746887966804906,0.006153812,254.02881590785614
ridge_conditional_industry_ablation,validation,农用机械,1,0.11504424778761058,0.11504424778761058,1.0,0.11504424778761058,0.0,0.0059472546,
ridge_conditional_industry_ablation,validation,文教休闲,3,-0.016751448237851647,-0.014723203769140158,0.0,0.0,-0.050254344713554944,0.0055592954,0.0
ridge_conditional_industry_ablation,validation,半导体,23,-0.008772880503611696,-0.04395304395304389,0.21739130434782608,1.4465163508440608,-1.6482926024271296,0.005771859,0.8775846889769747
ridge_conditional_industry_ablation,validation,互联网,4,0.024956217367451627,0.021680365296803616,0.5,0.14572436695724367,-0.04589949748743716,0.005417535,3.174857567822587
ridge_conditional_industry_ablation,validation,运输设备,16,-0.0061725597684158875,-7.0586402624917e-05,0.5,0.42791473063107843,-0.5266756869257326,0.0058619194,0.8124824085365827
ridge_conditional_industry_ablation,validation,船舶,3,0.0142931780862815,-0.017857142857142905,0.3333333333333333,0.09482758620689657,-0.051948051948052076,0.0059440774,1.8254310344827545
ridge_conditional_industry_ablation,validation,服饰,2,-0.030877910852895485,-0.030877910852895485,0.0,0.0,-0.06175582170579097,0.00562991,0.0
ridge_conditional_industry_ablation,validation,染料涂料,2,0.05723937416331992,0.05723937416331992,1.0,0.11447874832663985,0.0,0.005803601,
ridge_conditional_industry_ablation,validation,橡胶,1,-0.05250596658711215,-0.05250596658711215,0.0,0.0,-0.05250596658711215,0.0058512026,0.0
ridge_conditional_industry_ablation,validation,摩托车,7,0.035155438446932065,0.0,0.42857142857142855,0.3452470053275629,-0.09915893619903848,0.0060978336,3.4817538243306676
ridge_conditional_industry_ablation,validation,化纤,1,-0.007638888888888973,-0.007638888888888973,0.0,0.0,-0.007638888888888973,0.00583156,0.0
ridge_conditional_industry_ablation,validation,日用化工,4,-0.016873593763908318,-0.0382582847076956,0.25,0.0744920993227991,-0.14198647437843237,0.0058241,0.5246422213728436
ridge_conditional_industry_ablation,research_holdout,化工原料,583,0.013679402910847563,0.011058451816745807,0.6174957118353345,13.782588673801412,-5.807496776777283,0.005968697,2.3732408649651795
ridge_conditional_industry_ablation,research_holdout,生物制药,136,0.01528315859788469,0.008209401294236307,0.5955882352941176,3.7266086049673373,-1.6480990356550191,0.005912428,2.261155746314867
ridge_conditional_industry_ablation,research_holdout,元器件,515,0.008035419820426038,-0.0010152284263960087,0.487378640776699,14.160223566325703,-10.021982358806293,0.006031554,1.412916433033146
ridge_conditional_industry_ablation,research_holdout,医疗保健,194,0.016662377164276907,0.013193098007465487,0.6288659793814433,5.462564517678965,-2.230063347809245,0.005825614,2.4495109177258323
ridge_conditional_industry_ablation,research_holdout,专用机械,894,0.008992240690327436,0.005649737551425726,0.5559284116331096,22.47266651694291,-14.433603339790182,0.0060051894,1.5569685537214983
ridge_conditional_industry_ablation,research_holdout,通信设备,101,0.00710387748875602,0.005252100840336338,0.5445544554455446,2.569381146975349,-1.8518895206109907,0.0058600684,1.387437597318245
ridge_conditional_industry_ablation,research_holdout,汽车配件,686,0.0071086846277295555,-0.001911718860877487,0.47667638483965014,16.74510401543153,-11.868546360809056,0.0060705296,1.4108807857654144
ridge_conditional_industry_ablation,research_holdout,IT设备,165,-0.005360045623988389,0.002970297029702973,0.5272727272727272,2.2728905755952695,-3.157298103553354,0.00601476,0.719884692876249
ridge_conditional_industry_ablation,research_holdout,软件服务,535,0.0098706281797755,0.006172839506172645,0.5644859813084112,13.927891768342182,-8.647105692162292,0.005867476,1.610699841562753
ridge_conditional_industry_ablation,research_holdout,环境保护,351,0.020699586745212228,0.010196078431372602,0.5954415954415955,11.467290001194312,-4.20173505362482,0.005910682,2.7291796971590405
ridge_conditional_industry_ablation,research_holdout,半导体,76,-0.005050346876384743,-0.0028000309387021804,0.4473684210526316,1.323920902390923,-1.7077472649961636,0.0057865074,0.7752440478327437
ridge_conditional_industry_ablation,research_holdout,电气设备,438,0.010440191540320509,0.007946102473129546,0.5730593607305936,11.232985161298442,-6.660181266638061,0.0059223142,1.6865885043649347
ridge_conditional_industry_ablation,research_holdout,电器仪表,195,0.018628413920548263,0.015960712093308738,0.6307692307692307,5.718015850412145,-2.085475135905234,0.0058443253,2.7418288292994437
ridge_conditional_industry_ablation,research_holdout,塑料,132,0.01679262404622881,0.014773610442686547,0.6363636363636364,4.010410909072625,-1.793784534970422,0.006032055,2.2357261036029357
ridge_conditional_industry_ablation,research_holdout,矿物制品,15,0.03147118484370314,0.01821493624772308,0.6666666666666666,0.7023640707878702,-0.2302962981323231,0.005969001,3.0498278803609233
ridge_conditional_industry_ablation,research_holdout,化学制药,99,0.009767684480605644,0.013280212483399723,0.6464646464646465,2.090415016718005,-1.123414253138046,0.0058377306,1.8607695343715147
ridge_conditional_industry_ablation,research_holdout,建筑工程,249,0.006842420246225151,0.0019723865877712132,0.5180722891566265,6.432547957215124,-4.728785315905061,0.006017697,1.3602960438021012
ridge_conditional_industry_ablation,research_holdout,中成药,74,0.005419357416940276,0.007302358788477958,0.5540540540540541,1.3277244983722718,-0.9266920495186913,0.0060035717,1.4327569758064398
ridge_conditional_industry_ablation,research_holdout,运输设备,5,0.025085879651235564,0.03300330033003296,0.6,0.2416429632145869,-0.11621356495840907,0.0058789006,2.0793008398035715
ridge_conditional_industry_ablation,research_holdout,小金属,70,0.010874643529931406,0.00030317262954770996,0.5,2.2709546775967437,-1.5097296305015457,0.0060387305,1.504212828387234
ridge_conditional_industry_ablation,research_holdout,机械基件,295,0.014649390162947426,0.0017899761336512832,0.5322033898305085,8.856056947608305,-4.5344868495388155,0.0059942845,1.9530450173229676
ridge_conditional_industry_ablation,research_holdout,食品,95,0.00015541314983425627,0.0009633911368014392,0.5263157894736842,1.4089914277477615,-1.394227178513507,0.005999334,1.010589557757722
ridge_conditional_industry_ablation,research_holdout,家用电器,406,0.005407849944847632,-0.0020542377839125048,0.47044334975369456,8.188556139468663,-5.992969061860526,0.006092393,1.3663604892574754
ridge_conditional_industry_ablation,research_holdout,UNKNOWN,29,0.0675573441823921,0.0588235294117645,0.6551724137931034,2.26736495690938,-0.3082019756200085,0.005923947,7.356750236101284
