model_id,split,group_type,group_value,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
ridge_primary_alpha1,research_holdout,stock_concentration_regime,stock_concentration_low,122,2440,20.0,3.1098181074149682,0.012419441108392472,0.012799334356738145,0.6885245901639344,0.575,2.4236285331310268,1.8524083578556685,-0.4451445711581137,0.01241944110839247,0.19423233994841574,-0.10184733767423522
ridge_primary_alpha1,research_holdout,stock_concentration_regime,stock_concentration_high,3,60,20.0,0.0009601414872077996,0.00036190427209866735,-0.0021112437973025366,0.3333333333333333,0.4666666666666667,1.0940720702123858,1.0255779018419509,-0.009430043790445874,0.0003619042720986676,0.012627000404044386,-0.009430043790445847
logistic_primary_sgd_l2,train,stock_concentration_regime,insufficient_history,252,5040,20.0,0.014734755595757099,0.0009682046290744264,0.003647442687629329,0.5476190476190477,0.503968253968254,1.0627060333752534,1.0482242936275146,-0.7615289781132359,0.0009682046290744253,0.09624702225007849,-0.1681699068463701
logistic_primary_sgd_l2,train,stock_concentration_regime,stock_concentration_normal,504,10080,20.0,11.949133165813446,0.005581894126567786,0.006330456956294852,0.5833333333333334,0.5283730158730159,1.5946295361529377,1.3998301048853412,-0.43122353871799746,0.005581894126567786,0.08716983390568164,-0.15435664612507585
logistic_primary_sgd_l2,train,stock_concentration_regime,stock_concentration_low,350,7000,20.0,-0.17201152923142193,0.00012096839658264294,0.0003243206874292498,0.5057142857142857,0.45157142857142857,1.0091746559033787,1.006584343134863,-0.8720652496491799,0.00012096839658264307,0.12159773445270139,-0.1344949486941907
logistic_primary_sgd_l2,train,stock_concentration_regime,stock_concentration_high,109,2180,20.0,0.6042435574595044,0.005103617439474008,0.008716676525073935,0.5963302752293578,0.5389908256880734,1.4100727306847862,1.2962273846429975,-0.5314571416004474,0.005103617439474006,0.10808080152704018,-0.10596729143378365
logistic_primary_sgd_l2,validation,stock_concentration_regime,stock_concentration_low,241,4820,20.0,-0.586831684846148,-0.0012812155729471455,-0.008507886874123688,0.34439834024896265,0.39398340248962654,0.9382415388276066,0.9484097314042894,-0.9041177467345527,-0.0012812155729471479,0.5197031095371056,-0.25017802162963865
logistic_primary_sgd_l2,validation,stock_concentration_regime,stock_concentration_normal,243,4860,20.0,22.985729702216904,0.014710863816051245,0.0038133007785070227,0.551440329218107,0.518312757201646,2.787316794680351,2.0951825929604553,-0.41462049565900416,0.014710863816051243,0.577472155143967,-0.0658102641634493
logistic_primary_sgd_l2,research_holdout,stock_concentration_regime,stock_concentration_normal,203,4060,20.0,2.22615254512726,0.006356281278856282,0.007734304437180007,0.6108374384236454,0.5406403940886699,1.6314794103508692,1.429046285141551,-0.5630342281791686,0.006356281278856281,0.11701980368732474,-0.13301114863838565
logistic_primary_sgd_l2,research_holdout,stock_concentration_regime,stock_concentration_low,122,2440,20.0,3.079294541843267,0.012177143231349958,0.012884323055353981,0.7377049180327869,0.589344262295082,2.600759210911603,2.019445180828361,-0.4602045980221605,0.012177143231349958,0.12970377771869637,-0.11057945475075064
logistic_primary_sgd_l2,research_holdout,stock_concentration_regime,stock_concentration_high,3,60,20.0,0.01925377540486828,0.006447817522269848,0.002357834773839479,0.6666666666666666,0.6,4.391214481658284,1.519673604601616,-0.005703989727405934,0.006447817522269848,0.02268960752037613,-0.005703989727406067
ridge_conditional_industry_ablation,train,stock_concentration_regime,insufficient_history,252,5040,20.0,0.19410855151673867,0.0017836500926927345,0.005696662556642557,0.5396825396825397,0.5126984126984127,1.1061440205798179,1.0831192404608836,-0.760948138927634,0.0017836500926927351,0.1407994502223513,-0.16897086630203306
ridge_conditional_industry_ablation,train,stock_concentration_regime,stock_concentration_normal,504,10080,20.0,23.390288250769004,0.006956084982680146,0.008086144194905262,0.6091269841269841,0.5350198412698413,1.705792613337799,1.4692613120864195,-0.477542811263152,0.006956084982680146,0.10527025535370145,-0.1731752020702344
ridge_conditional_industry_ablation,train,stock_concentration_regime,stock_concentration_low,350,7000,20.0,-0.5804063901289982,-0.0017961356662184597,-0.003648559557241213,0.44857142857142857,0.44057142857142856,0.8761179565570795,0.9067647822503719,-0.8923679825488096,-0.0017961356662184605,0.13558452534146137,-0.13385025510463458
ridge_conditional_industry_ablation,train,stock_concentration_regime,stock_concentration_high,109,2180,20.0,1.4035185437433197,0.008920219754075817,0.012552343269261867,0.6238532110091743,0.5568807339449541,1.7576610136612443,1.5328288330789792,-0.5182679859923731,0.008920219754075823,0.1346431471098487,-0.10092540016702829
ridge_conditional_industry_ablation,validation,stock_concentration_regime,stock_concentration_low,241,4820,20.0,-0.743060338046437,-0.002997294339907908,-0.00908998395183631,0.3817427385892116,0.38423236514522824,0.8679789315702705,0.8869620415653199,-0.9326076172205773,-0.0029972943399079097,0.4095817789885642,-0.2707192240310104
ridge_conditional_industry_ablation,validation,stock_concentration_regime,stock_concentration_normal,243,4860,20.0,26.82588137756969,0.01559301941707114,0.0018771020268558368,0.5349794238683128,0.5084362139917695,2.6342328573217375,2.0956375683330735,-0.4670009384040543,0.015593019417071141,0.5854475528648078,-0.0897055361518551
ridge_conditional_industry_ablation,research_holdout,stock_concentration_regime,stock_concentration_normal,203,4060,20.0,3.3023429990298325,0.008097690853212373,0.0070432070756581925,0.5763546798029556,0.5295566502463054,1.6781373348732433,1.4897371326313866,-0.6344114627668025,0.008097690853212372,0.1827769796103127,-0.12368811591209208
ridge_conditional_industry_ablation,research_holdout,stock_concentration_regime,stock_concentration_low,122,2440,20.0,3.458874824507669,0.013201223081073042,0.011104538624175545,0.7295081967213115,0.578688524590164,2.470110143221083,1.9448950955226587,-0.5125325647716295,0.013201223081073042,0.15350907118001583,-0.12417476087311423
ridge_conditional_industry_ablation,research_holdout,stock_concentration_regime,stock_concentration_high,3,60,20.0,-0.004523545799001605,-0.001499204312693538,0.0010199355479601658,0.6666666666666666,0.48333333333333334,0.44062252907966426,0.8965940786973671,-0.008040389847450924,-0.001499204312693538,0.002522841361410094,-0.008040389847450874
