scenario_id,rule_id,split,trade_date,gross_pnl_yuan,net_pnl_yuan,entry_cost_yuan,exit_cost_yuan,total_cost_yuan,close_market_value_yuan,traded_notional_yuan,entry_notional_yuan,exit_notional_yuan,active_positions,entry_count,exit_count,avg_fill_ratio,prev_equity_yuan,equity_yuan,daily_return,gross_exposure_ratio,daily_turnover_ratio
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231102,-28469.507418005596,-29829.871203348925,680.42906,679.9347253433302,1360.3637853433302,1889067.2784405092,680181.8926716652,340214.52999999997,339967.36267166515,100,20,20,0.38422785,4544234.033054346,4514404.161850997,-0.006564334272039941,0.4157064237228112,0.14968020742859717
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231103,24865.777638669693,23429.534434542427,631.21212,805.0310841272665,1436.2432041272664,1889571.7534075137,718121.6020636333,315606.06,402515.5420636332,100,20,20,0.379524712,4514404.161850997,4537833.696285539,0.0051899505659094205,0.4185650388539317,0.15907339624841849
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231106,36621.266546882085,35009.736866067,748.5086600000001,863.0210208150822,1611.5296808150824,1897931.8078907626,805764.8404075411,374254.33,431510.5104075411,100,20,20,0.373981888,4537833.696285539,4572843.4331516065,0.007715077107106052,0.4182462238411958,0.17756596965356022
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231107,24760.629582392685,23144.705730709225,773.37458,842.5492716834617,1615.9238516834616,1877869.2170656142,807961.9258417309,386687.29000000004,421274.63584173087,100,20,20,0.365134992,4572843.4331516065,4595988.138882316,0.0050613378894448354,0.4106567925443679,0.17668698647853837
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231108,51824.62460926582,50451.3946406512,654.72378,718.5061886146219,1373.229968614622,1835781.095833149,686614.984307311,327361.89,359253.09430731094,100,20,20,0.34882482000000004,4595988.138882316,4646439.533522967,0.010977268242672254,0.3994312083406697,0.14939442042909337
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231109,35327.11195479071,32998.816665879895,1627.68556,700.6097289108108,2328.2952889108105,2325697.8934806287,1164147.6444554054,813842.78,350304.8644554054,100,20,20,0.44355047,4646439.533522967,4679438.350188847,0.007101957623208309,0.5005333388503748,0.2505461732701683
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231110,-16386.428387915057,-18633.14706678656,1457.479,789.2396788715043,2246.7186788715044,2687746.1006373083,1123359.3394357522,728739.5,394619.83943575213,100,20,20,0.526177158,4679438.350188847,4660805.20312206,-0.003981919553664937,0.57437365331009,0.24006285698590668
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231113,7732.274180170673,5420.375213498242,1490.31394,821.5850266724316,2311.8989666724315,3046015.505381727,1155949.4833362158,745156.97,410792.5133362158,100,20,20,0.600357686,4660805.20312206,4666225.578335558,0.0011629696967097834,0.6535384708507751,0.24801497444302076
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231114,13815.586049850292,11979.948437006131,1145.5433600000001,690.0942528441615,1835.6376128441616,3221810.2580953613,917818.8064220807,572771.68,345047.1264220807,100,20,20,0.637574564,4666225.578335558,4678205.526772564,0.0025673744734131297,0.69045317334285,0.19669404982976982
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231115,45364.880558372926,42526.204484870934,1177.77308,1660.9029935019983,2838.676073501998,3511014.5522316536,1419338.036750999,588886.54,830451.4967509991,100,20,20,0.689879494,4678205.526772564,4720731.731257435,0.009090281357135934,0.7505045539659859,0.30339368987283094
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231116,-34831.81216665402,-37548.152154484254,1249.49714,1466.8428478302421,2716.339987830242,3270479.8133140006,1358169.993915121,624748.57,733421.423915121,100,20,20,0.652060652,4720731.731257435,4683183.579102951,-0.007953883908688614,0.6927908636830886,0.2877032780579872
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231117,19980.074400928326,17219.07538469328,1250.80994,1510.1890762350458,2760.999016235046,3182443.433799808,1380499.508117523,625404.97,755094.538117523,100,20,20,0.631393746,4683183.579102951,4700402.654487644,0.0036767884696058697,0.6795470175459991,0.2947780040649086
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231120,18579.08996048054,16297.880159812725,1115.41828,1165.7915206678183,2281.2098006678184,3003637.1256427653,1140604.900333909,557709.14,582895.7603339092,100,20,20,0.59390418,4700402.654487644,4716700.534647457,0.0034673370257444964,0.639016983529078,0.2426611046279051
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231121,40548.58304016238,37412.6203793058,1914.08032,1221.8823408565795,3135.9626608565795,3418330.1083490187,1567981.3304282897,957040.16,610941.1704282898,100,20,20,0.670757876,4716700.534647457,4754113.155026763,0.007931947365427166,0.7247290946794265,0.33243181730753785
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231122,17351.65323712937,14054.226723543981,2000.0,1297.4265135853882,3297.4265135853884,3824740.5911578583,1648713.256792694,1000000.0,648713.2567926942,100,20,20,0.752980568,4754113.155026763,4768167.381750307,0.0029562246974882667,0.8045118966328699,0.346797226534128
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231123,31574.600070816232,28285.050002174947,1999.22174,1290.3283286412834,3289.5500686412834,4207212.8044359805,1644775.0343206418,999610.87,645164.1643206418,100,20,20,0.827953028,4768167.381750307,4796452.431752482,0.00593205895213184,0.8823542605779057,0.3449490973441614
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231124,-22913.077699797577,-26085.806015797833,2000.0,1172.7283160002555,3172.7283160002553,4539135.562415541,1586364.1580001276,1000000.0,586364.1580001276,100,20,20,0.9028720339999999,4796452.431752482,4770366.625736685,-0.005438562434834124,0.9463526693950918,0.33073697291323223
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231127,-2620.1512254091163,-6577.051709590997,2000.0,1956.9004841818805,3956.9004841818805,4950151.253190004,1978450.2420909402,1000000.0,978450.2420909402,100,20,20,0.991330206,4770366.625736685,4763789.574027093,-0.0013787308661156223,1.0376878008669943,0.41473756574955273
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231128,32480.89151476016,28493.21999461358,2000.0,1987.6715201465777,3987.6715201465777,5004181.902613824,1993835.7600732888,1000000.0,993835.7600732889,100,20,20,0.999922174,4763789.574027093,4792282.794021707,0.005981208773360385,1.0504624154470186,0.4185398471301053
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231129,-31627.877080409256,-35623.34831121573,2000.0,1995.4712308064709,3995.471230806471,4978718.265460126,1997735.6154032354,1000000.0,997735.6154032354,100,20,20,0.999922174,4792282.794021707,4756659.445710491,-0.007433482088255572,1.0389032699971283,0.41686513531617486
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231130,-31490.09160993954,-35457.06807519943,2000.0,1966.9764652598856,3966.9764652598856,4949492.558446951,1983488.2326299427,1000000.0,983488.2326299427,100,20,20,1.0,4756659.445710491,4721202.377635292,-0.007454195214074925,1.040539608718542,0.4169918522165031
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231201,1478.0167521800606,-2502.340913915253,2000.0,1980.3576660953133,3980.357666095313,4967482.342569188,1990178.8330476568,1000000.0,990178.8330476567,100,20,20,1.0,4721202.377635292,4718700.036721377,-0.0005300219549513572,1.0521646701909124,0.42154067414591057
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231204,-2170.1037979529674,-6158.447337848587,2000.0,1988.343539895619,3988.343539895619,4975133.405723578,1994171.7699478094,1000000.0,994171.7699478095,100,20,20,1.0,4718700.036721377,4712541.589383529,-0.0013051152414696758,1.0543440708259928,0.4226104127045528
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231205,-79383.60829228522,-83321.33604023427,2000.0,1937.727747949045,3937.727747949045,4901578.027483484,1968863.8739745226,1000000.0,968863.8739745225,100,20,20,1.0,4712541.589383529,4629220.253343294,-0.01768076407600128,1.0401134790037332,0.41779236037088846
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231206,24722.056958082427,20752.933330161082,2000.0,1969.123627921344,3969.123627921344,4957436.210467044,1984561.8139606721,1000000.0,984561.813960672,100,20,20,1.0,4629220.253343294,4649973.186673456,0.004483030012489251,1.0709009161719423,0.428703260020387
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231207,-23616.23488078451,-27582.147154852744,2000.0,1965.9122740682374,3965.9122740682374,4949258.161625587,1982956.1370341186,1000000.0,982956.1370341186,100,20,20,1.0,4649973.186673456,4622391.039518603,-0.005931678753310131,1.064362731340014,0.42644463901795215
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231208,-41330.37972962774,-45273.90547631641,2000.0,1943.5257466886649,3943.525746688665,4924971.644861841,1971762.8733443324,1000000.0,971762.8733443324,100,20,20,1.0,4622391.039518603,4577117.134042286,-0.009794477595956797,1.0654597594094397,0.4265677344229364
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231211,35232.776842858024,31249.932193344244,2000.0,1982.844649513781,3982.844649513781,4988441.548360366,1991422.3247568905,1000000.0,991422.3247568905,100,20,20,1.0,4577117.134042286,4608367.066235631,0.0068274268012332535,1.0898653895612276,0.43508222893089116
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231212,7033.900435254055,3020.394265656832,2000.0,2013.5061695972229,4013.5061695972227,5004053.12403873,2006753.0847986115,1000000.0,1006753.0847986115,100,20,20,1.0,4608367.066235631,4611387.460501288,0.000655415296187345,1.0858625305050444,0.43545860300530237
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231213,-62260.54363151709,-66210.63377248397,2000.0,1950.09014096688,3950.09014096688,4935039.495608602,1975045.07048344,1000000.0,975045.07048344,100,20,20,1.0,4611387.460501288,4545176.826728804,-0.014358072128965376,1.070185391680822,0.4282973589620551
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231214,7141.1158071281,3155.9341697499376,2000.0,1985.1816373781623,3985.181637378162,4967135.54093229,1992590.8186890811,1000000.0,992590.8186890811,100,20,20,1.0,4545176.826728804,4548332.760898554,0.0006943479406985549,1.092836589265807,0.4383967653296259
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231215,4494.595383126709,487.08609908370863,2000.0,2007.5092840429995,4007.5092840429998,4979039.317626336,2003754.6420214998,1000000.0,1003754.6420214998,100,20,20,1.0,4548332.760898554,4548819.846997637,0.00010709113090210257,1.0946954806012683,0.4405470635850409
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231218,-82717.71756090478,-86678.09724647948,1987.86396,1972.515725574688,3960.3796855746878,4886498.938043931,1980189.842787344,993931.98,986257.862787344,100,20,20,0.998786396,4548819.846997637,4462141.749751158,-0.019055073659091978,1.0742344393500596,0.4353194695310545
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231219,31725.11718218229,27776.9623124191,2000.0,1948.1548697631902,3948.15486976319,4931966.192438769,1974077.4348815952,1000000.0,974077.4348815951,100,20,20,0.998786396,4462141.749751158,4489918.712063577,0.006225029116111819,1.105291241075838,0.44240580994355105
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231220,-39359.1803182278,-43330.288480706986,2000.0,1971.108162479181,3971.108162479181,4918529.577238946,1985554.0812395904,1000000.0,985554.0812395904,100,20,20,0.998786396,4489918.712063577,4446588.42358287,-0.00965057304139751,1.0954607182583889,0.4422249507334678
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231221,54046.136618685494,50081.70516692926,2000.0,1964.431451756236,3964.431451756236,4987021.632618041,1982215.7258781178,1000000.0,982215.725878118,100,20,20,0.998786396,4446588.42358287,4496670.128749799,0.011262950468119912,1.12153884226589,0.4457834944572931
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231222,-26089.72651053503,-30045.112874956365,2000.0,1955.3863644213338,3955.386364421334,4978716.180229388,1977693.1822106668,1000000.0,977693.1822106668,100,20,20,0.998786396,4496670.128749799,4466625.015874842,-0.006681635969438958,1.107200670202066,0.43981282272989886
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231225,-18109.807043434732,-22097.35722582159,2000.0,1987.5501823868572,3987.550182386857,4982913.190975287,1993775.0911934285,1000000.0,993775.0911934285,100,20,20,1.0,4466625.015874842,4444527.658649021,-0.004947215659986079,1.1155879827085335,0.44637172005873516
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231226,-57066.89937929416,-61027.869364017664,2000.0,1960.9699847235017,3960.9699847235015,4932071.200402563,1980484.992361751,1000000.0,980484.9923617508,100,20,20,1.0,4444527.658649021,4383499.789285003,-0.013731013518446182,1.109695243049008,0.4456007802106351
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231227,11632.619690891575,7642.8875872346025,2000.0,1989.7321036569724,3989.7321036569724,4963218.827731704,1994866.0518284861,1000000.0,994866.0518284861,100,20,20,1.0,4383499.789285003,4391142.676872238,0.0017435583334386884,1.1322502717722862,0.4550852395852107
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231228,140305.1469023469,136285.626198382,2000.0,2019.5207039648874,4019.5207039648876,5108657.922805565,2009760.3519824438,1000000.0,1009760.3519824437,100,20,20,1.0,4391142.676872238,4527428.30307062,0.031036483263499136,1.1634005767365332,0.45768504917129543
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20231229,32901.19640010488,28861.19416275831,2000.0,2040.0022373465695,4040.0022373465695,5131798.767223226,2020001.1186732848,1000000.0,1020001.1186732848,100,20,20,1.0,4527428.30307062,4556289.497233378,0.006374743503543479,1.1334908967509671,0.4461696538194249
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240102,-1955.48669507353,-6007.553331037461,2000.0,2052.066635963931,4052.066635963931,5109842.161854868,2026033.3179819654,1000000.0,1026033.3179819654,100,20,20,1.0,4556289.497233378,4550281.943902341,-0.0013185187935677277,1.1214919870560491,0.44466738103717773
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240103,-31653.824908130617,-35704.62227423322,2000.0,2050.797366102601,4050.797366102601,5052155.018964772,2025398.6830513005,1000000.0,1025398.6830513005,100,20,20,1.0,4550281.943902341,4514577.321628108,-0.007846683505420938,1.1102949402366094,0.4451149858450991
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240104,-34097.725368533,-38144.462949767585,2000.0,2046.7375812345836,4046.7375812345836,4992658.610544939,2023368.7906172918,1000000.0,1023368.7906172918,100,20,20,1.0,4514577.321628108,4476432.85867834,-0.00844917701753116,1.105897242389996,0.4481856542635529
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240105,-68317.04766610388,-72275.93066259808,2000.0,1958.8829964941888,3958.882996494189,4900972.772261543,1979441.4982470945,1000000.0,979441.4982470943,100,20,20,1.0,4476432.85867834,4404156.9280157415,-0.01614587617961893,1.0948388877898971,0.44219170950137326
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240108,-105644.1884411363,-109557.68688843005,2000.0,1913.4984472937415,3913.4984472937413,4815887.085573312,1956749.2236468708,1000000.0,956749.2236468708,100,20,20,1.0,4404156.9280157415,4294599.241127311,-0.024875972559358916,1.0934867136405768,0.4442959811898594
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240109,8980.402210962497,5061.487785041375,2000.0,1918.9144259211212,3918.914425921121,4868118.264137404,1959457.2129605606,1000000.0,959457.2129605606,100,20,20,1.0,4294599.241127311,4299660.728912353,0.0011785704557878045,1.1335442472763877,0.456260783124018
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240110,-23586.328499806776,-27498.776806313603,1997.20978,1915.2385265068267,3912.4483065068266,4883679.612677037,1956224.1532534133,998604.89,957619.2632534133,100,20,20,0.999720978,4299660.728912353,4272161.952106039,-0.006395568985571968,1.1358290620089038,0.45497174697973486
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240111,82084.25264082708,78138.71037431585,2000.0,1945.542266511217,3945.542266511217,5008144.60206445,1972771.1332556084,1000000.0,972771.1332556085,100,20,20,0.999720978,4272161.952106039,4350300.662480355,0.018290203239087408,1.1722740519224921,0.461773489715926
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240112,-36275.863359834366,-40232.20069975928,2000.0,1956.3373399249172,3956.337339924917,4999097.605449008,1978168.6699624585,1000000.0,978168.6699624585,100,20,20,0.999720978,4350300.662480355,4310068.461780596,-0.009248142558684808,1.149138414400704,0.4547199891316458
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240115,-24776.367613821483,-28790.89995991829,2000.0,2014.532346096807,4014.532346096807,4996152.567872727,2007266.1730484036,1000000.0,1007266.1730484036,100,20,20,0.999720978,4310068.461780596,4281277.5618206775,-0.0066799170860557654,1.159181718846455,0.4657156123731623
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240116,-25622.371549919317,-29611.698534548614,2000.0,1989.3269846292958,3989.326984629296,4963264.023274405,1994663.4923146479,1000000.0,994663.4923146479,100,20,20,0.999720978,4281277.5618206775,4251665.863286129,-0.006916556590167864,1.159295082275325,0.46590380173024504
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240117,-137010.40565299813,-140954.95888501283,2000.0,1944.553232014702,3944.553232014702,4831590.125306759,1972276.6160073509,1000000.0,972276.616007351,100,20,20,1.0,4251665.863286129,4110710.9044011165,-0.03315287781718298,1.1363993033950237,0.463883258804108
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240118,-7505.645784835174,-11412.775954052238,2000.0,1907.1301692170632,3907.130169217063,4851807.863514572,1953565.0846085316,1000000.0,953565.0846085316,100,20,20,1.0,4110710.9044011165,4099298.128447064,-0.002776350908509084,1.1802843781400447,0.47523777031290493
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240119,-57089.08820750544,-60997.51806661817,2000.0,1908.4298591127254,3908.4298591127254,4841153.690698535,1954214.9295563628,1000000.0,954214.9295563627,100,20,20,1.0,4099298.128447064,4038300.610380446,-0.014879990709464656,1.1809713611955586,0.47671939642425504
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240122,-303649.06432571594,-307451.1431025353,2000.0,1802.0787768193206,3802.0787768193204,4583289.6968164565,1901039.3884096602,1000000.0,901039.3884096603,100,20,20,1.0,4038300.610380446,3730849.4672779106,-0.07613379308916046,1.1349550563509603,0.4707523217868034
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240123,20491.0788876957,16662.701969385707,2000.0,1828.3769183099942,3828.376918309994,4702741.387294493,1914188.459154997,1000000.0,914188.4591549971,100,20,20,1.0,3730849.4672779106,3747512.169247296,0.0044661951964368824,1.2605015100557488,0.5130704082123207
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240124,15505.071389547484,11631.941992866183,2000.0,1873.1293966813005,3873.1293966813005,4804057.999529043,1936564.6983406502,1000000.0,936564.6983406502,100,20,20,1.0,3747512.169247296,3759144.1112401625,0.0031039103990961846,1.2819325948964053,0.5167600826576149
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240125,232588.94643564778,228651.8458985846,2000.0,1937.1005370631724,3937.1005370631724,5100082.247624041,1968550.2685315863,1000000.0,968550.2685315863,100,20,20,1.0,3759144.1112401625,3987795.957138747,0.06082550685271576,1.3567136818123993,0.5236698062852798
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240126,-94273.91154877152,-98222.50418464409,2000.0,1948.5926358725658,3948.5926358725656,5037258.067543683,1974296.3179362828,1000000.0,974296.3179362828,100,20,20,1.0,3987795.957138747,3889573.452954103,-0.024630774804014537,1.263168457384647,0.4950845878666383
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240129,-180274.3818608958,-184260.87349493802,1991.10178,1995.389854042196,3986.491634042196,4878238.257746504,1993245.817021098,995550.89,997694.927021098,100,20,20,0.999110178,3889573.452954103,3705312.5794591648,-0.04737302835995891,1.2541833485729694,0.5124587158798203
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240130,-174145.38623522158,-178034.16062879554,2000.0,1888.77439357395,3888.77439357395,4706397.944490184,1944387.196786975,1000000.0,944387.196786975,100,20,20,0.999110178,3705312.5794591648,3527278.418830369,-0.04804835133633497,1.2701756851987747,0.5247565907302703
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240131,-262052.4953810714,-265840.3203619973,1985.53854,1802.2864409258996,3787.8249809258996,4492727.522322138,1893912.4904629497,992769.27,901143.2204629498,100,20,20,0.997664032,3527278.418830369,3261438.0984683717,-0.07536697952245823,1.2737093557281218,0.5369330870940897
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240201,-22935.135995950106,-26649.778716837955,2000.0,1714.642720887852,3714.642720887852,4568649.165863238,1857321.360443926,1000000.0,857321.360443926,100,20,20,0.997664032,3261438.0984683717,3234788.3197515337,-0.008171174160672605,1.4008081796826852,0.5694792617146885
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240202,-291605.8480452481,-295247.782812833,2000.0,1641.9347675849149,3641.934767584915,4419721.957374064,1820967.3837924574,1000000.0,820967.3837924575,100,20,20,0.997664032,3234788.3197515337,2939540.536938701,-0.09127267494137334,1.366309483185455,0.5629324715542212
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240205,-551202.5071907704,-554748.3548693495,2000.0,1545.8476785792386,3545.8476785792386,4047552.066390836,1772923.8392896194,1000000.0,772923.8392896194,100,20,20,0.9985538540000001,2939540.536938701,2384792.1820693514,-0.18871940968266968,1.3769335770433164,0.6031295765480341
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240206,116884.66754004943,113240.29679577444,2000.0,1644.3707442749858,3644.3707442749856,4391512.894641266,1822185.372137493,1000000.0,822185.3721374929,100,20,20,0.9985538540000001,2384792.1820693514,2498032.4788651257,0.04748434586761881,1.8414656537621767,0.764085602862188
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240207,-248954.14443939086,-252507.8605888452,2000.0,1553.716149454346,3553.716149454346,4320373.378064383,1776858.074727173,1000000.0,776858.074727173,100,20,20,1.0,2498032.4788651257,2245524.6182762804,-0.10108269717276108,1.7295104906030525,0.7113030313898931
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240208,629472.847783823,625714.9664250438,2000.0,1757.8813587793018,3757.881358779302,5172988.151121032,1878940.679389651,1000000.0,878940.6793896509,100,20,20,1.0,2245524.6182762804,2871239.584701324,0.2786497913816495,2.303688015271881,0.8367490893205936
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240219,268000.98935192416,264002.1831114767,2000.0,1998.8062404474258,3998.806240447426,5562048.461083306,1999403.1202237129,1000000.0,999403.120223713,100,20,20,1.0,2871239.584701324,3135241.7678128006,0.09194711041117773,1.937159298972917,0.6963553758721592
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240220,82772.87397281903,78382.25989902628,2000.0,2390.61407379274,4390.61407379274,5645418.214832412,2195307.03689637,1000000.0,1195307.03689637,100,20,20,1.0,3135241.7678128006,3213624.027711827,0.025000387754373122,1.800632497560389,0.7002034291051993
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240221,174040.04254696757,169717.76692820803,2000.0,2322.2756187595173,4322.275618759517,5624151.22048301,2161137.809379759,1000000.0,1161137.8093797588,100,20,20,1.0,3213624.027711827,3383341.794640035,0.052811954810112284,1.7500962066454093,0.6724924231160102
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240222,173588.56385483197,168981.1227786549,2000.0,2607.441076177046,4607.441076177046,5636601.974958083,2303720.538088523,1000000.0,1303720.538088523,100,20,20,1.0,3383341.794640035,3552322.91741869,0.049945034535487536,1.6659865650841759,0.680900919244437
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240223,239121.62026611026,234735.5589406964,2000.0,2386.0613254138407,4386.061325413841,5572003.05713567,2193030.6627069204,1000000.0,1193030.6627069204,100,20,20,1.0,3552322.91741869,3787058.4763593865,0.06607945403546477,1.5685519550639808,0.6173511568876444
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240226,169691.40869994918,165361.08377997292,2000.0,2330.3249199762713,4330.324919976271,5548663.803128699,2165162.459988136,1000000.0,1165162.4599881356,100,20,20,1.0,3787058.4763593865,3952419.5601393594,0.0436647822610174,1.4651645433430953,0.5717267038531636
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240227,152719.5930863732,148330.5020837314,2000.0,2389.0910026417946,4389.091002641795,5536220.936226937,2194545.501320897,1000000.0,1194545.5013208971,100,20,20,1.0,3952419.5601393594,4100750.062223091,0.03752903754947043,1.400716915800238,0.5552410284204542
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240228,-542791.4845256632,-546847.842864977,2000.0,2056.358339313819,4056.358339313819,4798883.950380377,2028179.1696569095,1000000.0,1028179.1696569095,100,20,20,1.0,4100750.062223091,3553902.2193581136,-0.13335312676152733,1.1702454130498299,0.4945873654531866
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240229,172313.86141282372,168247.21549837655,2000.0,2066.64591444715,4066.64591444715,4943018.642136291,2033322.957223575,1000000.0,1033322.957223575,100,20,20,1.0,3553902.2193581136,3722149.43485649,0.04734154321464828,1.3908707491195613,0.5721381264087854
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240301,63402.811245305755,59419.25530252496,2000.0,1983.5559427808028,3983.555942780803,4973098.4961580215,1991777.9713904012,1000000.0,991777.9713904014,100,20,20,1.0,3722149.43485649,3781568.6901590154,0.015963694188655245,1.3360824392451516,0.5351149937018033
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240304,-18685.717966824013,-22653.3163008761,2000.0,1967.5983340520854,3967.598334052085,4962634.806800796,1983799.1670260427,1000000.0,983799.1670260427,100,20,20,1.0,3781568.6901590154,3758915.3738581394,-0.005990454797192518,1.3123217408995727,0.524596888108523
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240305,-115574.78956769823,-119400.37600302916,2000.0,1825.5864353309325,3825.5864353309325,4863260.850207055,1912793.2176654662,1000000.0,912793.2176654662,100,20,20,1.0,3758915.3738581394,3639514.99785511,-0.031764582100840696,1.2937936522937517,0.5088683908577013
strict_5m_1pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20240306,105854.00144610896,101759.21038477376,2000.0,2094.7910613351924,4094.7910613351924,5056321.633987698,2047395.530667596,1000000.0,1047395.530667596,100,20,20,1.0,3639514.99785511,3741274.2082398837,0.027959552425184102,1.3892844615196145,0.562546254617496
